Geneid	Chr	Start	End	Strand	Length	SRR5298122	SRR5298123	SRR5298124	SRR5298125	SRR5298126	SRR5298127	SRR5298128	SRR5298129	SRR5298130	SRR5298131	SRR5298132	SRR5298133	SRR5298134	SRR5298135
gene:PVX_096960	2	60600	61685	-	1086	528	514	214	263	385	414	155	158	388	456	353	412	44	64
gene:PVX_096965	2	65458	66925	-	1468	695	726	302	309	469	555	208	216	518	579	410	458	30	66
gene:PVX_096970	2	70057	71906	-	1850	719	669	329	316	491	527	382	407	623	624	509	484	32	94
gene:PVX_096975	2	74139	76790	-	2652	898	1102	447	472	651	768	336	361	738	857	568	614	65	83
gene:PVX_096980	2	79757	82769	-	3013	1313	1421	702	797	907	1052	741	819	1046	1144	842	851	81	169
gene:PVX_096985	2	87416	88742	-	1327	551	643	370	336	490	468	508	529	400	415	336	309	32	82
gene:PVX_096990	2	99043	101144	+	2102	891	976	640	607	645	690	712	785	666	715	527	615	48	77
gene:PVX_096995	2	110463	112099	+	1637	548	631	377	401	331	446	554	621	384	465	313	371	28	59
gene:PVX_097000	2	116199	118765	+	2567	947	1099	919	992	751	853	1104	1185	776	891	665	742	51	90
gene:PVX_097005	2	126053	126858	+	806	248	263	552	603	229	231	466	522	240	258	203	216	16	10
gene:PVX_097010	2	130376	131506	+	1131	456	504	1115	1178	340	367	774	874	317	372	307	349	22	39
gene:PVX_097015	2	133083	138807	+	5725	1951	2226	4524	5053	1476	1597	3087	3569	1620	1801	1292	1404	192	126
gene:PVX_097025	2	153642	158822	-	5181	2963	3197	1988	2311	2366	2731	1468	1630	2184	2421	1757	1970	85	145
gene:PVX_081200	2	168075	168563	-	489	307	348	302	337	227	301	215	246	178	258	219	232	2	18
gene:PVX_081205	2	170177	172389	+	2213	1186	1282	2475	2698	847	941	1647	1840	815	950	680	781	45	67
gene:PVX_081210	2	172557	173850	+	1294	575	591	1271	1473	456	454	902	1038	442	485	375	406	22	36
gene:PVX_081215	2	174883	178243	-	3361	1150	1370	2143	2563	861	991	1402	1746	903	1082	732	850	32	65
gene:PVX_081220	2	180925	181275	+	351	146	164	472	475	121	119	304	342	115	132	120	130	10	9
gene:PVX_081225	2	181321	182121	+	801	310	408	912	1142	256	349	596	818	237	325	221	244	13	13
gene:PVX_081230	2	182810	184776	+	1967	682	680	1740	2040	482	538	1207	1279	448	574	387	402	40	22
gene:PVX_081235	2	186326	187969	-	1644	575	692	1444	1672	438	518	949	1000	503	568	437	489	18	24
gene:PVX_081240	2	190103	194238	+	4136	1519	1676	2786	3160	1090	1263	1928	2217	1175	1398	1024	1166	48	88
gene:PVX_081245	2	194277	195684	+	1408	384	494	972	1223	292	386	643	850	319	396	264	266	19	36
gene:PVX_081250	2	197352	202456	+	5105	1639	1751	1591	1868	1177	1311	1105	1132	1316	1427	1114	1226	64	90
gene:PVX_081255	2	203289	203870	+	582	281	283	474	549	178	269	379	490	221	237	194	248	15	15
gene:PVX_081260	2	204747	206312	-	1566	577	586	1911	2182	471	488	1372	1526	464	504	395	476	15	35
gene:PVX_081265	2	209814	211839	+	2026	691	791	1458	1769	537	617	1013	1148	557	681	462	548	169	48
gene:PVX_081270	2	212662	218447	-	5786	1602	1887	3150	3698	1168	1385	2209	2738	1330	1643	1072	1325	52	113
gene:PVX_081275	2	220272	225077	-	4806	1367	1504	2166	2600	988	1260	1437	1665	1077	1272	912	1053	36	89
gene:PVX_081280	2	227895	228311	-	417	138	141	420	373	89	101	280	340	119	125	105	90	2	10
gene:PVX_081285	2	228763	231124	+	2362	616	677	1356	1521	445	513	978	983	510	540	396	512	23	31
gene:PVX_081290	2	231199	231903	-	705	149	184	488	602	103	158	304	369	146	199	98	147	7	6
gene:PVX_081295	2	232440	237607	-	5168	1601	1914	4235	4985	1212	1444	2920	3413	1318	1490	1119	1338	87	108
gene:PVX_081300	2	238364	240073	-	1710	693	727	1455	1582	566	604	916	1080	549	606	490	505	19	43
gene:PVX_081305	2	240769	241825	+	1057	386	478	1230	1458	335	378	816	947	344	396	294	338	9	9
gene:PVX_081310	2	243984	244585	+	602	151	186	504	578	112	130	407	454	141	166	108	109	5	29
gene:PVX_081315	2	245400	246308	+	909	306	377	942	1226	195	303	615	715	226	296	226	253	8	11
gene:PVX_081320	2	247987	249090	+	1104	333	397	888	995	246	311	707	814	297	337	227	297	13	21
gene:PVX_081325	2	250088	250891	+	804	287	344	923	963	251	266	642	735	303	291	212	262	13	27
gene:PVX_081330	2	251199	254666	-	3468	1114	1286	1566	1911	846	982	1075	1254	988	1010	716	830	30	67
gene:PVX_081335	2	255926	257051	-	1126	349	359	1188	1334	300	294	787	886	274	298	236	225	10	23
gene:PVX_081340	2	259166	261733	-	2568	874	913	2112	2354	594	660	1384	1575	681	738	598	617	23	56
gene:PVX_081345	2	263211	266781	+	3571	908	1039	2029	2329	731	768	1310	1631	767	846	588	732	38	50
gene:PVX_081350	2	267510	270156	+	2647	856	998	2489	2623	680	695	1590	1784	678	732	532	603	73	58
gene:PVX_081355	2	269827	270480	-	654	154	221	554	739	133	154	405	471	121	156	121	134	10	12
gene:PVX_081360	2	272628	274888	+	2261	745	847	1404	1594	559	609	972	1092	684	644	471	524	32	45
gene:PVX_081365	2	275922	282221	-	6300	2014	2199	4359	4875	1458	1614	2729	2972	1622	1894	1201	1473	108	127
gene:PVX_081370	2	285952	288255	-	2304	793	854	1415	1698	580	661	1021	1119	635	669	514	579	30	60
gene:PVX_081375	2	288984	290994	+	2011	662	698	1920	2141	439	495	1236	1499	546	564	433	432	28	27
gene:PVX_081380	2	292367	293047	+	681	281	297	830	908	232	192	512	624	238	219	190	195	9	13
gene:PVX_081385	2	293186	296545	-	3360	1070	1182	2173	2451	806	991	1555	1731	870	1006	790	896	29	81
gene:PVX_081390	2	297439	298995	-	1557	413	484	1096	1291	267	365	733	878	336	336	294	344	18	30
gene:PVX_081395	2	299845	311073	-	11229	3496	3813	5372	6389	2659	2928	3436	4221	2992	3172	2445	2553	91	201
gene:PVX_081400	2	318760	323618	+	4859	1779	1854	2666	2862	1388	1530	1582	1782	1358	1528	1150	1314	68	95
gene:PVX_081405	2	324512	325532	-	1021	311	382	981	1258	259	254	747	869	290	318	228	257	10	19
gene:PVX_081410	2	326709	328985	-	2277	594	752	1904	2370	514	561	1451	1612	481	619	468	548	28	29
gene:PVX_081415	2	329318	330751	+	1434	557	632	1462	1628	430	468	992	1107	445	467	374	403	21	37
gene:PVX_081420	2	330612	332149	-	1538	392	539	1226	1596	291	380	760	1070	327	455	282	315	26	25
gene:PVX_081425	2	332972	334828	-	1857	616	610	1647	1822	417	469	1151	1311	483	555	373	429	27	35
gene:PVX_081430	2	336091	338054	-	1964	617	629	1661	1931	419	461	1183	1289	476	534	419	439	14	38
gene:PVX_081435	2	339475	343221	-	3747	1265	1516	3183	3599	1006	1116	2099	2368	1023	1245	823	1014	41	71
gene:PVX_081440	2	344250	345128	-	879	297	328	978	1123	208	288	681	826	252	297	188	249	12	20
gene:PVX_081445	2	345888	349361	-	3474	1167	1287	2663	3201	853	984	1816	2151	957	1094	817	879	29	75
gene:PVX_081450	2	350948	352516	-	1569	530	682	1503	1869	423	540	1013	1265	376	520	384	435	25	28
gene:PVX_081455	2	354934	358886	+	3953	1454	1684	2705	3190	1176	1228	1733	2207	1179	1278	971	1027	42	99
gene:PVX_081460	2	359825	360632	+	808	317	349	999	1122	227	266	613	763	265	309	229	232	11	13
gene:PVX_081465	2	362120	363518	+	1399	631	687	1413	1606	440	507	995	1194	481	534	448	459	22	35
gene:PVX_081470	2	364895	366949	+	2055	775	873	1949	2183	641	638	1308	1518	668	703	523	605	442	117
gene:PVX_081475	2	367363	368808	-	1446	611	704	1600	1765	443	521	931	1143	491	534	448	504	8	43
gene:PVX_081480	2	370381	373106	+	2726	993	1077	1855	2105	742	830	1220	1376	803	913	684	767	56	40
gene:PVX_081485	2	374175	381632	-	7458	2237	2382	3136	3480	1546	1653	1955	2244	1769	1906	1408	1580	63	139
gene:PVX_081490	2	386706	390946	+	4241	1446	1683	2402	2741	1127	1280	1803	1986	1257	1444	1005	1156	42	106
gene:PVX_081495	2	391732	392826	+	1095	449	449	1302	1484	372	366	965	1082	346	434	344	331	15	20
gene:PVX_081500	2	393418	395938	+	2521	598	792	2000	2535	463	606	1303	1594	494	599	408	519	77	37
gene:PVX_081505	2	397034	398800	+	1767	870	964	2372	2785	671	799	1590	1759	627	704	606	570	21	55
gene:PVX_081510	2	399218	399658	-	441	176	183	529	649	124	145	370	409	159	175	142	122	2	4
gene:PVX_081515	2	402791	404725	-	1935	602	662	1303	1484	422	498	887	1044	472	604	381	451	48	40
gene:PVX_081520	2	406181	408097	-	1917	708	771	1873	2241	518	600	1370	1527	577	635	454	485	20	31
gene:PVX_081525	2	408852	411866	-	3015	1045	1135	2213	2464	769	802	1480	1717	806	966	623	795	41	69
gene:PVX_081530	2	412129	413653	+	1525	518	564	1653	1671	372	469	1130	1274	470	508	368	412	23	38
gene:PVX_081535	2	414032	415312	-	1281	484	570	1433	1690	416	472	1112	1200	447	448	304	379	26	35
gene:PVX_081540	2	415773	418511	-	2739	940	1028	1363	1540	622	680	934	1060	727	829	596	709	28	55
gene:PVX_081545	2	418799	427505	-	8707	2975	3171	4778	5499	2232	2686	3228	3688	2342	2656	2126	2317	76	152
gene:PVX_081550	2	430906	432393	+	1488	610	685	1926	2149	567	592	1424	1579	489	536	449	507	24	24
gene:PVX_081555	2	434012	436574	-	2563	1051	1087	2500	2622	837	823	1691	1901	877	933	653	721	35	57
gene:PVX_081560	2	439477	440434	-	958	359	455	1269	1415	280	349	842	980	306	366	244	277	9	21
gene:PVX_081565	2	441944	443644	-	1701	710	838	1710	1986	557	628	1020	1173	589	646	473	539	21	36
gene:PVX_081570	2	445875	448556	+	2682	854	964	2137	2581	551	706	1449	1723	685	845	539	673	73	65
gene:PVX_081575	2	451878	456376	-	4499	1344	1572	2650	2992	1034	1139	1554	1863	1136	1243	945	1039	34	67
gene:PVX_081580	2	457048	463359	-	6312	2101	2333	4900	5261	1495	1705	3580	3816	1762	1783	1438	1558	72	106
gene:PVX_081585	2	465574	469337	+	3764	1313	1439	2368	2742	974	1143	1698	1898	1102	1209	970	1026	44	66
gene:PVX_081590	2	471008	473471	+	2464	787	962	1445	1696	590	725	1082	1066	721	780	568	713	22	40
gene:PVX_081595	2	475413	476938	+	1526	581	673	1454	1621	396	420	1022	1046	492	512	408	399	63	53
gene:PVX_081600	2	479178	483380	+	4203	1552	1720	3260	3661	1240	1308	2268	2560	1302	1343	1004	1112	62	75
gene:PVX_081605	2	484429	485279	+	851	303	355	875	1128	233	253	604	791	241	293	207	233	13	12
gene:PVX_081610	2	487123	489408	+	2286	929	1019	2287	2618	667	812	1607	1814	786	828	651	691	28	44
gene:PVX_081615	2	490461	492023	+	1563	717	811	2249	2468	526	600	1412	1634	553	580	473	547	30	54
gene:PVX_081620	2	493718	497742	+	4025	1502	1698	3050	3311	1061	1307	2087	2400	1185	1328	1014	1029	49	90
gene:PVX_081625	2	497991	512455	-	14465	5246	5669	5867	6362	3829	4255	4067	4389	4351	4646	3621	3885	164	281
gene:PVX_081630	2	514486	523964	-	9479	3432	3847	3360	3943	2580	2933	2227	2461	2728	3149	2326	2533	107	172
gene:PVX_081635	2	528130	531522	+	3393	1217	1506	3238	3780	960	1173	2296	2422	1070	1126	799	952	33	58
gene:PVX_081640	2	532093	532446	-	354	135	194	390	499	100	134	252	362	107	141	88	113	5	5
gene:PVX_081645	2	532771	533480	-	710	233	245	640	714	158	191	481	522	206	195	132	152	2	12
gene:PVX_081650	2	534209	536550	+	2342	826	961	1946	2196	671	760	1356	1522	700	815	577	673	19	82
gene:PVX_081655	2	536807	539816	-	3010	1361	1494	3552	3784	1033	1195	2392	2655	1078	1109	932	917	33	88
gene:PVX_081660	2	540373	543069	-	2697	1147	1230	2277	2523	895	913	1534	1732	858	1012	787	853	23	78
gene:PVX_081665	2	544860	546943	-	2084	880	964	2314	2608	685	758	1620	1805	654	731	589	595	23	40
gene:PVX_081670	2	547713	550136	-	2424	833	910	1706	1848	614	674	1182	1238	696	697	527	596	15	30
gene:PVX_081675	2	550864	552550	+	1687	557	625	1630	2055	368	468	1236	1397	464	573	353	457	17	29
gene:PVX_081680	2	553301	555460	-	2160	850	931	2000	2297	677	790	1385	1478	627	756	498	551	20	41
gene:PVX_081685	2	556504	559631	+	3128	1207	1375	1972	2205	816	932	1419	1585	936	1124	901	885	43	75
gene:PVX_081690	2	559986	563141	-	3156	1075	1239	1935	2159	811	899	1455	1599	897	973	702	788	34	70
gene:PVX_081695	2	565513	570549	+	5037	2121	2319	3774	4329	1641	1737	2575	2800	1673	1810	1316	1515	63	104
gene:PVX_081700	2	573688	579519	+	5832	2300	2664	3269	3639	1737	1953	2013	2391	1843	2084	1538	1781	79	122
gene:PVX_081705	2	580616	582303	-	1688	610	698	1762	2177	451	604	1120	1460	455	593	388	443	23	25
gene:PVX_081710	2	600171	602070	+	1900	820	904	1378	1554	549	698	936	1027	624	691	509	516	21	42
gene:PVX_081715	2	602652	603892	-	1241	506	643	1278	1488	356	395	887	1012	400	461	329	354	5	25
gene:PVX_081720	2	603957	605122	+	1166	482	572	1192	1436	332	428	800	851	349	478	338	361	7	26
gene:PVX_081725	2	608176	614294	+	6119	2292	2654	3844	4479	1722	1973	2576	2806	1797	2005	1494	1638	75	104
gene:PVX_081730	2	614853	615452	-	600	243	270	551	659	198	214	380	461	227	259	207	220	3	13
gene:PVX_081735	2	616068	617373	-	1306	524	581	1348	1539	440	435	946	1014	408	482	361	388	14	24
gene:PVX_081740	2	619516	620886	+	1371	592	661	1437	1806	457	486	1100	1242	436	503	365	460	16	30
gene:PVX_081745	2	621403	624201	-	2799	1188	1268	3270	3768	866	921	2364	2512	887	944	726	854	28	65
gene:PVX_081750	2	624375	625728	+	1354	569	659	1482	1866	409	466	1045	1176	407	511	356	403	27	45
gene:PVX_081755	2	627173	635242	+	8070	3337	3633	3773	4252	2375	2540	2675	2892	2550	2977	2116	2372	92	195
gene:PVX_081760	2	636414	637701	+	1288	528	598	1119	1281	371	437	624	738	461	461	324	386	16	28
gene:PVX_081765	2	638078	640756	-	2679	1257	1178	2543	2880	920	1010	1565	1800	1052	997	733	802	25	44
gene:PVX_081770	2	641686	643480	+	1795	752	889	1945	2419	593	768	1298	1508	550	705	475	574	27	52
gene:PVX_081775	2	644692	647662	+	2971	1130	1304	2674	3105	815	1019	1875	2051	918	998	768	870	33	76
gene:PVX_081780	2	648202	649678	+	1477	591	611	1397	1518	389	433	977	1101	470	449	397	400	26	20
gene:PVX_081785	2	649749	652176	-	2428	1119	1214	2526	2782	823	884	1763	2000	923	956	701	775	27	45
gene:PVX_081790	2	653895	654901	+	1007	476	531	1342	1562	390	473	906	901	372	451	356	398	16	37
gene:PVX_081792	2	656130	671057	+	14928	6430	7197	5666	6343	4930	5544	3913	4331	5346	5817	4398	4719	233	378
gene:PVX_081795	2	671315	672320	-	1006	370	489	736	876	283	357	449	519	347	368	277	274	11	19
gene:PVX_081800	2	673062	675767	+	2706	1150	1243	1474	1737	781	963	1092	1286	907	988	742	815	51	56
gene:PVX_081805	2	676592	679675	-	3084	1349	1512	2549	2767	1052	1094	1715	1857	1076	1181	826	922	412	84
gene:PVX_081810	2	688174	692456	+	4283	1860	2010	3296	3735	1322	1537	2181	2382	1482	1600	1173	1352	63	139
gene:PVX_081815	2	694300	696010	+	1711	824	956	2073	2368	639	757	1455	1615	630	754	514	576	32	51
gene:PVX_081820	2	697621	706980	-	9360	4343	4608	5105	5651	3316	3583	3554	3804	3503	3685	2835	3068	78	206
gene:PVX_081825	2	715372	716175	-	804	552	614	392	485	419	458	293	387	370	430	351	367	22	44
gene:PVX_081830	2	718354	721948	+	3595	2214	2363	1058	1127	1796	1932	641	661	1565	1783	1266	1339	243	333
gene:PVX_081835	2	732187	734196	-	2010	881	1061	369	472	699	818	228	257	671	875	590	710	67	190
gene:PVX_081840	2	737767	739792	-	2026	1081	1278	504	513	890	963	272	291	843	918	670	766	63	110
gene:PVX_081845	2	743146	744663	-	1518	997	1101	389	395	789	883	230	280	737	795	548	611	92	168
gene:PVX_081850	2	752639	754889	+	2251	1375	1564	473	546	1025	1182	298	330	1074	1246	713	824	149	245
gene:PVX_001110	3	192	767	+	576	391	451	185	229	299	348	118	123	276	289	235	295	24	86
gene:PVX_001105	3	6157	6729	+	573	270	289	152	182	238	228	124	128	211	251	177	214	9	14
gene:PVX_001100	3	9588	10067	+	480	268	298	702	831	193	244	470	578	228	227	172	168	5	19
gene:PVX_001095	3	11589	13847	-	2259	1043	1156	2367	2448	802	881	1523	1699	818	908	714	715	42	47
gene:PVX_001090	3	14029	15650	+	1622	710	789	1594	1770	560	677	1007	1172	524	642	518	527	20	53
gene:PVX_001085	3	16196	17248	-	1053	577	602	1501	1715	404	527	1024	1140	466	428	358	374	17	16
gene:PVX_001080	3	19187	30715	+	11529	5225	5481	6096	6672	3890	4327	4686	4807	4129	4388	3408	3709	164	237
gene:PVX_001075	3	31804	33721	+	1918	883	909	2116	2342	657	733	1513	1586	707	740	564	598	31	37
gene:PVX_001070	3	35745	39060	+	3316	1468	1541	2158	2518	1111	1118	1639	1727	1117	1158	914	1030	47	90
gene:PVX_001065	3	40901	43666	-	2766	1056	1184	1782	2010	685	780	1323	1529	843	932	656	691	23	54
gene:PVX_001060	3	51285	54275	-	2991	1284	1394	2739	3075	885	1067	1873	2141	999	1150	799	906	35	66
gene:PVX_001050	3	64629	70453	+	5825	2339	2603	4722	5061	1729	1958	3032	3259	1860	1939	1550	1608	52	111
gene:PVX_001045	3	71061	71959	-	899	388	355	962	1109	256	316	603	735	283	315	230	260	10	13
gene:PVX_001040	3	72370	83512	-	11143	4004	4400	4672	5125	2932	3235	3101	3494	3139	3528	2554	2759	104	388
gene:PVX_001035	3	86411	87254	-	844	295	289	792	895	185	215	513	634	217	270	146	193	29	9
gene:PVX_001030	3	88330	92173	-	3844	1355	1517	2507	2808	996	1122	1766	1982	1040	1265	879	968	36	72
gene:PVX_001025	3	93628	94590	-	963	498	505	1084	1284	318	384	807	905	376	417	323	348	10	29
gene:PVX_001020	3	96591	98054	-	1464	631	684	1988	2198	527	584	1317	1531	535	545	405	500	15	32
gene:PVX_001015	3	99481	101026	-	1546	600	688	1543	1774	495	533	1054	1261	456	491	407	470	77	28
gene:PVX_001010	3	108175	120594	+	12420	4471	4716	4598	4910	3225	3578	3297	3478	3714	3920	2979	3302	114	190
gene:PVX_001005	3	120707	123407	-	2701	834	992	2034	2332	640	739	1307	1620	724	799	605	635	20	56
gene:PVX_001000	3	124429	126584	-	2156	720	844	1846	2166	532	588	1257	1478	583	683	493	555	23	50
gene:PVX_000995	3	127982	129136	-	1155	297	380	849	1036	272	289	599	703	250	310	210	228	8	22
gene:PVX_000990	3	130416	132387	-	1972	831	910	2324	2572	654	722	1516	1737	673	755	554	581	27	53
gene:PVX_000985	3	133637	139052	-	5416	2047	2317	3829	4181	1547	1716	2495	2899	1682	1811	1416	1516	161	104
gene:PVX_000980	3	142859	145628	+	2770	1013	1082	2471	2641	746	779	1652	1797	828	841	665	644	1533	1468
gene:PVX_000975	3	146676	154562	-	7887	2186	2430	2356	2692	1628	1853	1834	2187	2000	2098	1561	1696	65	138
gene:PVX_000970	3	159088	168560	+	9473	3764	4078	3654	4251	2680	3105	2426	2826	2968	3236	2582	2732	169	168
gene:PVX_000965	3	168641	170188	-	1548	611	715	1706	1977	466	499	1169	1323	492	542	397	486	32	34
gene:PVX_000960	3	170644	172914	+	2271	716	794	1738	1919	523	611	1285	1370	572	677	458	487	21	37
gene:PVX_000955	3	173513	179695	-	6183	2305	2640	3420	3814	1829	1977	2346	2654	1961	2119	1575	1850	115	146
gene:PVX_000950	3	182742	183753	+	1012	437	538	1321	1587	375	429	872	1017	353	423	339	372	9	41
gene:PVX_000945	3	184691	187491	-	2801	1009	1156	2776	3309	703	791	1838	2206	759	914	685	724	36	43
gene:PVX_000940	3	189724	191860	+	2137	922	942	2673	2958	676	741	1843	2030	725	708	589	681	11	55
gene:PVX_000935	3	192357	194653	-	2297	841	977	2258	2291	618	653	1318	1510	671	799	537	573	76	49
gene:PVX_000930	3	197502	198552	+	1051	326	426	1014	1204	223	286	639	823	258	315	216	247	30	7
gene:PVX_000925	3	199991	202727	+	2737	1046	1096	2827	3044	733	782	1817	2069	792	882	604	680	1473	111
gene:PVX_000920	3	202829	206020	-	3192	1026	1253	2498	2827	726	854	1631	1942	807	895	666	810	30	55
gene:PVX_000915	3	209546	209980	+	435	197	260	630	780	172	211	423	555	182	213	158	196	8	10
gene:PVX_000910	3	210925	214899	+	3975	1481	1552	2606	2727	1146	1154	1742	1980	1261	1285	949	995	34	73
gene:PVX_000905	3	215002	216520	-	1519	478	540	1087	1227	324	378	673	782	365	453	283	375	44	29
gene:PVX_000900	3	217487	224221	-	6735	2441	2804	4651	5244	1788	2088	3207	3697	1988	2225	1664	1793	65	134
gene:PVX_000895	3	226565	228091	-	1527	659	756	1663	1979	552	611	1117	1254	485	595	447	515	25	33
gene:PVX_000890	3	228291	229934	+	1644	752	778	1964	2159	547	558	1288	1533	547	557	524	505	38	82
gene:PVX_000885	3	230144	231985	-	1842	587	681	1460	1693	370	464	982	1170	477	526	366	407	32	31
gene:PVX_000880	3	232610	234277	+	1668	599	690	1851	2226	429	590	1207	1464	500	552	392	472	8	30
gene:PVX_000875	3	235060	235386	-	327	99	140	324	361	66	92	202	240	97	95	64	103	2	1
gene:PVX_000870	3	237649	239081	+	1433	717	788	1424	1520	554	563	968	1067	552	612	468	531	23	38
gene:PVX_000865	3	241321	244794	+	3474	1181	1239	3237	3422	838	982	2037	2204	1001	1052	767	843	14	60
gene:PVX_000860	3	245587	250971	-	5385	1800	1981	2205	2377	1343	1571	1467	1553	1494	1626	1259	1403	105	108
gene:PVX_000855	3	253271	258097	+	4827	1732	1882	2323	2546	1194	1447	1558	1800	1343	1485	1090	1251	42	82
gene:PVX_000850	3	258494	260596	-	2103	870	892	2121	2364	645	772	1470	1629	747	766	588	655	42	65
gene:PVX_000845	3	261490	262014	-	525	265	288	692	759	170	190	437	498	174	222	147	167	8	20
gene:PVX_000840	3	265056	268112	+	3057	1221	1334	3364	3881	937	1057	2217	2633	1018	1122	825	879	40	62
gene:PVX_000835	3	269116	270945	+	1830	785	816	2104	2344	585	753	1371	1577	569	645	559	604	33	55
gene:PVX_000830	3	271368	273348	-	1981	611	665	1344	1648	421	507	938	1061	446	509	356	417	18	27
gene:PVX_000825	3	274266	276329	-	2064	668	721	1779	2041	536	619	1327	1417	568	627	450	492	12	38
gene:PVX_000820	3	277813	280254	-	2442	925	967	2780	3118	692	802	1956	2185	693	786	607	740	22	50
gene:PVX_000815	3	284048	287041	+	2994	1088	1177	2688	2977	754	892	1937	2005	899	1002	776	860	35	58
gene:PVX_000810	3	287913	291841	-	3929	1253	1380	2954	3512	938	1044	2182	2367	1022	1183	902	1003	49	86
gene:PVX_000805	3	294076	295128	-	1053	419	513	1103	1247	320	370	762	891	373	413	290	325	26	21
gene:PVX_000800	3	296699	299558	+	2860	1064	1170	2325	2673	778	887	1699	1941	896	890	679	796	25	54
gene:PVX_000795	3	300110	306409	-	6300	2221	2406	4157	4840	1675	1753	2796	3036	1843	1934	1488	1638	50	126
gene:PVX_000790	3	307313	309510	-	2198	715	810	1706	1965	535	628	1138	1336	577	679	485	594	28	35
gene:PVX_000785	3	310046	311958	+	1913	726	821	2104	2372	568	613	1391	1598	567	691	496	526	20	50
gene:PVX_000780	3	312241	315240	-	3000	1043	1092	2100	2413	755	807	1438	1565	822	911	669	795	32	54
gene:PVX_000775	3	316760	318706	+	1947	658	733	1489	1698	460	504	987	1129	547	545	436	459	23	18
gene:PVX_000770	3	318996	320507	-	1512	608	691	1607	1861	424	498	1098	1191	477	557	409	470	76	28
