Geneid	Chr	Start	End	Strand	Length	SRR4302519	SRR4302520	SRR4302521	SRR4302522	SRR4302523	SRR4302524	SRR4302525	SRR4302526	SRR4302527	SRR4302528	SRR4302529	SRR4302530	SRR4343872	SRR4343873	SRR4343875	SRR4343876	SRR4343877	SRR4343878	SRR4343879	SRR4343880	SRR5146153	SRR5146154	SRR5146155	SRR5146214	SRR5146215	SRR5146216	SRR5146217	SRR5146218	SRR5146305	SRR5146306	SRR5146307	SRR5146308	SRR5146379	SRR5146380	SRR5150405	SRR5150407	SRR5150408	SRR5150409	SRR5150410
gene:PF3D7_1435900	14	1454555	1455496	-	942	34	526	8	100	36	225	36	81	64	127	10	40	20	8	488	150	110	297	112	210	61	116	148	382	52	215	119	720	1	1	1	0	1	2	4	47	11	65	121
gene:PF3D7_1436000	14	1458131	1459870	+	1740	61	1195	16	218	113	468	113	127	107	166	21	107	47	20	889	375	273	520	207	341	157	345	357	663	220	366	351	1391	6	4	6	2	1220	3062	58	483	108	1134	302
gene:PF3D7_1436100	14	1461388	1467590	+	6203	246	2489	44	473	157	974	157	288	228	416	58	186	94	44	2553	1130	730	1527	601	1282	236	372	648	2058	379	898	678	3467	13	17	34	5	213	289	16	271	32	377	77
gene:PF3D7_1436200	14	1467629	1474438	-	6810	295	3670	41	623	241	1504	241	423	332	581	108	280	126	66	3368	1125	799	2104	741	1404	388	755	1005	2706	821	1364	966	4692	113	104	81	46	25	32	10	96	8	218	14
gene:PF3D7_1436300	14	1479777	1482758	+	2982	137	1954	37	386	190	847	190	249	127	253	72	181	65	43	1699	642	411	1031	350	594	381	609	631	1216	478	577	564	2781	6455	14548	5866	3967	11716	20854	33	536	72	3493	610
gene:PF3D7_1436400	14	1484166	1488129	+	3964	169	1550	29	275	101	598	101	233	157	264	26	119	53	42	1708	654	445	1044	371	763	119	209	405	1332	307	616	385	2330	35	42	38	22	8	26	1	32	8	37	10
gene:PF3D7_1436500	14	1488706	1490001	+	1296	53	729	8	137	62	244	62	84	48	109	16	67	29	11	613	217	158	351	131	203	84	150	209	478	82	213	199	946	24	23	12	10	3	14	10	58	15	135	64
gene:PF3D7_1436600	14	1490654	1494214	-	3561	116	1767	24	326	144	657	144	192	120	247	57	146	64	38	1585	671	534	974	372	683	253	464	451	1098	458	482	488	2497	10	35	43	8	68	69	30	413	51	1020	284
gene:PF3D7_1436700	14	1495799	1498533	-	2735	122	1187	21	240	77	414	77	97	74	167	30	84	42	27	1214	366	315	760	283	520	80	143	280	954	199	381	310	1677	8	4	6	3	0	2	4	27	15	66	10
gene:PF3D7_1436800	14	1498758	1499492	-	735	22	391	9	71	32	141	32	81	26	51	12	33	15	3	388	126	81	218	90	131	49	84	110	306	82	126	119	599	1	4	11	2	5	4	6	31	10	70	19
gene:PF3D7_1436900	14	1500128	1500965	-	838	25	325	4	77	31	110	31	63	55	98	2	21	9	6	312	123	72	149	54	107	39	74	79	225	57	189	85	441	27	78	9	31	42	105	8	111	40	38	27
gene:PF3D7_1437000	14	1502648	1504861	+	2214	47	775	8	136	84	279	84	163	84	143	16	62	28	23	785	284	209	407	190	347	105	166	208	474	75	264	205	1013	1368	4983	1071	1656	1130	2587	44	662	120	820	375
gene:PF3D7_1437100	14	1505906	1506619	+	714	19	217	3	43	20	97	20	52	48	44	9	28	6	3	253	65	65	137	61	109	24	53	64	146	84	99	62	251	9	6	9	9	2	5	1	65	7	130	98
gene:PF3D7_1437200	14	1507359	1510089	-	2731	145	1796	25	288	152	744	152	210	93	171	49	131	55	45	1305	500	316	793	292	483	334	644	489	897	480	549	529	2293	147	600	159	149	728	1012	159	2131	397	25353	15053
gene:PF3D7_1437300	14	1513938	1514961	-	1024	29	374	5	77	48	156	48	97	60	94	10	43	14	6	396	131	91	216	69	173	39	79	88	237	78	236	105	531	0	1	5	0	21	21	2	16	8	53	11
gene:PF3D7_1437400	14	1517070	1519370	+	2301	93	1417	17	307	121	566	121	233	128	291	39	120	57	52	1246	439	254	758	254	463	133	343	445	991	319	575	417	1746	4	1	12	1	55	80	5	115	20	161	25
gene:PF3D7_1437500	14	1521105	1521920	+	816	43	455	6	110	60	200	60	115	64	95	28	48	19	10	384	155	131	249	82	153	72	124	132	273	107	243	163	585	3	0	17	1	66	233	19	196	58	533	296
gene:PF3D7_1437600	14	1523286	1525046	+	1761	83	821	11	185	65	328	65	123	96	183	20	59	34	26	843	321	251	489	216	348	78	111	255	664	178	311	298	1270	2	0	21	0	1	0	2	18	3	60	51
gene:PF3D7_1437700	14	1525564	1528485	-	2922	117	1816	25	377	156	880	156	213	97	182	52	160	72	67	1460	510	404	942	356	595	256	532	633	1149	389	534	561	2372	168	306	56	91	34	21	60	430	120	714	144
gene:PF3D7_1437800	14	1530276	1530830	-	555	32	308	8	51	26	163	26	80	66	125	7	40	12	6	258	113	94	159	55	80	38	78	104	225	58	204	81	364	18	66	5	49	221	591	9	92	22	214	368
gene:PF3D7_1437900	14	1533329	1534947	+	1619	60	868	14	201	105	389	105	177	67	156	29	42	31	18	717	250	141	446	161	291	164	306	274	496	175	280	232	1076	344	972	257	326	5107	10553	202	2229	332	5318	2031
gene:PF3D7_1438000	14	1536484	1538469	-	1986	96	1141	20	187	92	550	92	116	107	185	39	113	25	30	1011	398	262	715	199	401	113	300	364	824	250	418	381	1628	11	10	9	4	1042	3056	135	1189	299	1092	302
gene:PF3D7_1438100	14	1541359	1542872	-	1514	57	733	11	104	66	317	66	143	57	92	20	36	22	19	585	240	179	358	123	174	104	237	239	400	193	230	156	915	11	5	6	6	1118	2901	30	434	77	1084	1033
gene:PF3D7_1438400	14	1548918	1556721	+	7804	294	3127	51	493	206	1300	206	359	281	549	84	262	102	54	3032	1228	869	1814	732	1405	253	446	800	2490	681	1079	867	4602	964	1937	817	559	84	229	17	182	23	898	67
gene:PF3D7_1438500	14	1557527	1560157	-	2631	127	1660	15	314	128	713	128	200	108	218	36	131	43	39	1371	461	337	907	325	621	239	479	556	1040	325	527	570	2243	2	4	18	4	290	771	20	113	23	295	114
gene:PF3D7_1438600	14	1562232	1563065	+	834	38	607	12	127	43	218	43	73	63	104	15	35	12	14	503	155	91	269	79	170	73	158	166	339	84	217	139	653	0	0	18	0	10	71	1	17	5	39	52
gene:PF3D7_1438700	14	1564575	1567839	+	3265	61	868	11	144	58	282	58	179	176	218	24	70	28	21	949	358	312	441	164	377	89	129	199	628	151	391	222	1013	825	1972	439	517	38	38	16	323	46	1533	1687
gene:PF3D7_1438800	14	1571039	1574161	+	3123	99	1425	14	231	102	530	102	150	111	251	26	100	61	25	1197	540	500	723	274	541	211	450	396	846	213	516	379	1930	6	17	17	7	13	8	5	24	3	5497	2685
gene:PF3D7_1438900	14	1575984	1576571	+	588	28	408	5	83	41	195	41	39	55	71	12	32	12	17	352	140	91	203	78	96	86	165	143	211	61	150	132	537	55	73	29	16	3793	9911	443	4142	865	1899	1627
gene:PF3D7_1439000	14	1578193	1579175	+	983	37	482	4	79	27	236	27	78	50	128	12	52	19	14	413	172	107	259	88	173	71	119	131	330	55	200	122	629	0	1	20	0	33	38	1	43	6	914	519
gene:PF3D7_1439100	14	1580750	1588857	+	8108	304	4101	57	785	337	1820	337	396	330	620	113	364	151	91	3731	1592	978	2295	880	1643	415	965	1184	2976	713	1358	1136	5644	21	22	26	10	225	523	53	459	77	337	30
gene:PF3D7_1439200	14	1588952	1593131	+	4180	173	1712	18	268	132	703	132	246	196	343	39	148	61	39	1629	639	475	979	426	816	123	226	448	1563	295	759	461	2241	13	1	16	3	24	64	4	82	18	213	46
gene:PF3D7_1439300	14	1594505	1600061	+	5557	249	2677	38	485	219	1135	219	348	303	574	66	230	96	40	2636	899	587	1680	572	1197	220	405	714	2252	515	1122	781	3670	652	1325	480	246	278	354	34	690	149	404	47
gene:PF3D7_1439400	14	1600933	1602000	-	1068	38	717	10	135	71	277	71	134	54	64	24	45	17	21	567	237	119	370	118	162	171	294	233	318	158	202	215	862	11	23	7	9	108	106	40	608	110	977	918
gene:PF3D7_1439500	14	1608519	1611743	+	3225	126	1673	21	361	141	658	141	296	145	225	67	132	71	45	1492	574	330	886	316	589	369	356	427	1166	387	538	469	2553	275	1027	822	251	158	225	43	429	107	858	141
gene:PF3D7_1439600	14	1612521	1613063	-	543	22	313	7	70	40	192	40	65	70	124	18	52	13	13	283	129	96	184	69	104	76	108	106	226	87	239	76	451	33	99	19	16	14	10	14	289	55	506	564
gene:PF3D7_1439700	14	1613853	1615542	-	1690	37	508	4	72	45	189	45	119	70	94	25	51	26	5	587	226	125	301	86	204	41	86	127	409	81	222	152	817	8	1	35	0	13	32	30	216	66	272	267
gene:PF3D7_1439800	14	1618819	1619794	+	976	44	469	4	73	33	169	33	76	48	57	7	49	25	8	465	159	85	265	102	158	56	129	121	311	62	163	104	703	187	377	102	124	445	1005	69	823	174	517	121
gene:PF3D7_1439900	14	1622576	1623612	+	1037	34	461	3	91	45	282	45	126	61	101	14	37	21	19	461	144	146	269	99	153	95	144	145	305	113	217	161	610	224	1058	168	317	2925	7855	2	69	15	1399	1894
gene:PF3D7_1440000	14	1624187	1631367	-	7181	262	3234	39	656	255	1350	255	328	251	428	68	280	112	74	3021	1343	781	1855	755	1472	294	539	834	2566	630	1160	886	5083	7	8	18	7	8	4	29	294	71	587	67
gene:PF3D7_1440100	14	1633211	1636255	-	3045	146	1957	20	417	152	833	152	186	127	195	54	167	73	35	1576	648	329	971	327	564	237	457	556	1233	419	624	562	2465	1	9	13	3	41	35	76	654	159	1393	241
gene:PF3D7_1440300	14	1639477	1641760	+	2284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene:PF3D7_1440200	14	1639477	1647167	+	7691	239	2606	36	497	245	1156	245	217	248	380	83	217	84	56	2349	1009	664	1383	539	1095	263	519	785	1998	530	1045	917	3550	0	6	41	6	31	27	36	495	65	143	23
gene:PF3D7_1440400	14	1647673	1651694	-	4022	142	1971	34	318	148	713	148	171	210	363	52	136	71	40	1866	743	521	1065	393	816	209	373	581	1425	330	787	577	2615	197	326	118	133	10	2	12	125	16	135	21
gene:PF3D7_1440500	14	1654047	1655708	+	1662	61	1055	12	209	82	438	82	177	72	150	30	82	41	27	994	325	255	566	205	366	159	310	300	754	237	392	299	1274	96	153	67	61	74	225	24	228	71	1021	794
gene:PF3D7_1440600	14	1656434	1659740	+	3307	100	1014	16	185	70	380	70	128	112	196	21	88	33	19	1064	477	297	688	249	482	67	86	250	841	181	475	215	1442	18	47	40	20	4	8	8	105	15	4713	1813
gene:PF3D7_1440700	14	1660095	1662296	-	2202	111	1021	9	191	71	388	71	116	98	262	28	68	46	26	1059	361	163	620	239	430	121	168	230	863	176	416	280	1563	125	192	61	100	7	19	23	143	39	50	8
gene:PF3D7_1440800	14	1665463	1667543	+	2081	80	935	6	186	57	334	57	134	84	171	35	61	16	13	821	366	348	427	144	321	93	158	235	618	121	350	257	1160	10	73	15	20	1	7	5	79	14	143	70
gene:PF3D7_1440900	14	1668591	1669963	+	1373	39	484	8	96	41	169	41	48	45	94	9	38	12	10	548	219	156	316	140	241	37	74	93	352	54	163	91	581	8	24	24	6	0	2	1	14	1	87	63
gene:PF3D7_1441000	14	1669980	1671650	-	1671	73	763	9	136	30	309	30	89	82	116	18	58	23	14	828	357	188	519	188	358	69	168	194	588	128	333	248	1043	1	0	8	2	73	245	3	43	4	41	12
gene:PF3D7_1441100	14	1673386	1674069	-	684	30	443	15	79	35	213	35	96	47	75	17	35	8	12	386	161	83	305	70	155	95	168	148	270	59	168	118	573	157	199	102	70	11183	20077	250	2877	536	2246	2637
gene:PF3D7_1441200	14	1678662	1679486	+	825	29	396	13	100	55	130	55	79	54	67	13	35	16	3	374	137	120	212	70	121	71	144	121	238	79	174	110	481	35	34	18	13	2308	6830	39	596	125	1003	563
gene:PF3D7_1441300	14	1681791	1689157	+	7367	303	3712	60	760	217	1561	217	392	303	670	116	305	115	90	3313	1327	887	1926	736	1496	396	697	981	2760	769	1329	1103	5126	32	26	49	7	28	35	18	315	30	3139	259
gene:PF3D7_1441400	14	1690993	1692513	+	1521	60	917	13	188	102	412	102	122	81	99	28	71	33	17	798	238	299	462	157	285	134	243	311	530	211	323	297	1277	13	14	14	13	408	905	38	279	81	1240	497
gene:PF3D7_1441500	14	1693137	1695192	-	2056	59	691	14	120	57	259	57	90	106	171	17	63	25	19	679	264	184	407	157	291	53	135	182	518	170	289	180	883	171	142	66	84	100	342	14	210	38	434	444
gene:PF3D7_1441600	14	1696304	1698013	-	1710	92	946	8	171	89	453	89	236	97	192	31	105	36	20	949	278	235	589	207	344	134	251	342	655	280	391	309	1432	205	2050	133	355	20	43	6	29	10	380	105
gene:PF3D7_1441700	14	1700674	1702050	+	1377	70	590	7	106	52	258	52	113	118	217	14	37	17	9	650	271	187	459	157	277	51	97	176	556	124	368	152	1031	27	115	22	53	5	1	4	26	11	786	864
gene:PF3D7_1441800	14	1702609	1703809	-	1201	53	615	9	116	52	319	52	71	90	128	18	56	34	13	494	168	118	291	110	178	63	119	165	387	77	270	222	757	73	76	57	29	19	67	44	426	81	984	1285
gene:PF3D7_1441900	14	1704594	1704797	+	204	9	177	0	25	21	60	21	32	18	19	11	10	8	2	149	58	55	72	30	36	15	51	36	103	21	79	29	190	29	6	7	8	21	118	1	24	3	170	233
gene:PF3D7_1442000	14	1705126	1705783	-	658	20	266	2	89	35	128	35	80	22	23	7	29	12	8	251	66	106	128	50	81	45	94	105	149	34	93	83	395	0	1	0	0	1	11	15	94	21	227	402
gene:PF3D7_1442100	14	1706520	1707512	-	993	17	248	3	27	9	76	9	36	24	69	2	10	4	6	354	98	83	174	72	123	14	21	55	222	44	93	56	348	14	5	4	7	10	12	13	135	24	715	922
gene:PF3D7_1442200	14	1708528	1711530	-	3003	131	1743	25	362	126	721	126	192	193	260	64	161	47	39	1543	579	370	954	346	604	211	356	517	1161	309	672	550	2106	16	12	10	9	5	22	23	243	57	241	25
gene:PF3D7_1442300	14	1712626	1714065	-	1440	64	862	6	127	62	371	62	174	92	106	41	65	38	19	801	312	169	518	171	276	140	225	227	545	192	321	307	1065	45	25	21	15	1168	3459	45	722	149	609	188
gene:PF3D7_1442400	14	1717171	1723512	+	6342	255	3255	40	568	247	1298	247	442	371	569	87	243	110	62	3108	1137	675	1974	636	1318	266	461	848	2372	548	1218	1013	4584	2402	2875	1916	992	40	70	26	610	81	535	48
gene:PF3D7_1442500	14	1724402	1727413	-	3012	99	1104	6	232	84	360	84	181	149	266	32	78	28	15	1121	391	283	640	243	451	108	178	263	882	107	434	236	1527	136	864	114	245	21	37	8	98	19	57	16
gene:PF3D7_1442600	14	1730087	1740916	+	10830	465	6865	78	1427	627	3161	627	695	612	1157	188	627	221	140	5488	2094	1447	3602	1268	2356	802	1706	2203	4428	1600	2459	2103	8581	948	23837	4525	4945	82	132	29	1334	63	1960	690
gene:PF3D7_1442700	14	1742113	1749790	+	7678	373	3798	67	715	245	1630	245	363	390	740	130	314	148	77	3582	1512	1029	2259	890	1743	326	554	956	3173	773	1523	1242	5327	15	136	66	48	12	7	27	341	53	297	33
gene:PF3D7_1442800	14	1750209	1751417	-	1209	50	612	7	108	47	239	47	110	91	181	11	41	20	5	670	230	143	380	133	235	35	81	163	511	234	312	193	850	0	4	14	2	1	6	0	0	1	5	6
gene:PF3D7_1442900	14	1753510	1763664	+	10155	436	5458	75	1053	455	2265	455	512	472	920	132	447	178	106	4965	2002	1255	3110	1137	2117	635	1371	1534	4133	1128	1898	1564	7550	1896	3832	2023	1005	3636	5991	115	2108	243	1469	231
gene:PF3D7_1443000	14	1764316	1768122	-	3807	192	2149	30	426	164	925	164	205	231	388	60	172	79	69	1880	782	592	966	462	789	235	460	587	1440	440	896	646	2810	150	156	74	55	4	7	10	131	43	194	18
gene:PF3D7_1443100	14	1769626	1771350	-	1725	80	1031	18	212	90	437	90	120	138	192	29	77	44	30	941	414	218	617	245	387	113	230	319	732	270	418	347	1344	208	293	208	116	148	205	38	612	84	2237	594
gene:PF3D7_1443200	14	1773276	1775197	+	1922	65	821	16	144	37	361	37	106	121	191	23	72	36	16	840	293	222	502	167	362	73	163	256	568	134	387	212	1098	57	21	21	9	12	27	7	55	10	183	104
gene:PF3D7_1443300	14	1776010	1776662	+	653	32	226	4	19	12	64	12	29	27	92	6	24	11	7	234	101	38	119	44	76	10	23	58	213	38	107	38	387	2	0	1	3	692	1900	11	137	30	132	111
gene:PF3D7_1443400	14	1776958	1779606	-	2649	126	1497	17	286	146	594	146	204	108	202	25	137	66	37	1221	477	388	731	220	440	175	384	416	909	145	503	495	2133	4	1	2	1	28	34	17	126	34	212	30
gene:PF3D7_1443500	14	1780992	1783580	-	2589	115	1545	17	230	107	628	107	162	173	331	32	135	64	37	1319	511	364	779	334	569	162	333	419	1098	346	681	418	2011	11	2	10	0	4	3	14	179	39	303	59
gene:PF3D7_1443600	14	1784933	1790629	-	5697	262	3065	50	633	199	1355	199	289	286	534	93	272	102	84	2677	1203	812	1703	613	1274	289	546	864	2331	716	1041	841	4167	41	10	27	9	9	11	21	171	27	358	53
gene:PF3D7_1443700	14	1791911	1793004	-	1094	43	524	6	83	39	209	39	84	63	108	16	38	13	13	478	163	118	266	93	178	55	83	149	399	42	248	122	647	6	0	14	2	14	3	8	52	12	179	128
gene:PF3D7_1443800	14	1794708	1795934	-	1227	52	754	13	156	80	338	80	132	124	117	29	74	27	27	682	210	163	453	154	297	137	244	280	502	122	406	232	961	219	159	188	31	298	623	28	465	51	650	130
gene:PF3D7_1443900	14	1797288	1800071	+	2784	129	1850	15	341	152	795	152	239	203	340	49	151	59	37	1423	558	364	923	322	561	229	554	566	1158	494	685	513	2291	303	298	182	96	89	141	71	756	128	766	102
gene:PF3D7_1444000	14	1800831	1801887	+	1057	46	413	5	63	30	163	30	80	93	127	11	17	23	5	358	174	116	218	85	155	30	51	107	348	83	273	112	540	1	1	6	1	1	1	1	5	1	31	80
gene:PF3D7_1444100	14	1801961	1825326	-	23366	984	11010	178	2217	864	4749	864	948	1190	2073	308	886	400	242	10403	4236	2806	6352	2388	4836	871	1750	3035	8816	2186	4197	3340	15046	19	19	81	16	31	38	23	474	46	1539	354
gene:PF3D7_1444200	14	1826127	1827163	+	1037	28	432	4	51	30	175	30	48	36	83	5	22	11	8	343	128	69	189	52	79	60	65	93	238	64	156	83	516	0	0	67	0	5	5	4	61	11	1457	2164
gene:PF3D7_1444300	14	1828579	1829962	+	1384	51	636	4	98	55	255	55	55	89	141	11	43	24	20	600	184	146	336	138	208	83	149	179	392	55	261	141	793	107	179	56	49	394	987	19	297	49	3651	6716
gene:PF3D7_1444400	14	1831009	1832803	+	1795	72	676	14	103	33	211	33	98	113	211	18	81	20	10	745	246	100	494	160	350	28	59	155	690	148	333	208	1097	8	3	17	3	5	41	1	13	8	31	11
gene:PF3D7_1444500	14	1833782	1838598	-	4817	215	2412	36	464	174	1013	174	397	299	451	89	186	99	57	2282	871	568	1415	486	959	261	464	743	1860	560	911	722	3236	241	949	238	298	316	555	31	394	42	376	38
gene:PF3D7_1444600	14	1841029	1841592	+	564	13	173	1	39	15	68	15	35	26	50	6	18	7	1	215	64	73	74	32	69	13	12	43	130	31	84	19	190	4	13	22	2	1	1	0	3	3	47	71
gene:PF3D7_1444700	14	1841960	1842906	+	947	32	405	9	80	39	159	39	44	33	91	4	55	12	5	371	159	115	206	81	170	43	61	114	272	97	169	91	600	10	33	19	3	9	12	6	78	14	305	349
gene:PF3D7_1444800	14	1844041	1845617	-	1577	47	810	10	144	71	407	71	198	92	138	25	63	19	28	786	266	222	445	148	224	175	296	265	468	192	287	253	1023	5887	21288	5022	5728	10435	20737	206	2752	444	13486	45207
gene:PF3D7_1444900	14	1848315	1848833	+	519	26	296	3	73	17	92	17	94	54	101	7	37	10	9	299	112	85	189	81	128	26	39	79	258	25	222	74	400	4	25	9	5	0	2	0	6	1	30	61
gene:PF3D7_1445000	14	1849172	1850392	-	1221	66	663	14	129	33	297	33	137	75	109	11	44	18	15	667	258	205	415	129	280	70	102	179	521	117	239	151	1011	553	3245	406	1181	6	10	5	75	13	199	286
gene:PF3D7_1445100	14	1851656	1855054	-	3399	170	2070	36	348	141	850	141	181	152	289	64	171	82	61	1799	681	424	1149	351	725	179	395	568	1429	451	631	607	2654	7	10	32	4	898	2164	16	240	37	300	60
gene:PF3D7_1445200	14	1856700	1859308	+	2609	106	1244	17	264	82	578	82	138	89	149	47	115	41	34	1184	465	290	716	254	501	137	211	356	925	342	380	321	1796	15	12	28	6	2193	3532	38	609	86	738	125
gene:PF3D7_1445300	14	1860148	1862095	+	1948	75	934	20	176	64	429	64	103	58	127	18	80	30	27	810	341	309	568	203	357	104	176	292	721	212	268	264	1396	0	5	7	2	26	55	31	112	40	100	25
gene:PF3D7_1445400	14	1862775	1865420	-	2646	107	1568	26	321	136	773	136	194	116	277	38	126	52	42	1338	455	283	832	276	443	201	422	504	1036	251	487	527	2196	1228	2493	1069	607	1713	3486	82	979	156	3546	886
gene:PF3D7_1445500	14	1867616	1868065	+	450	18	297	4	83	21	127	21	64	18	61	3	38	2	6	298	78	72	182	59	99	46	79	89	198	118	107	80	372	81	87	51	21	97	374	12	80	24	318	308
gene:PF3D7_1445600	14	1871778	1874381	+	2604	90	876	18	184	88	342	88	230	119	263	21	76	34	30	942	381	238	520	189	372	107	221	253	698	101	411	292	1314	1653	3508	1448	785	1288	2502	19	230	46	1206	293
gene:PF3D7_1445700	14	1875421	1876874	-	1454	37	673	8	83	44	278	44	119	67	122	13	35	18	16	564	179	155	345	109	219	77	167	170	379	116	262	177	867	552	1453	455	418	1619	4655	89	1179	176	1441	941
gene:PF3D7_1445800	14	1878658	1882577	-	3920	179	1769	18	308	139	793	139	268	128	204	46	148	63	39	1670	676	503	1015	413	752	188	336	444	1420	329	523	555	2694	3	1	19	1	6	9	26	152	62	31	8
gene:PF3D7_1445900	14	1885443	1888323	+	2881	75	1206	15	262	126	547	126	240	90	185	38	101	18	36	1094	352	278	645	224	391	187	368	344	762	249	461	351	1622	446	664	251	212	5085	10596	218	1888	419	4518	2460
gene:PF3D7_1446100	14	1889978	1892108	-	2131	89	1203	15	229	81	495	81	289	136	215	41	93	38	22	1049	456	285	660	289	507	104	169	317	887	223	451	444	1679	1	2	8	2	5	16	3	46	6	628	87
gene:PF3D7_1446200	14	1893200	1895017	-	1818	72	1115	21	226	112	441	112	124	59	120	31	102	44	20	866	272	255	557	196	334	215	396	401	588	216	271	348	1444	13	21	9	6	3620	10271	108	1143	222	708	293
gene:PF3D7_1446300	14	1898351	1901926	+	3576	153	1858	27	381	129	792	129	428	187	389	54	147	63	41	1728	657	425	1053	364	701	184	305	451	1381	300	748	605	2747	557	1505	776	201	40	127	16	181	49	564	101
gene:PF3D7_1446400	14	1902916	1904163	-	1248	60	728	9	118	87	353	87	136	63	127	37	70	34	25	626	209	137	385	126	219	137	303	234	463	186	238	206	1154	32	72	25	16	24	23	47	629	132	249	104
gene:PF3D7_1446500	14	1907197	1916202	+	9006	367	4603	70	845	380	1988	380	525	284	608	126	429	159	103	4173	1668	1187	2588	959	1806	585	1023	1294	3432	873	1265	1450	6923	1612	5098	2009	1038	2007	3135	153	2242	323	1827	287
gene:PF3D7_1446600	14	1917232	1918010	-	779	25	273	2	58	25	93	25	70	27	54	4	19	15	7	240	103	82	137	42	90	30	83	96	189	57	126	60	359	156	288	122	67	80	63	34	437	66	4196	6566
gene:PF3D7_1446700	14	1919583	1921645	-	2063	67	690	6	92	39	264	39	112	122	168	16	51	20	19	631	238	165	323	110	237	49	137	173	485	126	325	199	859	229	226	158	56	26	33	18	225	42	1130	546
gene:PF3D7_1446800	14	1922959	1923782	+	824	33	316	8	54	26	148	26	74	82	107	4	34	5	7	355	139	129	212	80	149	54	86	106	223	54	175	97	497	36	37	11	6	27	14	19	103	25	735	1032
gene:PF3D7_1446900	14	1924425	1926650	-	2226	62	871	11	121	69	303	69	142	109	214	17	58	31	26	929	310	147	510	184	338	127	252	288	593	91	293	187	1067	9249	30363	5565	5362	383	1034	11	263	33	1685	1375
gene:PF3D7_1447000	14	1929931	1931379	+	1449	37	570	8	104	57	269	57	152	91	147	17	43	16	10	487	164	127	291	91	145	126	178	160	311	108	253	230	743	797	1346	540	358	14747	32354	276	3466	537	3324	3302
gene:PF3D7_1447100	14	1932421	1933200	-	780	33	296	4	38	17	137	17	49	52	94	10	33	9	4	348	112	27	209	78	145	24	42	76	248	89	147	74	385	124	92	51	66	702	2011	14	308	30	683	1077
gene:PF3D7_1447200	14	1933985	1935775	+	1791	70	1053	17	212	67	425	67	148	114	198	27	113	40	16	925	354	219	564	197	387	123	239	281	719	170	434	308	1319	378	242	215	157	1356	2385	69	937	144	2289	531
gene:PF3D7_1447300	14	1936888	1937374	+	487	12	214	3	49	24	90	24	29	31	29	19	21	5	7	215	91	50	135	45	89	28	40	66	131	64	80	53	310	11	5	13	2	21	36	5	52	5	31	20
gene:PF3D7_1447400	14	1937706	1939117	-	1412	35	466	5	72	48	214	48	104	82	103	11	34	20	2	450	151	159	207	98	144	43	81	84	318	39	206	153	638	21	28	16	7	30	114	10	62	33	205	188
gene:PF3D7_1447500	14	1941056	1941686	+	631	27	267	3	44	21	140	21	69	19	57	3	13	8	4	262	89	108	180	69	108	39	77	80	184	95	101	79	420	78	370	71	165	5	15	10	187	14	16	17
gene:PF3D7_1447600	14	1942151	1942963	-	813	43	421	8	106	36	190	36	54	61	93	13	43	26	15	383	144	208	227	99	142	54	93	112	268	61	239	160	622	0	0	4	0	2	3	4	17	1	3889	9450
gene:PF3D7_1447700	14	1943936	1944964	-	1029	36	609	3	146	43	205	43	51	46	52	17	32	15	13	490	167	151	302	89	213	58	116	166	408	205	196	215	806	11	4	7	2	55	96	4	55	16	253	264
gene:PF3D7_1447800	14	1947246	1953206	+	5961	258	2903	42	627	195	1403	195	336	211	477	85	245	97	74	2729	982	509	1672	598	1249	466	540	793	2309	588	1003	821	4213	340	242	136	58	134	256	63	708	154	460	53
gene:PF3D7_1447900	14	1954601	1957675	-	3075	115	1705	21	351	145	694	145	166	107	225	34	149	49	41	1552	616	396	909	319	653	174	378	505	1129	320	505	517	2292	267	491	125	116	84	216	51	297	95	740	72
gene:PF3D7_1448000	14	1960033	1963962	-	3930	167	2231	29	450	170	938	170	313	188	362	61	149	76	49	1936	693	442	1135	396	821	268	463	665	1522	511	655	579	2897	253	134	91	48	908	1723	17	240	52	347	68
gene:PF3D7_1448100	14	1965175	1965762	+	588	23	256	2	59	27	86	27	64	52	77	10	27	13	10	246	105	95	151	63	114	15	20	72	236	50	121	83	341	19	10	4	6	14	58	0	15	3	24	24
