Geneid	Chr	Start	End	Strand	Length	SRR5260544	SRR5260545	SRR5260546	SRR5260547	SRR5260548	SRR5260549	SRR5260550	SRR5260551	SRR5260552
gene:PBANKA_144540	14	1686981	1689130	+	2150	6871	6707	6028	1863	1980	893	1984	1830	1641
gene:PBANKA_144550	14	1690564	1692394	+	1831	2419	2437	2414	1194	1382	1057	466	466	277
gene:PBANKA_144560	14	1693862	1696252	+	2391	1155	665	384	333	346	93	236	215	166
gene:PBANKA_144570	14	1696762	1700370	+	3609	899	1391	1234	765	811	633	8799	8021	8863
gene:PBANKA_144580	14	1701535	1702837	+	1303	1813	2300	1976	1670	1725	1403	1838	1580	1564
gene:PBANKA_144590	14	1703510	1704610	-	1101	1440	1896	1789	4191	4117	4467	3146	2995	2826
gene:PBANKA_144600	14	1710993	1713743	-	2751	122	598	100	693	654	1076	1158	1010	1221
gene:PBANKA_144610	14	1714968	1720507	-	5540	1025	1434	931	1581	1412	1898	1227	1207	1348
gene:PBANKA_144620	14	1722286	1722714	+	429	237	175	192	164	144	101	499	465	436
gene:PBANKA_144630	14	1724127	1727300	-	3174	1177	1367	1043	1744	1486	2362	461	412	390
gene:PBANKA_144640	14	1728989	1729365	-	377	434	518	588	154	176	68	133	110	109
gene:PBANKA_144650	14	1737851	1743124	+	5274	13160	15671	14001	7216	5963	5154	1839	1675	892
gene:PBANKA_144660	14	1744930	1748022	+	3093	380	369	432	344	210	310	138	120	156
gene:PBANKA_144670	14	1748092	1749994	-	1903	865	823	668	283	267	160	538	478	510
gene:PBANKA_144680	14	1750962	1753597	-	2636	10455	10368	11139	3921	3356	2533	1301	1059	678
gene:PBANKA_144690	14	1755093	1756825	+	1733	3865	4506	4060	1255	1155	798	2066	1661	1545
gene:PBANKA_144700	14	1758007	1758956	+	950	728	956	494	814	771	737	922	784	964
gene:PBANKA_144710	14	1759329	1760222	-	894	829	887	488	1978	1657	1738	471	416	484
gene:PBANKA_144720	14	1761433	1764101	-	2669	151	235	80	1088	916	1216	303	372	373
gene:PBANKA_144730	14	1766178	1767143	+	966	45	97	61	137	93	159	50	63	87
gene:PBANKA_144740	14	1767823	1772179	+	4357	286	388	141	157	107	81	253	140	226
gene:PBANKA_144750	14	1772288	1773142	-	855	158	262	260	220	188	221	140	123	142
gene:PBANKA_144760	14	1773427	1776307	-	2881	1213	1020	1185	779	717	679	456	419	411
gene:PBANKA_144770	14	1777565	1779898	-	2334	1460	1138	1436	386	305	218	536	474	517
gene:PBANKA_144780	14	1781422	1781898	+	477	615	551	427	436	434	295	230	239	201
gene:PBANKA_144790	14	1783223	1788474	-	5252	1502	3926	2264	14670	12544	17812	2204	2215	2181
gene:PBANKA_144800	14	1794138	1797746	+	3609	4156	3738	5660	2199	2327	1605	5021	5066	5433
gene:PBANKA_144810	14	1798137	1800182	-	2046	1293	1202	1365	456	482	289	229	261	172
gene:PBANKA_144820	14	1802549	1817156	+	14608	5065	5147	4605	3559	3352	3066	1527	1569	1407
gene:PBANKA_144830	14	1817738	1819315	+	1578	1032	1038	993	1037	1095	1042	306	314	287
gene:PBANKA_144840	14	1819626	1820474	-	849	2276	2248	2495	2478	2438	2720	651	595	644
gene:PBANKA_144850	14	1822600	1825610	+	3011	1542	1821	933	3026	3506	3729	827	952	852
gene:PBANKA_144860	14	1826296	1827756	-	1461	302	281	205	257	206	200	86	100	95
gene:PBANKA_144870	14	1828901	1838344	+	9444	6849	7034	6100	3928	4091	2902	1315	1669	1170
gene:PBANKA_144880	14	1839326	1844509	+	5184	774	788	453	769	650	767	472	459	608
gene:PBANKA_144890	14	1844610	1846643	-	2034	1781	2351	1387	5744	4421	7101	917	879	1019
gene:PBANKA_144900	14	1847885	1850196	-	2312	1652	10822	1344	38013	36934	58622	466	438	568
gene:PBANKA_144910	14	1851154	1852212	-	1059	301	278	321	194	115	107	176	190	203
gene:PBANKA_144920	14	1853298	1856219	-	2922	709	764	449	908	653	964	135	170	146
gene:PBANKA_144930	14	1857872	1859657	-	1786	37	150	40	357	457	262	9941	10429	12642
gene:PBANKA_144940	14	1862249	1866581	+	4333	6592	6347	7301	2378	1980	1469	1580	1449	1434
gene:PBANKA_144950	14	1867813	1868559	+	747	3886	4587	4183	3290	3893	3121	4642	4174	4354
gene:PBANKA_144960	14	1869389	1870930	+	1542	71	314	85	218	228	270	154	167	229
gene:PBANKA_144970	14	1871364	1871682	-	319	649	1387	656	3273	3815	3762	3041	2785	2637
gene:PBANKA_144980	14	1873476	1876571	-	3096	120	202	89	703	519	481	1860	1652	1840
gene:PBANKA_144990	14	1879475	1883650	+	4176	3235	3725	3062	881	1383	462	1430	1789	1335
gene:PBANKA_145000	14	1884331	1887297	-	2967	669	635	342	288	227	143	572	480	562
gene:PBANKA_145010	14	1888566	1890548	+	1983	1156	1256	1192	397	334	249	518	430	511
gene:PBANKA_145020	14	1891811	1893448	+	1638	8411	15455	5430	16441	17313	24728	2073	1900	1986
gene:PBANKA_145030	14	1895053	1896654	+	1602	4724	5092	4804	1185	1202	678	2690	2167	2159
gene:PBANKA_145040	14	1897256	1904911	-	7656	163	754	119	6758	4753	8042	536	622	651
gene:PBANKA_145050	14	1905887	1909188	-	3302	1711	1978	1577	2038	1768	2340	457	518	532
gene:PBANKA_145060	14	1910476	1911351	+	876	884	923	982	1093	1097	1316	356	329	325
gene:PBANKA_145070	14	1913197	1914390	-	1194	4930	4548	5464	3266	3294	3442	1111	856	800
gene:PBANKA_145080	14	1916774	1919359	-	2586	109	185	105	70	99	54	975	1059	1000
gene:PBANKA_145090	14	1920907	1922169	+	1263	1072	1020	990	402	285	130	409	383	422
gene:PBANKA_145100	14	1922760	1924796	+	2037	659	865	638	991	753	902	268	234	258
gene:PBANKA_145110	14	1926423	1927226	-	804	22	136	17	625	706	610	14440	16176	15873
gene:PBANKA_145120	14	1928651	1929350	-	700	80	72	30	90	124	125	700	664	614
gene:PBANKA_145130	14	1930986	1932434	-	1449	1454	1188	1442	385	343	160	165	194	136
gene:PBANKA_145140	14	1933152	1934964	+	1813	511	534	419	199	218	127	334	356	363
gene:PBANKA_145150	14	1935331	1936662	-	1332	189	403	77	365	279	242	1068	1045	1343
gene:PBANKA_145160	14	1938554	1940569	+	2016	2997	3341	2383	3552	3247	3591	2401	2292	2389
gene:PBANKA_145170	14	1940903	1946575	-	5673	1039	881	751	860	765	810	251	310	334
gene:PBANKA_145180	14	1947930	1952600	+	4671	902	763	591	752	785	699	505	485	415
gene:PBANKA_145190	14	1952797	1953995	-	1199	87	215	98	1873	1744	2173	48	43	76
gene:PBANKA_145200	14	1955004	1956521	+	1518	1196	1606	899	3793	3222	3809	344	411	362
gene:PBANKA_145210	14	1957756	1962315	-	4560	3036	2701	2634	2499	1926	2635	1464	1339	1510
gene:PBANKA_145220	14	1965017	1966923	+	1907	1194	1017	1164	459	599	288	459	503	405
gene:PBANKA_145230	14	1968425	1969377	+	953	4324	3813	4403	1672	1771	1092	748	722	605
gene:PBANKA_145240	14	1970444	1970906	+	463	647	472	496	335	348	256	97	91	66
gene:PBANKA_145250	14	1972812	1974980	+	2169	9189	11060	11407	5850	6667	4924	3248	3055	2444
gene:PBANKA_145260	14	1975548	1976228	-	681	4284	3777	4497	2079	2227	1717	575	599	418
gene:PBANKA_145270	14	1977458	1978756	-	1299	22	33	18	26	38	20	259	232	334
gene:PBANKA_145280	14	1979911	1982616	+	2706	2061	2056	1378	1508	1810	1309	2317	2653	2405
gene:PBANKA_145290	14	1982962	1984212	-	1251	93	313	50	1933	1616	2189	303	297	376
gene:PBANKA_145300	14	1985369	1989013	+	3645	283	879	167	5557	4977	7030	5914	5341	6410
gene:PBANKA_145310	14	1989476	1990996	-	1521	1306	1495	1629	850	1121	386	15235	15548	15067
gene:PBANKA_145320.2	14	1993479	1995587	+	2109	0	0	0	0	0	0	0	0	0
gene:PBANKA_145320.1	14	1993479	1995587	+	2109	0	0	0	0	0	0	0	0	0
gene:PBANKA_145330	14	1997540	1999804	+	2265	7496	8071	7137	3678	4038	3095	20644	19496	20251
gene:PBANKA_145340	14	2001292	2002803	-	1512	269	285	283	345	430	238	1995	2089	1898
gene:PBANKA_145350	14	2006013	2008358	-	2346	637	622	563	323	240	180	1090	964	1226
gene:PBANKA_145360	14	2010303	2011278	+	976	1296	1433	1187	637	532	451	268	215	196
gene:PBANKA_145370	14	2016322	2020779	+	4458	3443	4752	1015	6164	5065	6892	1294	1446	1112
gene:PBANKA_145380	14	2022614	2023243	+	630	549	619	464	469	464	465	392	297	384
gene:PBANKA_145390	14	2024141	2024698	-	558	24	75	23	131	160	74	3057	3439	3599
gene:PBANKA_145400	14	2025808	2028573	+	2766	2212	2471	1671	653	730	298	875	810	756
gene:PBANKA_145410	14	2031216	2033804	+	2589	5020	4945	3781	1868	1802	1420	437	386	172
gene:PBANKA_145420	14	2036253	2053448	+	17196	1800	2970	1387	5731	4659	5808	1612	1771	1777
gene:PBANKA_145430	14	2054517	2057414	-	2898	1816	1491	1083	940	869	689	339	323	253
gene:PBANKA_145440	14	2058680	2060221	+	1542	698	709	718	355	305	282	351	396	378
gene:PBANKA_145450	14	2060549	2062168	-	1620	1734	1927	1684	591	615	281	1179	1046	1030
gene:PBANKA_145460	14	2063324	2070467	-	7144	1898	2810	1030	5408	4614	7085	426	391	389
gene:PBANKA_145470	14	2071816	2073477	-	1662	934	841	933	356	299	219	118	104	87
gene:PBANKA_145480	14	2075162	2080726	-	5565	1175	2185	1125	939	1203	788	7446	7370	6686
gene:PBANKA_145490	14	2085535	2086935	-	1401	506	579	259	238	260	173	340	317	375
gene:PBANKA_145500	14	2087935	2089422	+	1488	574	571	393	542	562	435	2932	2638	2655
gene:PBANKA_145510	14	2091359	2092601	+	1243	3604	5712	3340	8864	10455	13772	1185	1041	983
gene:PBANKA_145520	14	2093177	2095756	-	2580	1967	1349	1396	552	672	239	349	333	207
gene:PBANKA_145530	14	2097415	2098641	+	1227	2771	2732	2174	809	990	414	811	679	614
gene:PBANKA_145540	14	2099364	2100914	-	1551	1280	1183	996	1110	947	1142	611	631	626
gene:PBANKA_145550	14	2102454	2102678	+	225	553	499	604	401	246	403	330	260	348
gene:PBANKA_145560	14	2102924	2104882	+	1959	4657	5381	5092	3778	3813	4229	3443	3109	2915
gene:PBANKA_145570	14	2105291	2106602	-	1312	1094	1349	1265	1581	1897	1805	664	609	494
gene:PBANKA_145580	14	2107482	2109239	+	1758	1175	2137	1359	6627	6817	8984	604	513	582
gene:PBANKA_145590	14	2110075	2111229	+	1155	678	884	749	803	660	750	291	314	334
gene:PBANKA_145600	14	2111761	2113524	+	1764	1459	1418	1389	639	610	458	254	181	161
gene:PBANKA_145610	14	2114620	2115405	+	786	18021	14128	16748	6409	7847	4472	3112	2843	1987
gene:PBANKA_145620	14	2116418	2118403	-	1986	6592	6125	6562	3168	3142	2795	2018	1688	1649
gene:PBANKA_145630	14	2119757	2120466	-	710	1073	977	1103	298	343	160	1202	1125	1108
gene:PBANKA_145640	14	2122130	2123107	+	978	1744	1859	1495	974	932	935	333	326	248
gene:PBANKA_145650	14	2123869	2124636	-	768	478	533	414	209	215	125	203	174	173
gene:PBANKA_145660	14	2125555	2125806	+	252	249	267	249	101	113	50	38	44	29
gene:PBANKA_145670	14	2126557	2126969	-	413	15	20	9	7	23	12	56	48	70
gene:PBANKA_145680	14	2128742	2130483	-	1742	678	1099	443	759	935	720	1471	1332	1324
gene:PBANKA_145690	14	2133409	2134373	+	965	13718	14704	10752	16299	17027	18318	4781	4818	4364
gene:PBANKA_145700	14	2135696	2136934	+	1239	198	339	71	270	259	220	540	482	598
gene:PBANKA_145710	14	2137580	2139108	-	1529	1330	1222	1114	498	479	266	488	395	440
gene:PBANKA_145720	14	2140304	2146323	-	6020	695	1812	364	8755	8385	10291	1638	1605	1620
gene:PBANKA_145730	14	2147815	2150993	-	3179	1965	1905	2172	734	563	362	640	446	526
gene:PBANKA_145740	14	2152222	2156386	+	4165	4188	3086	4271	2103	2007	1603	785	675	507
gene:PBANKA_145750	14	2156854	2159643	-	2790	1402	1842	1794	1636	1583	1494	417	493	391
gene:PBANKA_145760	14	2163180	2166822	+	3643	1699	1517	1745	719	584	296	378	401	380
gene:PBANKA_145770	14	2167182	2169506	-	2325	39	58	33	919	747	1312	215	174	315
gene:PBANKA_145780	14	2171294	2172184	-	891	1946	2368	1802	3981	3862	5206	958	828	892
gene:PBANKA_145790	14	2174200	2175211	+	1012	369	642	404	721	943	704	339	314	264
gene:PBANKA_145800	14	2175499	2177631	-	2133	4744	4752	4868	2223	2143	1502	758	761	502
gene:PBANKA_145810	14	2179062	2182191	+	3130	1041	957	1136	1407	1123	1254	216	246	201
gene:PBANKA_145820	14	2182183	2183430	-	1248	112	180	58	1664	960	1585	139	98	167
gene:PBANKA_145830	14	2185276	2188624	+	3349	1762	3134	1191	15245	13904	18565	2178	2128	2331
gene:PBANKA_145840	14	2189236	2193078	-	3843	329	371	303	617	533	529	106	124	124
gene:PBANKA_145850	14	2193622	2194382	+	761	274	377	270	376	357	334	257	198	216
gene:PBANKA_145860	14	2195116	2196123	+	1008	694	647	448	359	304	197	624	570	624
gene:PBANKA_145870	14	2197122	2200116	+	2995	1350	1401	1336	919	775	753	376	307	317
gene:PBANKA_145880	14	2200589	2204833	-	4245	341	1053	313	12040	8293	14023	514	463	680
gene:PBANKA_145890	14	2207536	2209079	+	1544	1990	2169	1527	3200	2916	3129	2095	1967	1949
gene:PBANKA_145900	14	2209873	2210769	+	897	470	333	456	193	208	102	108	95	86
gene:PBANKA_145910	14	2211389	2213385	+	1997	72	246	60	1821	1527	2131	440	453	534
gene:PBANKA_145920	14	2214384	2216498	+	2115	111	149	82	268	210	295	145	138	158
gene:PBANKA_145930	14	2218445	2219575	+	1131	30400	33222	18721	10080	11888	7145	12317	10849	10663
gene:PBANKA_145940	14	2222242	2226112	+	3871	2625	3034	2982	3588	2684	3879	1965	1779	1925
gene:PBANKA_145950	14	2228482	2229096	+	615	119	267	53	1563	2359	1162	52986	51740	48689
gene:PBANKA_145960	14	2229885	2231471	-	1587	669	562	386	551	561	563	184	181	154
gene:PBANKA_145970	14	2232852	2234207	+	1356	1319	1723	1425	1754	1913	1779	389	387	321
gene:PBANKA_145980	14	2235324	2236442	+	1119	1958	1920	2120	882	898	637	513	422	433
gene:PBANKA_145990	14	2237739	2238933	+	1195	1391	1594	1028	439	395	155	1043	853	886
gene:PBANKA_146000	14	2239872	2242178	-	2307	59	80	12	25	30	19	83	62	57
gene:PBANKA_146010	14	2244012	2244895	+	884	243	244	129	87	97	45	90	81	68
gene:PBANKA_146020	14	2245313	2245804	-	492	711	773	677	870	942	864	384	395	361
gene:PBANKA_146030	14	2246491	2248297	+	1807	195	212	121	196	161	128	93	108	128
gene:PBANKA_146040	14	2248833	2249753	-	921	5153	5111	6195	2046	1875	1235	688	613	379
gene:PBANKA_146050	14	2253038	2255170	+	2133	201	416	174	1561	956	1434	453	435	574
gene:PBANKA_146060	14	2255784	2257217	-	1434	92	195	85	478	445	451	305	307	327
gene:PBANKA_146070	14	2258180	2260720	+	2541	103	228	112	336	518	147	16742	16098	18693
gene:PBANKA_146080	14	2261745	2262389	+	645	1177	1170	880	528	548	432	344	349	322
gene:PBANKA_146090	14	2262807	2263385	+	579	78	81	82	30	22	8	97	92	145
gene:PBANKA_146100	14	2263904	2265058	+	1155	491	344	295	256	202	164	265	261	303
gene:PBANKA_146110	14	2266159	2267316	+	1158	1875	2120	1739	1027	1042	914	984	875	846
gene:PBANKA_146120	14	2268074	2268487	-	414	734	997	585	2482	2451	3028	974	868	972
gene:PBANKA_146130	14	2270090	2270953	+	864	172	366	107	1626	1887	1536	46106	47157	47211
gene:PBANKA_146140	14	2272120	2272974	-	855	7145	7233	6592	6387	6001	6565	1696	1358	1547
gene:PBANKA_146150	14	2276176	2278588	+	2413	1315	1421	1148	379	403	255	909	943	936
gene:PBANKA_146160	14	2281822	2286489	+	4668	4890	5606	3416	3305	3475	3017	1399	1649	1360
gene:PBANKA_146170	14	2287791	2288078	+	288	243	295	305	116	129	35	381	408	377
gene:PBANKA_146180	14	2288525	2289793	-	1269	4540	5070	3835	1758	1866	1475	1941	1683	1456
gene:PBANKA_146190	14	2291280	2293349	-	2070	164	175	259	82	64	37	39	27	29
gene:PBANKA_146200	14	2294631	2295770	+	1140	2536	1477	2211	508	669	236	740	801	681
gene:PBANKA_146205	14	2296370	2296825	+	456	10	17	15	28	13	23	7	2	6
gene:PBANKA_146210	14	2297059	2297499	+	441	0	0	0	2	0	1	0	0	0
gene:PBANKA_146220	14	2300177	2302557	+	2381	3848	3957	5005	2202	1864	1953	865	778	785
gene:PBANKA_146230	14	2303623	2304045	-	423	268	250	277	187	115	158	224	257	243
gene:PBANKA_146240	14	2304395	2305815	-	1421	731	819	1002	303	267	126	301	290	272
gene:PBANKA_146250	14	2306223	2308719	-	2497	31	21	37	7	10	1	39	28	36
gene:PBANKA_146260	14	2309996	2312209	-	2214	70	55	55	16	18	11	47	54	60
gene:PBANKA_146270	14	2316332	2323315	-	6984	2765	2579	2372	1065	934	655	797	832	812
gene:PBANKA_146280	14	2324685	2326097	-	1413	1021	910	880	385	389	217	375	352	279
gene:PBANKA_146290	14	2326928	2327443	+	516	1192	1189	1079	490	496	250	711	736	714
gene:PBANKA_146300	14	2327865	2335685	-	7821	780	1994	779	759	1028	448	6965	7143	7612
gene:PBANKA_146310	14	2339732	2343092	+	3361	963	988	748	2955	2022	2927	650	663	724
gene:PBANKA_146320	14	2345216	2346293	+	1078	1403	1603	649	1481	1356	1218	767	844	853
gene:PBANKA_146330	14	2347200	2349152	+	1953	97	247	86	1209	1691	873	35585	37783	35901
gene:PBANKA_146340	14	2349970	2351035	+	1066	1062	1235	1275	407	492	257	305	298	233
gene:PBANKA_146350	14	2351580	2353172	-	1593	1225	1139	1482	638	482	426	301	263	276
gene:PBANKA_146360	14	2354427	2355145	+	719	386	457	362	137	134	80	117	102	108
gene:PBANKA_146370	14	2356275	2361083	+	4809	2419	2346	2353	11499	9259	10670	796	803	747
gene:PBANKA_146380	14	2362329	2363672	-	1344	576	520	517	150	128	65	46	61	45
gene:PBANKA_146390	14	2364681	2366303	-	1623	25	94	18	396	489	298	3938	3666	3686
gene:PBANKA_146400	14	2368231	2368907	+	677	1400	1213	834	716	702	503	394	375	279
gene:PBANKA_146410	14	2369913	2371733	+	1821	14	35	19	53	54	54	8	11	11
gene:PBANKA_146420	14	2372492	2373933	-	1442	936	1366	761	2022	1760	2292	312	309	264
gene:PBANKA_146430	14	2374734	2375282	-	549	21	16	27	11	8	8	4	3	6
gene:PBANKA_146440	14	2376292	2377136	-	845	202	141	156	94	76	54	38	55	38
gene:PBANKA_146450	14	2378316	2380268	+	1953	1621	1356	1246	789	648	610	333	345	344
gene:PBANKA_146460	14	2381442	2383166	+	1725	765	843	814	822	728	837	172	152	157
gene:PBANKA_146470	14	2384467	2386450	-	1984	689	477	436	262	193	88	110	92	80
gene:PBANKA_146480	14	2387469	2389109	-	1641	650	619	383	781	742	907	161	163	194
gene:PBANKA_146490	14	2393079	2400993	-	7915	344	688	189	581	400	404	1378	1151	2025
gene:PBANKA_146500	14	2406203	2408933	+	2731	327	46	39	45	94	26	112	86	142
gene:PBANKA_146510	14	2415320	2416290	-	971	2194	1444	1505	383	476	188	213	161	131
gene:PBANKA_146520	14	2420029	2421121	+	1093	153	93	42	121	87	37	158	117	107
gene:PBANKA_146540	14	2426715	2427631	+	917	36	34	32	22	22	5	4	7	0
gene:PBANKA_146550	14	2430659	2431814	+	1156	79	59	58	77	44	51	28	11	7
gene:PBANKA_146560	14	2434548	2436622	+	2075	6	16	8	80	60	43	1	0	2
gene:PBANKA_146570	14	2437597	2438848	-	1252	162	205	95	30	28	21	493	266	461
gene:PBANKA_146580	14	2442458	2443584	+	1127	16	11	23	10	4	2	0	1	1
gene:PBANKA_146590	14	2446336	2449149	+	2814	1279	1153	856	425	276	362	118	95	104
gene:PBANKA_146600	14	2453083	2454219	+	1137	328	224	313	165	155	78	54	47	15
gene:PBANKA_146610	14	2456643	2457747	+	1105	37	34	41	410	260	280	12	6	6
gene:PBANKA_020010	2	2323	3536	-	1214	309	134	217	61	74	15	36	46	19
gene:PBANKA_020020	2	6962	8584	+	1623	1805	1230	2236	584	612	259	309	231	148
gene:PBANKA_020030	2	9297	11856	-	2560	29	26	17	40	26	28	4	4	1
gene:PBANKA_020040	2	17824	19039	+	1216	1386	1033	723	315	471	221	527	476	514
gene:PBANKA_020060	2	24811	26305	+	1495	3331	2832	2087	897	961	413	4233	3686	4553
gene:PBANKA_020065	2	27764	29333	+	1570	63	74	55	26	28	7	8	7	3
gene:PBANKA_020070	2	34024	34942	-	919	726	647	325	180	177	97	46	54	26
gene:PBANKA_020080	2	36988	37937	-	950	293	140	133	46	55	19	22	22	18
gene:PBANKA_020090	2	44788	50271	+	5484	32	28	25	342	282	375	56	39	39
gene:PBANKA_020100	2	55159	56113	-	955	1001	894	896	251	263	119	111	76	65
gene:PBANKA_020130	2	73678	75048	+	1371	937	688	629	237	309	130	250	208	230
gene:PBANKA_020134	2	76533	76992	-	460	2420	2458	2372	897	648	454	808	662	697
gene:PBANKA_020150	2	88782	89651	-	870	8231	7675	7415	2424	2712	1148	714	658	265
gene:PBANKA_020160	2	92895	93428	-	534	85434	105821	86348	39753	45227	28829	12771	10876	5925
gene:PBANKA_020170	2	100586	100843	-	258	14	34	37	30	23	16	353	320	346
gene:PBANKA_020180	2	102186	104092	+	1907	1805	1791	2348	779	665	401	550	455	392
gene:PBANKA_020190	2	104236	104712	+	477	1153	1423	1559	685	781	580	1756	1576	1391
gene:PBANKA_020200	2	105741	108198	-	2458	2861	2890	4000	922	888	453	1891	1757	1760
gene:PBANKA_020210	2	109354	109704	+	351	107	78	129	41	20	19	27	14	23
gene:PBANKA_020220	2	109977	110780	+	804	553	519	537	277	216	122	186	144	179
gene:PBANKA_020230	2	111412	112992	+	1581	1582	1661	1676	1219	1213	1033	585	604	558
gene:PBANKA_020240	2	113995	115617	-	1623	800	1074	548	1360	1182	1303	786	652	812
gene:PBANKA_020250	2	117770	120901	+	3132	764	1119	366	7354	4118	8329	602	546	651
gene:PBANKA_020260	2	121536	122219	+	684	131	146	114	77	61	21	161	162	130
gene:PBANKA_020270	2	123355	128173	+	4819	740	1748	651	21247	18485	26830	305	193	200
gene:PBANKA_020280	2	128749	129354	+	606	508	388	366	260	246	141	111	94	67
gene:PBANKA_020290	2	129676	130976	-	1301	1838	1612	1500	871	740	584	704	637	641
gene:PBANKA_020300	2	134161	135501	+	1341	16073	29455	12417	35493	39182	62169	2244	2027	1715
gene:PBANKA_020310	2	136764	141095	-	4332	2329	2359	1778	1720	1571	1342	1080	990	1021
gene:PBANKA_020320	2	142680	146136	-	3457	1525	1681	1544	1108	1192	1126	521	476	445
gene:PBANKA_020330	2	147380	148265	+	886	833	841	594	211	291	105	285	283	215
gene:PBANKA_020340	2	148666	149085	-	420	427	487	463	134	143	38	281	278	302
gene:PBANKA_020350	2	150018	152117	+	2100	1527	1529	1607	589	455	187	638	535	534
gene:PBANKA_020360	2	152290	152979	-	690	318	400	196	336	562	148	15280	14066	15043
gene:PBANKA_020370	2	153539	158043	-	4505	1308	1456	976	580	555	324	2036	1971	1701
gene:PBANKA_020380	2	158739	160406	-	1668	2531	2207	2107	1085	811	677	530	446	469
gene:PBANKA_020390	2	161447	162289	+	843	539	613	370	1000	1134	1416	180	187	168
gene:PBANKA_020400	2	163011	163646	+	636	611	656	779	227	217	107	105	78	75
gene:PBANKA_020410	2	164228	164878	+	651	2123	1825	1460	708	854	484	542	499	407
gene:PBANKA_020420	2	165927	166586	+	660	888	1290	791	3452	3533	4090	713	654	599
gene:PBANKA_020440	2	169092	169817	+	726	1306	1342	1381	481	601	319	1957	2425	1881
gene:PBANKA_020450	2	169994	173221	-	3228	113	452	118	396	522	183	7543	7844	10080
gene:PBANKA_020460	2	174635	175303	-	669	62	183	41	4340	3677	4775	1054	968	873
