Geneid	Chr	Start	End	Strand	Length	SRR3134662	SRR3134663	SRR3134664	SRR3134665	SRR3134666	SRR3134667
gene:PF3D7_1430300	14	1191946	1199919	-	7974	10138	3453	3827	3374	4586	3143
gene:PF3D7_1430400	14	1201748	1204339	+	2592	8554	3074	3135	3118	3528	3274
gene:PF3D7_1430500	14	1205088	1206416	+	1329	2415	978	907	880	1032	967
gene:PF3D7_1430600	14	1207398	1210028	+	2631	2791	1074	936	1073	1064	997
gene:PF3D7_1430700	14	1211012	1212776	+	1765	8304	3227	2849	3634	3121	3412
gene:PF3D7_1430800	14	1214935	1215732	+	798	20904	6895	7624	8120	8917	7867
gene:PF3D7_1430900	14	1216653	1217171	-	519	17132	5888	6460	7131	7304	7526
gene:PF3D7_1431000	14	1218105	1218999	-	895	7271	2753	2700	2795	2910	2473
gene:PF3D7_1431100	14	1221775	1222818	+	1044	18887	6821	5750	6471	6102	5649
gene:PF3D7_1431200	14	1224340	1228017	-	3678	8625	3396	3515	2932	4104	3261
gene:PF3D7_1431300	14	1231036	1233841	+	2806	13428	6032	5235	5285	5954	4937
gene:PF3D7_1431400	14	1233977	1237125	-	3149	1618	881	509	786	605	706
gene:PF3D7_1431500	14	1238851	1241595	-	2745	63124	26455	21237	24892	23622	25036
gene:PF3D7_1431600	14	1244018	1245406	+	1389	22758	8362	7722	8028	8704	7563
gene:PF3D7_1431700	14	1247030	1247950	+	921	11655	3952	4131	4334	4650	4168
gene:PF3D7_1431800	14	1249328	1252167	+	2840	1334	542	500	445	536	437
gene:PF3D7_1431900	14	1253540	1256878	+	3339	4248	1620	1459	1413	1652	1352
gene:PF3D7_1432000	14	1257643	1258971	-	1329	907	456	382	373	416	347
gene:PF3D7_1432100	14	1260908	1262826	+	1919	2986	1085	991	909	1003	812
gene:PF3D7_1432200	14	1263826	1269011	+	5186	2676	1381	1095	1201	1308	1214
gene:PF3D7_1432300	14	1269368	1274667	-	5300	2592	1008	1066	798	1234	843
gene:PF3D7_1432400	14	1275899	1282645	-	6747	5560	1868	2061	1607	2316	1615
gene:PF3D7_1432500	14	1283570	1285063	+	1494	15577	5923	6252	5912	7013	6879
gene:PF3D7_1432600	14	1285667	1289254	-	3588	1156	546	444	389	470	374
gene:PF3D7_1432700	14	1290468	1291459	-	992	5800	1699	1847	1930	1737	1749
gene:PF3D7_1432800	14	1292885	1295086	-	2202	7622	3003	2883	2723	3579	2641
gene:PF3D7_1432900	14	1296173	1297211	-	1039	1017	525	419	483	492	386
gene:PF3D7_1433000	14	1298639	1298977	-	339	2236	890	944	974	1137	937
gene:PF3D7_1433100	14	1299894	1303726	+	3833	1241	486	510	409	613	417
gene:PF3D7_1433200	14	1304028	1307831	-	3804	2694	1064	1153	932	1307	1109
gene:PF3D7_1433300	14	1310041	1311834	+	1794	2229	842	789	739	1015	712
gene:PF3D7_1433400	14	1312304	1329577	-	17274	39849	12448	14500	10829	16453	10699
gene:PF3D7_1433500	14	1332363	1337301	-	4939	3989	2024	1564	1972	1953	1823
gene:PF3D7_1433600	14	1341689	1342289	+	601	804	413	277	376	401	352
gene:PF3D7_1433700	14	1342484	1348994	-	6511	2302	1096	1007	884	1051	927
gene:PF3D7_1433800	14	1350313	1358379	-	8067	6448	2455	2462	1922	2657	1788
gene:PF3D7_1433900	14	1360002	1364558	+	4557	1350	616	615	459	752	566
gene:PF3D7_1434000	14	1364749	1366113	-	1365	2191	782	779	960	961	1033
gene:PF3D7_1434100	14	1366979	1368202	+	1224	477	208	147	172	161	194
gene:PF3D7_1434200	14	1368815	1369796	-	982	11912	3603	3657	4071	4043	3798
gene:PF3D7_1434300	14	1372903	1374597	+	1695	7953	3300	2874	3261	3388	3073
gene:PF3D7_1434400	14	1375624	1376830	-	1207	5790	2065	2223	2286	2440	2489
gene:PF3D7_1434500	14	1378348	1402665	-	24318	6136	2578	2491	2249	2941	2157
gene:PF3D7_1434600	14	1404312	1406198	+	1887	15492	6373	5917	6395	6929	5716
gene:PF3D7_1434700	14	1407258	1407746	-	489	1537	655	634	611	754	592
gene:PF3D7_1434800	14	1410139	1410897	+	759	5958	2257	2129	2364	2407	2265
gene:PF3D7_1434900	14	1411737	1413096	+	1360	5795	2490	2273	2265	2525	2327
gene:PF3D7_1435000	14	1414023	1415315	+	1293	2974	1335	1106	1353	1133	1199
gene:PF3D7_1435100	14	1415941	1417020	-	1080	289	139	110	127	129	124
gene:PF3D7_1435200	14	1419383	1420934	+	1552	239441	79623	90028	85686	98356	98537
gene:PF3D7_1435300	14	1421901	1431221	-	9321	83779	24534	25065	24206	27161	22971
gene:PF3D7_1435400	14	1433738	1434310	-	573	2951	914	1132	897	1269	1046
gene:PF3D7_1435500	14	1436280	1437044	+	765	5746	2343	2562	2145	2769	2226
gene:PF3D7_1435600	14	1437511	1442877	-	5367	94561	39954	36325	36478	41102	39418
gene:PF3D7_1435700.2	14	1445085	1449491	-	4407	0	0	0	0	0	0
gene:PF3D7_1435700.1	14	1445085	1449491	-	4407	0	0	0	0	0	0
gene:PF3D7_1435800	14	1452604	1454118	+	1515	1357	602	484	508	523	475
gene:PF3D7_1435900	14	1454555	1455496	-	942	3631	1432	1452	1406	1552	1504
gene:PF3D7_1436000	14	1458131	1459870	+	1740	2471	1176	1050	1202	1214	1081
gene:PF3D7_1436100	14	1461388	1467590	+	6203	3877	1554	1512	1198	1722	1329
gene:PF3D7_1436200	14	1467629	1474438	-	6810	1804	1263	820	1019	1008	868
gene:PF3D7_1436300	14	1479777	1482758	+	2982	19497	7574	6593	7347	7458	6280
gene:PF3D7_1436400	14	1484166	1488129	+	3964	100	95	58	63	88	90
gene:PF3D7_1436500	14	1488706	1490001	+	1296	1469	663	534	574	680	605
gene:PF3D7_1436600	14	1490654	1494214	-	3561	9245	3804	3261	3585	4073	3139
gene:PF3D7_1436700	14	1495799	1498533	-	2735	862	410	380	302	426	349
gene:PF3D7_1436800	14	1498758	1499492	-	735	749	263	255	271	306	291
gene:PF3D7_1436900	14	1500128	1500965	-	838	782	356	329	349	442	296
gene:PF3D7_1437000	14	1502648	1504861	+	2214	4193	1691	1812	1567	2064	1587
gene:PF3D7_1437100	14	1505906	1506619	+	714	6981	2445	2935	2245	3076	2420
gene:PF3D7_1437200	14	1507359	1510089	-	2731	40234	15057	13385	15482	14982	13803
gene:PF3D7_1437300	14	1513938	1514961	-	1024	471	278	214	247	197	251
gene:PF3D7_1437400	14	1517070	1519370	+	2301	1505	848	569	738	626	697
gene:PF3D7_1437500	14	1521105	1521920	+	816	3579	1414	1265	1418	1420	1413
gene:PF3D7_1437600	14	1523286	1525046	+	1761	665	327	289	241	336	254
gene:PF3D7_1437700	14	1525564	1528485	-	2922	3596	1703	1396	1689	1776	1631
gene:PF3D7_1437800	14	1530276	1530830	-	555	1514	711	572	659	657	624
gene:PF3D7_1437900	14	1533329	1534947	+	1619	120979	39148	43599	48234	48487	49560
gene:PF3D7_1438000	14	1536484	1538469	-	1986	17751	5869	6409	5738	7042	5540
gene:PF3D7_1438100	14	1541359	1542872	-	1514	3589	1720	1426	1597	1662	1426
gene:PF3D7_1438400	14	1548918	1556721	+	7804	8729	3962	3502	3759	4229	4071
gene:PF3D7_1438500	14	1557527	1560157	-	2631	3357	1972	1460	1670	1776	1588
gene:PF3D7_1438600	14	1562232	1563065	+	834	2456	1129	1089	689	1089	867
gene:PF3D7_1438700	14	1564575	1567839	+	3265	7672	2879	2750	3072	3027	3137
gene:PF3D7_1438800	14	1571039	1574161	+	3123	32788	8951	11350	10532	12186	12119
gene:PF3D7_1438900	14	1575984	1576571	+	588	11926	3804	4028	4221	4378	3905
gene:PF3D7_1439000	14	1578193	1579175	+	983	7449	2359	2365	2581	2612	2700
gene:PF3D7_1439100	14	1580750	1588857	+	8108	1235	609	546	527	677	544
gene:PF3D7_1439200	14	1588952	1593131	+	4180	2154	929	977	746	1103	774
gene:PF3D7_1439300	14	1594505	1600061	+	5557	3324	1556	1647	1201	2015	1313
gene:PF3D7_1439400	14	1600933	1602000	-	1068	11915	4568	4393	4750	5054	4309
gene:PF3D7_1439500	14	1608519	1611743	+	3225	2745	933	1053	864	1158	761
gene:PF3D7_1439600	14	1612521	1613063	-	543	4335	1577	1490	1643	1659	1777
gene:PF3D7_1439700	14	1613853	1615542	-	1690	3931	1414	1564	1276	1727	1433
gene:PF3D7_1439800	14	1618819	1619794	+	976	8379	2562	2825	2467	3321	2625
gene:PF3D7_1439900	14	1622576	1623612	+	1037	7943	2946	2974	3135	3338	3037
gene:PF3D7_1440000	14	1624187	1631367	-	7181	3767	1486	1501	1118	1768	1140
gene:PF3D7_1440100	14	1633211	1636255	-	3045	1579	1108	733	958	789	829
gene:PF3D7_1440300	14	1639477	1641760	+	2284	0	0	0	0	0	0
gene:PF3D7_1440200	14	1639477	1647167	+	7691	259	189	75	186	123	167
gene:PF3D7_1440400	14	1647673	1651694	-	4022	4277	2065	1769	1656	2080	1760
gene:PF3D7_1440500	14	1654047	1655708	+	1662	12479	4595	4433	4148	4863	3881
gene:PF3D7_1440600	14	1656434	1659740	+	3307	4390	1572	1699	1667	1873	1828
gene:PF3D7_1440700	14	1660095	1662296	-	2202	1872	970	838	714	899	781
gene:PF3D7_1440800	14	1665463	1667543	+	2081	2564	756	907	752	890	656
gene:PF3D7_1440900	14	1668591	1669963	+	1373	4311	1780	1587	1459	1793	1580
gene:PF3D7_1441000	14	1669980	1671650	-	1671	314	181	119	132	144	123
gene:PF3D7_1441100	14	1673386	1674069	-	684	14741	5067	5042	5832	5632	5659
gene:PF3D7_1441200	14	1678662	1679486	+	825	6366	2241	2629	2455	2755	2253
gene:PF3D7_1441300	14	1681791	1689157	+	7367	32589	15465	13031	14605	15461	15874
gene:PF3D7_1441400	14	1690993	1692513	+	1521	3084	1390	1217	1450	1577	1347
gene:PF3D7_1441500	14	1693137	1695192	-	2056	2804	1115	1153	1066	1254	1024
gene:PF3D7_1441600	14	1696304	1698013	-	1710	4305	1730	1867	1460	2073	1620
gene:PF3D7_1441700	14	1700674	1702050	+	1377	12321	4394	4544	4317	5049	4808
gene:PF3D7_1441800	14	1702609	1703809	-	1201	15173	5950	6151	5976	6745	6259
gene:PF3D7_1441900	14	1704594	1704797	+	204	2436	849	886	883	946	824
gene:PF3D7_1442000	14	1705126	1705783	-	658	2927	1170	1132	1170	1302	1222
gene:PF3D7_1442100	14	1706520	1707512	-	993	1649	684	557	611	629	501
gene:PF3D7_1442200	14	1708528	1711530	-	3003	7384	2835	2757	2638	3072	2655
gene:PF3D7_1442300	14	1712626	1714065	-	1440	10354	3945	3758	4022	4336	4052
gene:PF3D7_1442400	14	1717171	1723512	+	6342	11547	5548	4860	4199	5755	4305
gene:PF3D7_1442500	14	1724402	1727413	-	3012	952	591	361	539	427	553
gene:PF3D7_1442600	14	1730087	1740916	+	10830	4671	2147	1547	1991	1663	1796
gene:PF3D7_1442700	14	1742113	1749790	+	7678	7199	2959	3119	2424	3454	2411
gene:PF3D7_1442800	14	1750209	1751417	-	1209	187	129	88	81	105	80
gene:PF3D7_1442900	14	1753510	1763664	+	10155	17926	6943	6871	6449	8426	6285
gene:PF3D7_1443000	14	1764316	1768122	-	3807	6327	2750	2878	2239	3371	2477
gene:PF3D7_1443100	14	1769626	1771350	-	1725	8729	3337	3265	3082	3789	2748
gene:PF3D7_1443200	14	1773276	1775197	+	1922	2813	1260	1204	1089	1292	1121
gene:PF3D7_1443300	14	1776010	1776662	+	653	702	298	256	306	243	299
gene:PF3D7_1443400	14	1776958	1779606	-	2649	3647	1296	1047	1306	1234	1280
gene:PF3D7_1443500	14	1780992	1783580	-	2589	14494	5156	5502	4906	6046	5209
gene:PF3D7_1443600	14	1784933	1790629	-	5697	1772	828	779	706	1007	701
gene:PF3D7_1443700	14	1791911	1793004	-	1094	1836	748	753	596	780	596
gene:PF3D7_1443800	14	1794708	1795934	-	1227	6057	2360	2299	2241	2471	2014
gene:PF3D7_1443900	14	1797288	1800071	+	2784	5392	2518	2034	2289	2402	2002
gene:PF3D7_1444000	14	1800831	1801887	+	1057	240	191	130	132	85	144
gene:PF3D7_1444100	14	1801961	1825326	-	23366	1445	1010	508	852	564	961
gene:PF3D7_1444200	14	1826127	1827163	+	1037	411	232	100	219	117	187
gene:PF3D7_1444300	14	1828579	1829962	+	1384	63687	23962	23090	28364	26261	29621
gene:PF3D7_1444400	14	1831009	1832803	+	1795	373	196	185	176	229	215
gene:PF3D7_1444500	14	1833782	1838598	-	4817	6812	3087	2843	2704	3362	2639
gene:PF3D7_1444600	14	1841029	1841592	+	564	291	156	132	85	139	94
gene:PF3D7_1444700	14	1841960	1842906	+	947	1899	665	597	644	643	573
gene:PF3D7_1444800	14	1844041	1845617	-	1577	35480	11189	11997	13047	13870	12734
gene:PF3D7_1444900	14	1848315	1848833	+	519	1202	594	569	444	603	513
gene:PF3D7_1445000	14	1849172	1850392	-	1221	3113	1172	1239	1015	1396	1156
gene:PF3D7_1445100	14	1851656	1855054	-	3399	2967	1090	982	908	1069	867
gene:PF3D7_1445200	14	1856700	1859308	+	2609	6504	2403	2150	2129	2321	2000
gene:PF3D7_1445300	14	1860148	1862095	+	1948	1075	522	432	544	463	609
gene:PF3D7_1445400	14	1862775	1865420	-	2646	53468	19574	20583	20968	23867	21591
gene:PF3D7_1445500	14	1867616	1868065	+	450	4249	1447	1407	1351	1587	1457
gene:PF3D7_1445600	14	1871778	1874381	+	2604	8750	3093	3409	2935	3967	2716
gene:PF3D7_1445700	14	1875421	1876874	-	1454	15651	5098	5414	5484	6165	5313
gene:PF3D7_1445800	14	1878658	1882577	-	3920	1603	901	712	706	805	797
gene:PF3D7_1445900	14	1885443	1888323	+	2881	24121	8205	7679	8517	8675	7861
gene:PF3D7_1446100	14	1889978	1892108	-	2131	18397	5731	7035	5171	7579	5262
gene:PF3D7_1446200	14	1893200	1895017	-	1818	787	606	406	683	509	688
gene:PF3D7_1446300	14	1898351	1901926	+	3576	4466	1961	1913	1606	2289	1703
gene:PF3D7_1446400	14	1902916	1904163	-	1248	5044	2212	1940	2338	2245	2374
gene:PF3D7_1446500	14	1907197	1916202	+	9006	12121	4946	4683	4353	5594	4240
gene:PF3D7_1446600	14	1917232	1918010	-	779	70710	25225	24870	28072	27921	27554
gene:PF3D7_1446700	14	1919583	1921645	-	2063	11011	4204	4245	4215	4959	4110
gene:PF3D7_1446800	14	1922959	1923782	+	824	14959	5125	5518	5668	6311	5611
gene:PF3D7_1446900	14	1924425	1926650	-	2226	45673	15372	17261	16767	19840	17717
gene:PF3D7_1447000	14	1929931	1931379	+	1449	26763	7833	9159	8731	10003	8372
gene:PF3D7_1447100	14	1932421	1933200	-	780	12432	4469	4821	5342	4837	5275
gene:PF3D7_1447200	14	1933985	1935775	+	1791	38316	14997	14674	16930	16179	16933
gene:PF3D7_1447300	14	1936888	1937374	+	487	471	133	114	153	132	156
gene:PF3D7_1447400	14	1937706	1939117	-	1412	5962	2573	2639	2151	3031	2641
gene:PF3D7_1447500	14	1941056	1941686	+	631	447	253	174	222	173	217
gene:PF3D7_1447600	14	1942151	1942963	-	813	102005	36404	34362	40714	38570	40331
gene:PF3D7_1447700	14	1943936	1944964	-	1029	810	381	265	322	313	318
gene:PF3D7_1447800	14	1947246	1953206	+	5961	3470	1955	1360	1608	1582	1473
gene:PF3D7_1447900	14	1954601	1957675	-	3075	4309	1388	1370	1423	1558	1424
gene:PF3D7_1448000	14	1960033	1963962	-	3930	6054	2743	2284	2376	2742	2421
gene:PF3D7_1448100	14	1965175	1965762	+	588	140	89	83	69	98	71
gene:PF3D7_1448200	14	1966245	1971618	-	5374	3850	1374	1294	1245	1360	1227
gene:PF3D7_1448300	14	1972498	1977423	-	4926	17956	6871	6293	6132	7182	5803
gene:PF3D7_1448400	14	1980319	1983107	-	2789	9019	3476	3468	3040	3846	3147
gene:PF3D7_1448500	14	1984189	1995574	-	11386	16612	6812	6224	6265	7489	5691
gene:PF3D7_1448600	14	1997542	1998303	-	762	40675	15046	15188	16542	17012	16341
gene:PF3D7_1448700	14	1999648	2000649	+	1002	3729	1597	1633	1455	1935	1474
gene:PF3D7_1448800	14	2001083	2002106	-	1024	4788	2191	1630	1753	1981	1510
gene:PF3D7_1448900	14	2002921	2003373	-	453	11764	3730	4439	3837	4797	3794
gene:PF3D7_1449000	14	2004406	2005456	-	1051	10329	3764	3378	3822	3596	3529
gene:PF3D7_1449100	14	2008431	2012494	+	4064	12454	4542	4307	4117	5228	3718
gene:PF3D7_1449200	14	2014670	2015055	+	386	1120	437	420	489	459	483
gene:PF3D7_1449300.1	14	2017311	2019560	+	2250	3723	1773	1335	1771	1571	1700
gene:PF3D7_1449400	14	2020209	2024137	-	3929	2950	1510	1016	1312	1081	1213
gene:PF3D7_1449500	14	2031087	2033397	+	2311	10697	4029	4548	4650	5351	5059
gene:PF3D7_1449600	14	2035116	2036630	-	1515	1964	832	798	763	880	692
gene:PF3D7_1449700	14	2038132	2041542	-	3411	1872	992	730	722	872	739
gene:PF3D7_1449800	14	2043009	2043542	+	534	2151	884	843	1016	954	924
gene:PF3D7_1449900	14	2044007	2045029	-	1023	3288	1379	1488	1257	1715	1343
gene:PF3D7_1450000	14	2047793	2050083	+	2291	3238	1367	1166	1257	1294	1216
gene:PF3D7_1450100	14	2051621	2053123	-	1503	7295	2528	2493	2439	2789	2286
gene:PF3D7_1450200	14	2055791	2056437	+	647	261	109	105	111	140	113
gene:PF3D7_1450300	14	2056641	2059238	+	2598	1728	661	655	569	761	678
gene:PF3D7_1450400	14	2059936	2065770	-	5835	9407	3732	3674	3284	4337	3211
gene:PF3D7_1450500	14	2067739	2073656	-	5918	3117	1491	1141	1317	1503	1302
gene:PF3D7_1450600	14	2075586	2077349	-	1764	2217	962	845	696	927	641
gene:PF3D7_1450700	14	2078488	2080350	+	1863	43824	15522	15097	17044	16440	17105
gene:PF3D7_1450800	14	2080898	2082247	-	1350	855	322	252	255	256	305
gene:PF3D7_1450900	14	2083231	2084665	+	1435	2137	788	815	861	895	931
gene:PF3D7_1451000	14	2085105	2087519	-	2415	2075	987	813	827	920	842
gene:PF3D7_1451100	14	2090902	2093400	+	2499	64057	21891	21917	23689	25233	22379
gene:PF3D7_1451200	14	2094340	2099736	-	5397	26209	8858	9319	8801	10476	8495
gene:PF3D7_1451300	14	2104947	2107047	+	2101	10418	3545	3799	4117	4229	3724
gene:PF3D7_1451400	14	2108874	2112788	+	3915	1776	759	681	596	754	602
gene:PF3D7_1451500	14	2113561	2114004	-	444	643	258	261	227	256	245
gene:PF3D7_1451600	14	2115436	2118190	-	2755	21312	6997	6806	7210	6979	6954
gene:PF3D7_1451700	14	2118947	2120280	-	1334	3628	1434	1504	1555	1811	1697
gene:PF3D7_1451800	14	2123461	2126599	+	3139	115523	41426	41207	46843	47680	45727
gene:PF3D7_1451900	14	2128168	2131257	-	3090	6459	3673	2555	3164	3106	3057
gene:PF3D7_1452000	14	2134298	2140867	+	6570	1266	931	539	829	605	651
gene:PF3D7_1452100	14	2141662	2142678	+	1017	635	253	278	200	325	272
gene:PF3D7_1452200	14	2143302	2144876	+	1575	1099	517	416	451	533	501
gene:PF3D7_1452300	14	2145166	2146230	-	1065	557	327	259	221	334	264
gene:PF3D7_1452400	14	2148421	2151123	+	2703	17696	7451	7181	7325	8120	7781
gene:PF3D7_1452500	14	2151823	2153614	-	1792	7396	2636	3011	2821	3381	2977
gene:PF3D7_1452600	14	2155736	2166467	+	10732	5851	2651	2586	2159	3158	2193
gene:PF3D7_1452700	14	2167219	2169540	+	2322	8314	3131	2828	3385	3282	3228
gene:PF3D7_1452800	14	2170461	2171690	+	1230	1403	557	516	516	541	540
gene:PF3D7_1452900	14	2171869	2172555	-	687	11764	4089	4705	3982	5032	4413
gene:PF3D7_1453000	14	2173027	2175822	-	2796	1970	1051	907	854	1024	863
gene:PF3D7_1453100	14	2176837	2178729	-	1893	8255	3389	3458	2591	4029	2801
gene:PF3D7_1453200	14	2179519	2186631	+	7113	5435	2265	2102	1915	2453	1788
gene:PF3D7_1453300	14	2187385	2187615	+	231	26	11	3	11	13	11
gene:PF3D7_1453400	14	2188178	2193949	+	5772	2932	1311	1346	830	1525	953
gene:PF3D7_1453500	14	2194694	2198480	-	3787	343470	132636	122253	151420	144355	158084
gene:PF3D7_1453600	14	2199371	2204708	-	5338	1741	750	740	689	896	724
gene:PF3D7_1453700	14	2207027	2208320	+	1294	32502	10813	11311	11693	12723	11838
gene:PF3D7_1453800	14	2209792	2212524	-	2733	7891	3437	3195	3068	3713	2999
gene:PF3D7_1453900	14	2214910	2217795	+	2886	15477	7554	7047	6908	8400	6846
gene:PF3D7_1454000	14	2219080	2220615	+	1536	6342	2256	2315	2350	2633	2112
gene:PF3D7_1454100	14	2221351	2221884	+	534	744	305	279	200	286	215
gene:PF3D7_1454200	14	2222490	2226704	-	4215	721	291	272	217	322	206
gene:PF3D7_1454300	14	2229284	2231581	+	2298	3360	1437	1442	1262	1648	1301
gene:PF3D7_1454400	14	2234143	2236476	+	2334	18605	7856	6819	7863	7723	7560
gene:PF3D7_1454500	14	2238394	2238882	+	489	8461	2743	2939	2782	3340	2607
gene:PF3D7_1454600	14	2239538	2240227	-	690	2013	869	743	892	863	887
gene:PF3D7_1454700	14	2241433	2242839	+	1407	8693	3866	3018	4110	3581	4224
gene:PF3D7_1454800	14	2243873	2244367	+	495	26657	10159	10447	10190	11231	10221
gene:PF3D7_1454900	14	2245100	2245564	-	465	116319	43335	41448	49533	47869	46615
gene:PF3D7_1455000	14	2247245	2249750	-	2506	10936	3694	3688	3902	4066	3729
gene:PF3D7_1455100	14	2251188	2251934	-	747	2826	1044	1062	999	1174	1073
gene:PF3D7_1455200.2	14	2255062	2256741	+	1680	0	0	0	0	0	0
gene:PF3D7_1455200.1	14	2255062	2256741	+	1680	0	0	0	0	0	0
gene:PF3D7_1455300	14	2259465	2261297	+	1833	10296	3174	3148	3287	3321	2925
gene:PF3D7_1455400	14	2262739	2263801	-	1063	2035	780	766	557	848	605
gene:PF3D7_1455500	14	2267201	2270851	+	3651	7899	2752	2911	2526	3515	2372
gene:PF3D7_1455600	14	2271529	2277243	-	5715	425	423	226	371	248	303
gene:PF3D7_1455700	14	2278701	2282162	-	3462	3725	1745	1476	1362	1661	1420
gene:PF3D7_1455800	14	2285113	2290227	+	5115	37529	13490	12811	13530	14391	14012
gene:PF3D7_1455900	14	2290887	2292691	-	1805	3123	1121	1191	1179	1358	1239
gene:PF3D7_1456000	14	2296491	2300868	+	4378	6251	3169	2568	2508	3076	2292
gene:PF3D7_1456100	14	2301456	2302844	-	1389	286	123	92	83	127	84
gene:PF3D7_1456200	14	2303565	2306468	+	2904	542	314	231	261	250	279
gene:PF3D7_1456300	14	2306955	2308202	-	1248	922	423	422	337	484	360
gene:PF3D7_1456400	14	2309181	2312472	-	3292	12666	4933	4931	4232	5534	4228
gene:PF3D7_1456500	14	2314380	2321555	+	7176	37875	10830	12091	10182	13209	9806
gene:PF3D7_1456600	14	2321953	2322798	-	846	610	255	230	241	208	214
gene:PF3D7_1456700	14	2323772	2325826	-	2055	3098	908	984	957	1089	879
gene:PF3D7_1456800	14	2329933	2332086	-	2154	1130	809	557	867	720	763
gene:PF3D7_1456900	14	2334787	2335962	+	1176	1709	521	559	561	667	548
gene:PF3D7_1457000	14	2336649	2339153	-	2505	69194	22146	23599	23666	25659	24409
gene:PF3D7_1457100	14	2340784	2343027	+	2244	275972	98899	102005	98971	115050	107439
gene:PF3D7_1457200	14	2343640	2344218	-	579	21841	7945	8189	9556	9367	9055
gene:PF3D7_1457300	14	2346178	2348097	-	1920	3661	1514	1439	1332	1658	1272
gene:PF3D7_1457400	14	2350985	2360152	+	9168	2175	1199	923	988	1062	999
gene:PF3D7_1457500	14	2360874	2362133	-	1260	16011	5495	5824	6368	6714	6551
gene:PF3D7_1457600	14	2363578	2365370	+	1793	2290	998	916	859	1090	852
gene:PF3D7_1457700	14	2367287	2371723	+	4437	3244	1742	1417	1513	1602	1385
gene:PF3D7_1457800	14	2372233	2373744	-	1512	3833	1795	1490	1648	1746	1613
gene:PF3D7_1457900	14	2375579	2385946	+	10368	6889	3263	2798	2676	3157	2756
gene:PF3D7_1458000	14	2387786	2389495	+	1710	7817	2819	2875	2556	3310	2449
gene:PF3D7_1458100	14	2390726	2390902	+	177	397	164	142	141	181	137
gene:PF3D7_1458200	14	2391118	2391601	+	484	389	175	184	146	273	135
gene:PF3D7_1458300	14	2391783	2396831	-	5049	9320	3964	3626	3488	4349	3231
gene:PF3D7_1458400	14	2397919	2398869	-	951	1303	790	557	697	699	627
gene:PF3D7_1458500	14	2400515	2405411	+	4897	5302	2527	2151	2236	2531	2156
gene:PF3D7_1458600	14	2406668	2410159	+	3492	3301	1522	1334	1365	1574	1378
gene:PF3D7_1458700	14	2410954	2412015	-	1062	2803	1218	1142	1134	1402	1092
gene:PF3D7_1458800	14	2414870	2417467	-	2598	902	501	332	356	391	351
gene:PF3D7_1458900	14	2418422	2419298	+	877	1285	471	499	500	580	576
gene:PF3D7_1459000	14	2420764	2422989	+	2226	19602	7741	7442	8491	8701	8412
gene:PF3D7_1459100	14	2423907	2426300	+	2394	2888	1259	1068	1137	1277	1160
gene:PF3D7_1459200	14	2427224	2430091	-	2868	2508	1152	962	1060	1186	1021
gene:PF3D7_1459300	14	2432177	2432746	+	570	567	269	268	189	276	238
gene:PF3D7_1459400	14	2433361	2434383	-	1023	2209	1016	938	985	1098	971
gene:PF3D7_1459500	14	2436695	2439616	+	2922	214	185	134	190	180	177
gene:PF3D7_1459600	14	2441345	2443896	+	2552	9995	3376	3749	3166	4244	3145
gene:PF3D7_1459700	14	2444473	2446179	-	1707	4390	1623	1508	1763	1525	1830
gene:PF3D7_1459800	14	2446983	2448298	-	1316	49392	17159	18510	17982	20882	19697
gene:PF3D7_1459900	14	2450207	2450788	-	582	433	246	171	181	185	190
gene:PF3D7_1460000	14	2452470	2453357	+	888	719	283	265	323	253	312
gene:PF3D7_1460100	14	2454902	2455879	+	978	1507	427	504	396	592	397
