Geneid	Chr	Start	End	Strand	Length	ERR2216044	ERR2216045	ERR2216046	ERR2216047	ERR2216048	ERR2216049	ERR2216050	ERR2216051	ERR2216052	ERR2216053	ERR2216054	ERR2216055	ERR2216056	ERR2216057
PBANKA_146120	14	2268074	2268487	-	414	11	14	0	3	53	32	198	204	147	124	42	41	4	6
PBANKA_146130	14	2270090	2270953	+	864	49	84	0	0	16	4	19	20	13	16	17	8	5	3
PBANKA_146140	14	2272120	2272974	-	855	235	352	9	6	232	86	383	348	778	659	880	969	365	364
PBANKA_146150	14	2276176	2278588	+	2413	2	4	1	0	18	8	111	111	212	160	82	56	6	7
PBANKA_146160	14	2281822	2286489	+	4668	203	281	27	12	326	112	782	358	949	531	597	371	342	312
PBANKA_146170	14	2287791	2288078	+	288	10	9	0	1	26	5	35	31	23	17	23	6	5	0
PBANKA_146180	14	2288525	2289793	-	1269	11	20	5	4	188	88	679	601	1001	719	402	341	87	14
PBANKA_146190	14	2291280	2293349	-	2070	2	4	0	0	6	5	42	15	37	16	16	4	1	0
PBANKA_146200	14	2294631	2295770	+	1140	75	109	8	9	185	77	186	142	134	78	44	46	437	500
PBANKA_146205	14	2296370	2296825	+	456	1	0	0	0	0	0	0	2	4	0	3	1	1	2
PBANKA_146210	14	2297059	2297499	+	441	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PBANKA_146220	14	2300177	2302557	+	2381	146	193	4	2	42	15	175	124	135	104	43	34	115	95
PBANKA_146230	14	2303623	2304045	-	423	32	22	0	0	5	3	5	10	12	9	8	6	3	0
PBANKA_146240	14	2304395	2305815	-	1421	7	16	1	0	23	12	78	48	91	65	34	27	9	2
PBANKA_146250	14	2306223	2308719	-	2497	0	3	0	0	5	1	32	21	33	12	12	10	5	0
PBANKA_146260	14	2309996	2312209	-	2214	5	8	0	1	84	25	1176	788	1978	1272	861	649	129	66
PBANKA_146270	14	2316332	2323315	-	6984	207	327	14	6	364	99	824	484	852	493	403	237	240	116
PBANKA_146280	14	2324685	2326097	-	1413	26	31	2	4	58	20	124	76	151	84	54	59	167	188
PBANKA_146290	14	2326928	2327443	+	516	26	28	3	7	74	31	123	84	103	71	57	80	670	717
PBANKA_146300	14	2327865	2335685	-	7821	5	2	2	1	8	3	22	17	14	20	31	28	19	4
PBANKA_146310	14	2339732	2343092	+	3361	4	8	2	1	44	9	88	63	154	117	173	116	28	30
PBANKA_146320	14	2345216	2346293	+	1078	0	0	1	0	28	14	131	88	179	111	68	61	12	8
PBANKA_146330	14	2347200	2349152	+	1953	4	8	1	3	0	0	11	10	24	19	53	39	41	23
PBANKA_146340	14	2349970	2351035	+	1066	14	22	4	3	51	14	99	88	110	61	31	39	15	23
PBANKA_146350	14	2351580	2353172	-	1593	24	33	6	6	58	15	163	115	200	97	57	48	103	70
PBANKA_146360	14	2354427	2355145	+	719	8	4	0	0	35	14	99	74	68	57	23	9	5	0
PBANKA_146370	14	2356275	2361083	+	4809	131	220	4	6	259	95	312	205	228	133	88	91	21	17
PBANKA_146380	14	2362329	2363672	-	1344	0	1	2	0	24	15	133	76	278	159	123	107	426	349
PBANKA_146390	14	2364681	2366303	-	1623	0	0	0	1	0	0	4	4	24	14	17	11	6	7
PBANKA_146400	14	2368231	2368907	+	677	0	3	0	0	25	7	26	26	49	29	33	42	261	298
PBANKA_146410	14	2369913	2371733	+	1821	0	0	0	0	1	1	2	3	6	3	14	3	6	2
PBANKA_146420	14	2372492	2373933	-	1442	18	20	5	0	68	40	240	183	223	157	81	48	26	7
PBANKA_146430	14	2374734	2375282	-	549	2	6	0	0	4	2	15	10	12	10	5	5	1	1
PBANKA_146440	14	2376292	2377136	-	845	9	7	0	0	17	1	54	51	78	43	30	16	21	13
PBANKA_146450	14	2378316	2380268	+	1953	58	91	7	7	156	43	174	148	218	99	297	234	1848	1614
PBANKA_146460	14	2381442	2383166	+	1725	2	2	1	1	19	10	74	40	70	59	40	47	626	574
PBANKA_146470	14	2384467	2386450	-	1984	3	1	2	0	34	8	81	57	95	76	31	34	11	7
PBANKA_146480	14	2387469	2389109	-	1641	149	268	2	0	9	5	72	38	88	76	88	49	238	245
PBANKA_146490	14	2393079	2400993	-	7915	1	1	1	1	0	3	142	72	852	576	1009	832	139	122
PBANKA_146500	14	2406203	2408933	+	2731	2	6	0	0	0	0	4	1	4	6	104	141	884	1158
PBANKA_146510	14	2415320	2416290	-	971	6	0	2	14	95	46	98	94	72	43	20	16	157	206
PBANKA_146520	14	2420029	2421121	+	1093	0	0	1	0	0	0	0	0	2	0	3	0	0	0
PBANKA_146540	14	2426715	2427631	+	917	0	0	0	0	0	0	4	0	1	4	1	2	4	2
PBANKA_146550	14	2430659	2431814	+	1156	0	0	0	0	0	0	1	0	1	0	6	3	8	4
PBANKA_146560	14	2434548	2436622	+	2075	0	0	0	2	2	1	4	20	11	11	16	21	104	106
PBANKA_146570	14	2437597	2438848	-	1252	0	0	0	0	1	0	11	11	18	8	8	9	2	4
PBANKA_146580	14	2442458	2443584	+	1127	0	0	0	0	0	0	1	0	4	5	1	2	6	11
PBANKA_146590	14	2446336	2449149	+	2814	0	0	0	0	0	0	22	27	83	55	63	37	10	6
PBANKA_146600	14	2453083	2454219	+	1137	0	0	0	0	1	0	7	1	6	4	5	5	52	91
PBANKA_146610	14	2456643	2457747	+	1105	0	0	0	0	0	0	0	1	3	1	0	0	1	5
PBANKA_020010	2	2323	3536	-	1214	0	0	0	0	0	0	3	0	4	1	5	1	20	11
PBANKA_020020	2	6962	8584	+	1623	0	3	0	4	4	0	16	20	18	24	245	286	3788	4843
PBANKA_020030	2	9297	11856	-	2560	0	0	1	0	0	2	4	4	5	2	34	34	979	1172
PBANKA_020040	2	17824	19039	+	1216	57	40	1	1	5	3	35	33	59	54	181	161	1574	2033
PBANKA_020060	2	24811	26305	+	1495	13	28	1	0	7	2	36	40	69	29	51	71	885	992
PBANKA_020065	2	27764	29333	+	1570	0	0	0	0	0	0	15	8	12	28	5	14	2	2
PBANKA_020070	2	34024	34942	-	919	0	0	0	0	4	0	5	1	3	1	4	0	1	0
PBANKA_020080	2	36988	37937	-	950	0	0	3	1	3	1	4	1	3	3	12	7	354	337
PBANKA_020090	2	44788	50271	+	5484	80	82	0	4	3	1	22	31	59	45	37	31	19	14
PBANKA_020100	2	55159	56113	-	955	0	0	0	0	1	1	2	1	6	2	1	0	1	1
PBANKA_020130	2	73678	75048	+	1371	0	0	0	1	0	2	48	36	33	19	140	195	379	551
PBANKA_020134	2	76533	76992	-	460	0	2	0	1	12	7	77	64	68	91	26	28	14	14
PBANKA_020150	2	88782	89651	-	870	0	2	2	1	9	0	32	27	38	27	117	109	1840	2494
PBANKA_020160	2	92895	93428	-	534	4	5	2	3	6	22	163	184	755	777	1773	2226	6683	8520
PBANKA_020170	2	100586	100843	-	258	0	0	0	0	0	0	2	0	4	2	6	4	8	4
PBANKA_020180	2	102186	104092	+	1907	0	3	6	1	54	31	96	75	88	44	23	23	5	0
PBANKA_020190	2	104236	104712	+	477	0	1	2	0	23	18	54	37	44	23	13	15	5	7
PBANKA_020200	2	105741	108198	-	2458	4	9	4	6	123	55	221	152	173	120	74	23	19	1
PBANKA_020210	2	109354	109704	+	351	0	0	0	1	23	6	28	33	47	24	11	20	6	4
PBANKA_020220	2	109977	110780	+	804	1	2	2	7	35	9	78	64	68	36	44	18	10	4
PBANKA_020230	2	111412	112992	+	1581	3	4	10	4	88	45	89	70	87	64	34	31	8	4
PBANKA_020240	2	113995	115617	-	1623	21	30	1	0	22	15	79	65	234	146	95	94	13	10
PBANKA_020250	2	117770	120901	+	3132	14	46	6	1	43	4	187	104	292	211	106	87	131	127
PBANKA_020260	2	121536	122219	+	684	3	1	1	0	18	9	17	25	25	13	11	10	0	0
PBANKA_020270	2	123355	128173	+	4819	29	44	1	0	9	1	35	24	31	28	40	24	9	0
PBANKA_020280	2	128749	129354	+	606	34	34	5	7	70	22	51	44	30	28	23	17	21	25
PBANKA_020290	2	129676	130976	-	1301	125	212	6	4	54	19	126	100	98	72	87	93	127	215
PBANKA_020300	2	134161	135501	+	1341	346	587	4	3	172	94	813	789	1125	864	292	213	44	33
PBANKA_020310	2	136764	141095	-	4332	231	386	9	9	122	39	242	164	275	182	180	146	110	72
PBANKA_020320	2	142680	146136	-	3457	3	4	3	1	43	18	192	80	211	117	140	98	763	627
PBANKA_020330	2	147380	148265	+	886	2	10	3	5	121	32	233	157	207	184	93	84	154	184
PBANKA_020340	2	148666	149085	-	420	8	8	0	0	29	6	34	27	27	22	8	9	1	2
PBANKA_020350	2	150018	152117	+	2100	40	41	4	7	92	36	183	162	242	148	83	65	11	4
PBANKA_020360	2	152290	152979	-	690	5	4	2	1	13	4	36	29	58	26	11	20	4	5
PBANKA_020370	2	153539	158043	-	4505	146	242	4	6	142	43	375	378	512	381	316	237	27	14
PBANKA_020380	2	158739	160406	-	1668	30	23	8	2	87	29	176	96	207	142	114	101	199	228
PBANKA_020390	2	161447	162289	+	843	18	29	2	0	33	5	46	27	92	74	114	93	241	199
PBANKA_020400	2	163011	163646	+	636	0	4	1	1	50	22	37	42	36	14	19	9	8	5
PBANKA_020410	2	164228	164878	+	651	8	28	5	3	88	16	78	66	89	67	31	26	184	204
PBANKA_020420	2	165927	166586	+	660	1	1	1	1	57	16	120	111	162	100	49	30	8	6
PBANKA_020440	2	169092	169817	+	726	2	2	3	0	40	24	81	113	88	71	41	14	7	7
PBANKA_020450	2	169994	173221	-	3228	9	19	0	0	13	14	35	29	52	38	29	16	7	3
PBANKA_020460	2	174635	175303	-	669	15	21	0	0	6	2	49	30	79	71	814	1254	179	183
PBANKA_020470	2	177211	179654	-	2444	50	57	1	5	72	28	140	113	154	89	55	33	18	20
PBANKA_020480	2	180932	184142	+	3211	324	528	6	6	103	58	373	228	429	306	189	192	330	311
PBANKA_020490	2	184652	186425	+	1774	5	4	3	1	38	20	146	86	193	154	151	120	728	566
PBANKA_020500	2	187009	187527	-	519	35	43	17	23	270	101	160	155	188	113	486	502	7348	8271
PBANKA_020510	2	188819	190960	+	2142	1	4	0	3	63	19	288	201	361	211	121	128	348	349
PBANKA_020520	2	191674	197328	-	5655	333	455	16	4	294	126	617	444	940	556	569	417	730	761
PBANKA_020530	2	200117	202105	-	1989	2	3	2	2	42	7	151	98	108	74	36	30	12	16
PBANKA_020540	2	203186	204233	+	1048	2	2	3	8	166	48	319	296	438	344	143	144	17	17
PBANKA_020550	2	204973	205752	+	780	5	4	2	1	18	9	39	14	23	10	46	19	22	13
PBANKA_020560	2	205762	208914	-	3153	10	11	1	3	45	16	60	55	79	40	52	27	19	18
PBANKA_020570	2	209618	210880	-	1263	5	4	0	1	23	6	24	22	13	7	6	8	0	0
PBANKA_020580	2	211684	219858	-	8175	3596	5581	25	7	22	12	208	169	291	168	263	241	316	221
PBANKA_020590	2	225206	229614	+	4409	656	700	5	11	96	39	290	160	383	221	509	356	201	117
PBANKA_020600	2	230414	230923	-	510	2	1	1	0	41	34	157	120	228	167	102	100	6	9
PBANKA_020610	2	232142	234136	-	1995	61	72	3	0	54	19	215	123	232	141	98	90	22	16
PBANKA_020620	2	234585	236018	+	1434	32	43	0	2	39	13	123	84	192	121	80	59	10	8
PBANKA_020630	2	236268	237716	-	1449	21	24	2	1	75	32	240	250	824	843	421	449	73	35
PBANKA_020640	2	238719	240647	-	1929	2	0	0	0	10	11	113	58	142	93	86	57	12	1
PBANKA_020650	2	241878	243785	-	1908	1	0	1	1	74	19	348	379	1339	1148	724	709	112	106
PBANKA_020660	2	245186	248743	-	3558	13	22	16	2	114	44	188	151	180	122	222	191	1311	1291
PBANKA_020670	2	249780	250598	-	819	0	0	0	1	1	0	16	7	24	29	13	14	10	1
PBANKA_020680	2	251293	255231	-	3939	4	2	1	2	33	11	120	83	180	100	114	65	42	36
PBANKA_020690	2	256491	257429	-	939	5	3	2	4	42	23	62	49	30	42	14	20	156	213
PBANKA_020700	2	260115	263673	+	3559	19	48	7	2	203	79	446	349	690	331	289	193	147	87
PBANKA_020710	2	264434	265261	+	828	10	22	0	0	0	1	64	20	114	76	71	54	5	6
PBANKA_020720	2	266408	267559	+	1152	19	18	1	4	25	15	122	102	149	86	40	30	18	8
PBANKA_020730	2	268979	271072	+	2094	40	46	1	2	41	17	173	113	206	149	104	73	15	4
PBANKA_020740	2	271526	273061	-	1536	2	2	3	1	30	6	95	94	165	91	56	52	13	3
PBANKA_020750	2	275190	277746	+	2557	62	129	1	1	69	34	335	259	716	448	382	269	43	41
PBANKA_020760	2	278985	285542	-	6558	87	128	5	6	89	41	871	625	1302	720	539	389	133	69
PBANKA_020770	2	289386	293390	+	4005	6	7	3	0	16	23	145	99	182	86	62	52	40	69
PBANKA_020780	2	294399	295388	+	990	0	4	2	0	61	22	146	115	185	128	78	73	10	7
PBANKA_020790	2	296109	296689	+	581	1	0	0	1	1	0	31	32	79	50	84	104	10	10
PBANKA_020800	2	297447	298197	+	751	5	6	2	1	24	5	106	75	355	311	143	126	15	8
PBANKA_020810	2	299262	300932	+	1671	50	58	10	6	109	44	210	187	262	148	89	67	5	13
PBANKA_020820	2	301489	301917	-	429	854	844	6	5	142	50	290	228	361	292	154	121	20	9
PBANKA_020830	2	304566	306086	-	1521	494	551	8	14	348	145	550	572	576	341	201	169	12	19
PBANKA_020840	2	307371	309245	-	1875	267	216	4	5	14	11	320	192	318	162	94	77	20	11
PBANKA_020850	2	310016	313813	-	3798	0	2	0	0	52	19	123	80	90	25	38	17	10	9
PBANKA_020860	2	314358	315179	+	822	0	0	1	1	51	22	84	34	76	40	28	11	8	6
PBANKA_020870	2	315520	316998	-	1479	1	2	3	2	133	40	201	175	211	120	55	45	64	54
PBANKA_020880	2	318179	327224	-	9046	13	12	9	15	121	45	1013	489	3322	1849	2708	1494	2733	2010
PBANKA_020890	2	330724	332049	+	1326	2	4	0	0	0	1	421	274	2187	1639	2207	1878	225	144
PBANKA_020900	2	333045	335586	-	2542	475	755	0	0	5	0	30	30	192	136	241	163	27	11
PBANKA_020910	2	337590	338398	-	809	1834	2345	2	0	12	1	61	54	268	223	168	143	32	14
PBANKA_020920	2	339405	340922	-	1518	142	112	0	2	26	19	136	111	206	164	77	75	9	18
PBANKA_020930	2	343197	345414	+	2218	6	11	0	0	12	8	359	294	647	528	281	245	34	47
PBANKA_020940	2	345917	348077	-	2161	15	12	2	1	28	12	159	106	142	132	94	87	8	8
PBANKA_020950	2	348364	351747	-	3384	71	118	13	2	143	33	180	99	157	81	134	98	61	43
PBANKA_020960	2	352021	357427	-	5407	23	20	2	1	5	5	74	55	69	42	61	32	16	21
PBANKA_020970	2	359286	363899	+	4614	562	932	2	0	8	3	122	81	375	290	372	431	67	77
PBANKA_020980	2	364824	367052	+	2229	67	113	0	4	22	3	88	37	126	60	79	63	42	31
PBANKA_020990	2	368769	370240	+	1472	21	34	4	3	204	81	371	358	333	157	107	93	22	13
PBANKA_021000	2	371339	375226	+	3888	1	10	5	4	48	12	164	108	289	177	169	121	37	14
PBANKA_021010	2	375887	377625	+	1739	24	33	0	1	6	0	97	71	192	146	107	77	14	6
PBANKA_021020	2	378689	380749	+	2061	14	14	11	9	318	113	479	262	373	184	165	111	307	334
PBANKA_021030	2	381727	383211	+	1485	2	4	0	0	0	1	45	40	74	40	34	16	9	4
PBANKA_021040	2	384409	387729	+	3321	232	450	7	7	73	41	367	250	665	545	459	356	117	63
PBANKA_021050	2	387904	400929	-	13026	216	269	10	6	168	59	528	314	1452	978	1001	740	280	191
PBANKA_021060	2	402297	411058	-	8762	281	549	18	43	338	145	947	560	863	525	345	258	190	196
PBANKA_021070	2	414110	416318	+	2209	5	2	1	0	11	5	85	38	110	63	50	43	10	6
PBANKA_021080	2	416762	417274	-	513	51	60	6	0	82	27	298	204	753	483	230	218	34	18
PBANKA_021090	2	417482	418091	-	610	52	65	10	3	88	34	260	198	412	239	147	97	24	15
PBANKA_021100	2	419259	420575	+	1317	39	37	7	1	57	20	109	73	125	62	60	50	36	13
PBANKA_021110	2	421006	423825	-	2820	70	99	2	2	31	6	113	58	150	78	71	38	27	16
PBANKA_021120	2	424656	427307	-	2652	39	54	2	1	27	4	55	53	81	53	57	49	154	158
PBANKA_021130	2	428549	430174	-	1626	1904	3388	1	5	82	27	187	156	208	160	123	104	23	23
PBANKA_021140	2	431122	433443	-	2322	12	8	4	0	52	11	170	124	174	136	63	48	9	6
PBANKA_021150	2	434470	435590	+	1121	2	1	5	6	228	125	403	486	516	454	147	153	22	11
PBANKA_021160	2	436166	438328	-	2163	1	2	2	2	37	20	137	76	174	131	72	52	19	5
PBANKA_021170	2	439344	442673	+	3330	35	51	0	0	16	5	53	37	116	75	67	40	12	2
PBANKA_021180	2	443244	445709	-	2466	0	1	1	0	7	0	91	47	130	66	49	27	6	6
PBANKA_021190	2	447566	452518	+	4953	5	3	2	0	94	44	246	156	354	249	154	109	22	12
PBANKA_021200	2	454625	460033	+	5409	20	33	1	1	49	6	61	43	88	60	253	158	225	144
PBANKA_021210	2	461287	462567	-	1281	9	22	26	23	605	245	847	776	912	517	241	246	379	505
PBANKA_021220	2	463879	479337	-	15459	98	164	12	7	141	50	561	366	948	544	464	299	50	38
PBANKA_021230	2	480819	482614	+	1796	0	1	1	2	17	3	82	48	118	66	39	28	11	7
PBANKA_021240	2	483202	483912	-	711	9	7	2	4	88	39	380	342	892	667	287	269	36	22
PBANKA_021250	2	484741	485247	+	507	36	27	0	1	36	12	59	31	57	52	8	16	3	3
PBANKA_021260	2	485482	486487	-	1006	61	62	0	0	7	0	59	31	123	82	54	53	12	7
PBANKA_021270	2	488250	494141	+	5892	302	376	4	1	72	29	375	219	541	297	251	153	81	42
PBANKA_021280	2	494884	497385	-	2502	8	16	0	0	2	4	65	67	162	105	235	226	18	21
PBANKA_021290	2	498958	500558	+	1601	75	112	9	1	61	17	198	103	445	309	276	209	52	32
PBANKA_021300	2	500638	503224	-	2587	344	393	5	4	71	38	346	318	696	473	430	343	309	326
PBANKA_021310	2	503821	505075	+	1255	39	40	2	4	42	13	76	71	97	70	52	46	117	127
PBANKA_021320	2	506400	513443	+	7044	39	90	3	6	183	100	826	631	1279	806	643	456	142	65
PBANKA_021330	2	514669	515571	+	903	1	0	0	1	45	12	154	125	129	97	44	32	3	3
PBANKA_021340	2	516195	518666	-	2472	241	376	4	2	187	41	214	195	242	153	139	132	1374	1529
PBANKA_021350	2	519920	520969	+	1050	237	347	2	9	137	50	103	65	65	41	87	61	902	991
PBANKA_021360	2	522055	524490	+	2436	347	554	4	4	46	37	271	243	301	163	266	269	127	97
PBANKA_021370	2	525769	526914	+	1146	26	41	3	4	40	14	87	73	108	76	36	51	7	5
PBANKA_021380	2	527130	529628	-	2499	12	13	0	3	46	26	165	151	209	122	131	109	19	16
PBANKA_021390	2	531242	531535	+	294	0	0	0	0	1	0	12	6	15	7	15	20	1	4
PBANKA_021400	2	533162	548458	+	15297	0	2	0	1	2	3	252	180	486	342	302	184	105	61
PBANKA_021410	2	548817	549303	-	487	40	62	3	3	15	9	110	107	509	397	287	243	35	28
PBANKA_021420	2	549927	552401	+	2475	130	248	5	4	136	53	325	274	1278	926	721	506	60	73
PBANKA_021430	2	552985	556231	-	3247	15	23	6	3	93	45	440	429	592	330	281	161	30	36
PBANKA_021440	2	561656	565474	+	3819	1165	1737	11	11	248	144	788	887	846	495	784	766	240	144
PBANKA_021450	2	567455	568241	+	787	3	1	1	8	10	7	110	179	328	209	189	216	52	48
PBANKA_021460	2	573958	577125	+	3168	1	3	0	0	2	0	74	67	124	91	481	428	4809	4570
PBANKA_021470	2	580121	581676	+	1556	1	1	3	4	64	34	167	81	311	215	322	282	1302	1310
PBANKA_021480	2	583193	584943	-	1751	7	4	1	5	61	30	168	157	233	167	125	136	1393	1855
PBANKA_021490	2	586196	587689	-	1494	1	1	0	0	25	6	132	151	143	97	71	69	170	199
PBANKA_021520	2	595024	601230	-	6207	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PBANKA_021530	2	602233	604307	-	2075	0	0	0	0	0	0	1	0	4	0	0	0	1	0
PBANKA_021540	2	608617	609371	+	755	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PBANKA_021550	2	611811	613098	+	1288	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PBANKA_021560	2	618370	619321	+	952	0	1	0	1	6	1	70	80	79	53	24	28	167	201
PBANKA_021570	2	622282	623399	+	1118	0	0	0	0	1	1	1	0	2	0	2	1	1	0
PBANKA_021580	2	625275	626191	+	917	0	0	1	0	2	0	19	18	25	17	13	10	4	3
PBANKA_021600	2	632080	634001	+	1922	0	0	0	0	2	0	47	14	75	71	45	46	1	5
PBANKA_021610	2	638583	639719	+	1137	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PBANKA_021620	2	642009	643295	+	1287	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PBANKA_030010	3	1	2685	-	2685	0	0	0	0	0	0	1	0	0	0	0	0	0	1
PBANKA_030020	3	5630	6810	-	1181	0	0	0	0	0	0	1	0	0	0	1	0	6	9
PBANKA_030030	3	9494	10639	-	1146	0	0	0	0	0	0	3	1	11	4	5	3	22	13
PBANKA_030060	3	20982	23256	-	2275	5	9	1	5	3	9	20	21	39	44	535	510	13737	11396
PBANKA_030070	3	25107	28734	-	3628	270	462	2	1	40	22	105	77	162	100	173	130	66	73
PBANKA_030080	3	29609	31234	+	1626	23	47	0	2	24	2	92	62	96	87	35	32	5	7
PBANKA_030090	3	31732	32469	-	738	3	17	0	1	32	6	86	57	91	62	38	34	2	4
PBANKA_030100	3	33282	38153	-	4872	9	15	0	1	3	3	62	34	122	96	296	219	116	96
PBANKA_030110	3	40547	41752	-	1206	1	4	3	2	53	18	75	39	113	81	85	53	18	8
PBANKA_030120	3	42497	43144	+	648	1	0	0	0	33	9	86	62	131	102	60	47	13	7
PBANKA_030130	3	43549	44451	-	903	68	70	5	5	133	105	220	215	215	191	67	91	6	9
PBANKA_030140	3	47282	48760	+	1479	2	0	5	0	3	0	5	3	8	12	20	13	2	1
PBANKA_030150	3	49539	50714	-	1176	17	24	3	5	82	43	80	70	58	43	82	125	1198	1372
PBANKA_030160	3	52095	54969	-	2875	47	59	2	2	16	13	102	105	121	68	56	32	13	8
PBANKA_030170	3	56269	57630	+	1362	0	2	0	0	15	2	78	42	106	62	54	38	3	3
PBANKA_030180	3	58313	60764	+	2452	5	17	0	1	0	0	5	0	38	34	69	73	15	2
PBANKA_030190	3	61235	66625	-	5391	118	176	0	3	39	12	184	88	462	258	427	282	159	94
PBANKA_030200	3	69350	70790	+	1441	4	3	4	2	63	16	215	133	335	220	276	218	363	266
PBANKA_030210	3	71433	73400	-	1968	12	11	0	1	10	0	65	22	67	43	30	31	16	9
PBANKA_030220	3	73798	74594	-	797	4	7	0	2	4	1	12	14	23	28	22	16	6	8
PBANKA_030230	3	75369	76601	-	1233	18	29	3	0	63	25	43	43	53	36	36	23	210	211
PBANKA_030240	3	77948	80899	-	2952	5	3	3	0	104	20	82	50	69	51	61	28	19	3
PBANKA_030250	3	82117	83634	-	1518	441	606	7	6	252	90	504	445	611	477	275	299	38	64
PBANKA_030260	3	85334	86485	-	1152	143	159	2	0	22	13	49	43	59	35	29	14	9	1
PBANKA_030270	3	87147	88476	+	1330	16	15	0	0	22	17	46	26	53	36	16	8	6	4
PBANKA_030280	3	89079	91015	-	1937	21	19	2	6	17	5	39	43	38	20	51	34	20	8
PBANKA_030290	3	91319	92374	-	1056	2	3	0	0	0	0	0	2	10	2	14	3	2	4
PBANKA_030300	3	93301	95677	+	2377	1	3	0	0	2	0	22	7	19	12	30	9	4	4
PBANKA_030310	3	96959	98314	+	1356	7	2	3	5	86	19	194	164	239	159	111	66	14	17
PBANKA_030320	3	98801	99355	-	555	0	1	0	1	53	13	100	83	121	100	63	58	14	46
PBANKA_030330	3	102359	104218	+	1860	1	1	0	1	18	4	69	56	98	65	53	37	12	2
PBANKA_030340	3	105572	106736	+	1165	33	52	1	0	53	16	187	160	604	561	357	327	31	28
PBANKA_030350	3	106990	107577	-	588	4	12	0	0	6	5	47	49	131	100	59	39	5	8
PBANKA_030360	3	109151	112587	+	3437	9	25	7	8	512	199	1516	1495	2162	1349	978	745	130	77
PBANKA_030370	3	112851	116714	-	3864	165	231	15	19	303	89	1045	649	1106	619	528	284	139	75
PBANKA_030380	3	117632	118777	+	1146	175	301	3	0	41	16	183	123	207	168	108	98	34	10
PBANKA_030390	3	120957	122582	+	1626	820	1138	0	0	9	2	46	43	77	42	355	245	82	73
PBANKA_030400	3	123800	130737	+	6938	112	160	2	2	39	21	134	90	74	54	72	53	39	37
PBANKA_030410	3	131112	134204	-	3093	221	201	0	0	13	2	45	17	57	24	46	28	211	176
PBANKA_030420	3	136492	136964	-	473	12	11	2	1	21	17	60	47	40	27	12	9	38	39
PBANKA_030430	3	137990	139363	+	1374	16	23	0	0	48	19	95	109	96	39	71	35	760	767
PBANKA_030440	3	139625	140328	-	704	34	33	2	3	60	32	258	246	498	433	370	331	569	512
PBANKA_030450	3	143471	148694	+	5224	299	593	4	3	34	10	198	95	735	564	992	833	256	132
PBANKA_030460	3	149424	149978	-	555	11	17	0	0	6	0	33	23	28	13	10	5	0	3
PBANKA_030470	3	151260	154313	-	3054	2348	3616	0	1	1	2	20	22	14	22	22	13	5	1
PBANKA_030480	3	155776	158983	-	3208	30	39	5	1	18	8	369	196	2696	1773	1574	1210	139	111
PBANKA_030490	3	160083	163798	-	3716	40	75	11	30	119	67	1709	1690	8277	5733	7639	6819	4271	3803
PBANKA_030500	3	165144	168975	-	3832	0	4	0	4	28	18	378	320	9095	6350	9349	7663	954	654
PBANKA_030510	3	170517	175182	-	4666	16	18	2	9	146	86	3783	3569	17920	12779	15494	13492	1881	1376
PBANKA_030520	3	176956	183514	+	6559	11	18	3	1	40	12	212	165	832	527	731	492	72	53
PBANKA_030530	3	183900	184796	-	897	122	140	2	0	117	34	98	60	78	60	90	55	743	700
PBANKA_030540	3	185729	190231	+	4503	110	148	3	6	120	18	291	142	360	182	254	188	150	112
PBANKA_030550	3	190349	193765	-	3417	111	123	2	1	44	15	162	89	253	148	174	102	35	11
PBANKA_030560	3	196173	196767	+	595	2	2	2	0	117	43	467	434	428	327	127	112	21	15
PBANKA_030570	3	197771	198976	+	1206	42	61	4	1	22	6	160	100	248	151	103	90	16	11
PBANKA_030580	3	199345	200796	-	1452	18	21	12	5	189	79	361	298	337	203	77	99	27	29
PBANKA_030590	3	201655	202311	+	657	0	3	0	0	59	8	166	189	223	105	55	44	8	2
PBANKA_030600	3	203469	210332	+	6864	197	201	15	7	139	45	377	258	474	212	378	199	154	118
PBANKA_030610	3	211767	220037	+	8271	10	20	0	1	5	0	48	38	43	22	50	32	18	13
PBANKA_030620	3	221100	223515	-	2416	22	44	7	3	38	13	189	107	226	154	133	79	35	30
PBANKA_030630	3	224960	226884	-	1925	1	2	1	3	42	26	167	139	322	305	138	159	33	28
PBANKA_030640	3	227626	228459	+	834	11	10	4	0	24	4	50	50	56	62	35	28	10	5
PBANKA_030650	3	228571	230993	-	2423	39	33	8	2	59	17	126	122	170	96	38	43	15	9
PBANKA_030660	3	231687	233138	-	1452	80	148	3	0	13	2	49	37	47	27	38	19	5	8
PBANKA_030670	3	234725	238440	-	3716	1	7	0	6	19	4	112	128	813	655	602	460	43	30
PBANKA_030680	3	241443	242934	-	1492	51	83	10	35	553	231	562	558	644	477	208	154	370	423
PBANKA_030690	3	245731	245982	+	252	2	1	2	3	46	9	139	135	258	204	129	112	36	22
PBANKA_030700	3	247680	248524	+	845	215	233	70	45	1499	765	1007	1045	1130	1056	345	433	2046	2500
PBANKA_030710	3	248856	255412	-	6557	5	4	14	6	154	47	485	275	811	451	326	244	65	26
