Geneid	Chr	Start	End	Strand	Length	SRR935544	SRR935549	SRR935553	SRR935554	SRR935555	SRR935557	SRR935558	SRR935559	SRR935560
PBANKA_145650	14	2123869	2124636	-	768	308	80	171	286	187	228	273	132	568
PBANKA_145660	14	2125555	2125806	+	252	68	14	62	87	13	11	30	8	29
PBANKA_145670	14	2126557	2126969	-	413	12	2	3	8	13	2	57	7	1872
PBANKA_145680	14	2128742	2130483	-	1742	500	68	122	130	823	1743	1277	471	6083
PBANKA_145690	14	2133409	2134373	+	965	3050	775	1348	2321	2448	4079	4197	1595	7407
PBANKA_145700	14	2135696	2136934	+	1239	310	150	64	154	701	1435	372	265	258
PBANKA_145710	14	2137580	2139108	-	1529	415	173	349	615	569	839	271	219	335
PBANKA_145720	14	2140304	2146323	-	6020	900	650	255	619	3097	10910	1622	5270	285
PBANKA_145730	14	2147815	2150993	-	3179	698	356	726	2221	127	370	335	327	215
PBANKA_145740	14	2152222	2156386	+	4165	1532	1762	1326	3498	115	255	502	642	301
PBANKA_145750	14	2156854	2159643	-	2790	672	415	563	1584	121	406	519	477	4436
PBANKA_145760	14	2163180	2166822	+	3643	1358	1668	1395	4170	502	1819	291	581	855
PBANKA_145770	14	2167182	2169506	-	2325	59	56	81	90	47	43	107	264	33447
PBANKA_145780	14	2171294	2172184	-	891	431	140	433	835	492	1449	1117	578	1105
PBANKA_145790	14	2174200	2175211	+	1012	1482	407	716	2321	1192	3415	2097	1316	4830
PBANKA_145800	14	2175499	2177631	-	2133	5203	1915	1723	4944	437	1362	1082	648	8839
PBANKA_145810	14	2179062	2182191	+	3130	605	181	549	1388	179	526	1408	545	967
PBANKA_145820	14	2182183	2183430	-	1248	189	85	109	338	155	345	1169	484	280
PBANKA_145830	14	2185276	2188624	+	3349	580	257	471	693	1284	4350	2177	2828	446
PBANKA_145840	14	2189236	2193078	-	3843	181	46	284	701	106	268	881	326	176
PBANKA_145850	14	2193622	2194382	+	761	28	7	89	159	31	25	205	59	83
PBANKA_145860	14	2195116	2196123	+	1008	90	23	262	534	31	111	431	377	282
PBANKA_145870	14	2197122	2200116	+	2995	558	166	532	1527	305	942	660	416	302
PBANKA_145880	14	2200589	2204833	-	4245	409	352	275	510	347	626	2058	6304	232
PBANKA_145890	14	2207536	2209079	+	1544	1165	657	506	1326	460	1436	2043	1603	431
PBANKA_145900	14	2209873	2210769	+	897	412	235	154	417	9	25	264	87	1182
PBANKA_145910	14	2211389	2213385	+	1997	64	19	35	32	46	102	723	397	149
PBANKA_145920	14	2214384	2216498	+	2115	24	26	78	102	41	37	87	109	69
PBANKA_145930	14	2218445	2219575	+	1131	4265	1182	6481	8987	11685	30518	5071	2526	1871
PBANKA_145940	14	2222242	2226112	+	3871	766	509	569	1634	498	762	3661	1761	409
PBANKA_145950	14	2228482	2229096	+	615	1877	889	100	127	2345	1969	42291	31647	14362
PBANKA_145960	14	2229885	2231471	-	1587	255	122	163	304	79	173	178	94	410
PBANKA_145970	14	2232852	2234207	+	1356	1130	516	576	1957	424	1983	634	647	701
PBANKA_145980	14	2235324	2236442	+	1119	511	228	463	1162	95	320	430	295	339
PBANKA_145990	14	2237739	2238933	+	1195	252	57	291	357	330	653	520	216	575
PBANKA_146000	14	2239872	2242178	-	2307	40	9	37	28	67	98	137	66	605
PBANKA_146010	14	2244012	2244895	+	884	77	26	90	98	87	200	108	50	128
PBANKA_146020	14	2245313	2245804	-	492	814	336	233	605	218	592	754	372	2193
PBANKA_146030	14	2246491	2248297	+	1807	116	37	166	434	148	438	369	232	1140
PBANKA_146040	14	2248833	2249753	-	921	1218	182	1703	4780	217	1082	635	428	364
PBANKA_146050	14	2253038	2255170	+	2133	251	87	61	123	748	1732	1625	1057	448
PBANKA_146060	14	2255784	2257217	-	1434	128	30	39	91	465	755	659	469	1427
PBANKA_146070	14	2258180	2260720	+	2541	389	179	58	74	146	137	7309	6760	186
PBANKA_146080	14	2261745	2262389	+	645	657	391	215	588	100	251	338	209	626
PBANKA_146090	14	2262807	2263385	+	579	77	42	27	73	59	217	196	141	117
PBANKA_146100	14	2263904	2265058	+	1155	493	390	148	476	58	162	259	321	1121
PBANKA_146110	14	2266159	2267316	+	1158	719	284	319	615	285	741	786	388	5571
PBANKA_146120	14	2268074	2268487	-	414	82	13	134	228	42	46	730	302	451
PBANKA_146130	14	2270090	2270953	+	864	1094	423	77	120	325	227	34584	17299	5740
PBANKA_146140	14	2272120	2272974	-	855	3208	993	1773	3593	2258	4565	2530	1144	3564
PBANKA_146150	14	2276176	2278588	+	2413	218	53	480	1039	253	719	1060	451	299
PBANKA_146160	14	2281822	2286489	+	4668	2902	4312	1794	7264	5950	21100	804	4196	2036
PBANKA_146170	14	2287791	2288078	+	288	90	44	113	336	31	69	342	243	116
PBANKA_146180	14	2288525	2289793	-	1269	912	226	1366	3055	794	3054	881	840	518
PBANKA_146190	14	2291280	2293349	-	2070	144	91	131	324	31	53	59	32	317
PBANKA_146200	14	2294631	2295770	+	1140	2068	1245	557	1791	86	242	737	653	2496
PBANKA_146205	14	2296370	2296825	+	456	47	16	6	22	6	51	87	27	34
PBANKA_146210	14	2297059	2297499	+	441	0	1	0	0	0	0	1	0	0
PBANKA_146220	14	2300177	2302557	+	2381	1730	531	939	3120	194	598	1059	940	2350
PBANKA_146230	14	2303623	2304045	-	423	45	13	61	182	33	60	125	118	39
PBANKA_146240	14	2304395	2305815	-	1421	81	19	388	587	72	126	295	70	284
PBANKA_146250	14	2306223	2308719	-	2497	21	10	52	51	29	42	40	52	99
PBANKA_146260	14	2309996	2312209	-	2214	8	3	30	42	20	29	49	58	45
PBANKA_146270	14	2316332	2323315	-	6984	1653	1490	2036	4332	1190	3342	844	1153	2193
PBANKA_146280	14	2324685	2326097	-	1413	509	272	342	831	128	340	312	300	1735
PBANKA_146290	14	2326928	2327443	+	516	715	483	279	909	88	286	702	535	2538
PBANKA_146300	14	2327865	2335685	-	7821	364	705	606	1422	2371	3177	3632	14348	970
PBANKA_146310	14	2339732	2343092	+	3361	734	279	373	1115	909	2021	1687	1337	2747
PBANKA_146320	14	2345216	2346293	+	1078	188	52	366	617	370	841	516	441	379
PBANKA_146330	14	2347200	2349152	+	1953	5146	2049	152	346	1192	1262	87163	66745	2978
PBANKA_146340	14	2349970	2351035	+	1066	620	209	377	629	141	220	266	189	445
PBANKA_146350	14	2351580	2353172	-	1593	948	269	488	1210	238	627	464	351	701
PBANKA_146360	14	2354427	2355145	+	719	80	22	193	384	48	151	142	65	94
PBANKA_146370	14	2356275	2361083	+	4809	721	424	2571	7506	355	1250	1886	4679	662
PBANKA_146380	14	2362329	2363672	-	1344	626	587	241	737	192	648	112	79	292
PBANKA_146390	14	2364681	2366303	-	1623	89	48	14	12	100	101	2220	608	679
PBANKA_146400	14	2368231	2368907	+	677	715	276	277	559	211	429	416	139	157
PBANKA_146410	14	2369913	2371733	+	1821	54	42	26	33	25	35	50	12	37
PBANKA_146420	14	2372492	2373933	-	1442	124	15	254	340	125	275	434	114	163
PBANKA_146430	14	2374734	2375282	-	549	103	51	86	160	35	99	129	39	374
PBANKA_146440	14	2376292	2377136	-	845	137	72	84	236	60	119	138	58	366
PBANKA_146450	14	2378316	2380268	+	1953	1830	1633	536	1787	800	1595	813	904	2146
PBANKA_146460	14	2381442	2383166	+	1725	1081	1023	387	1819	203	604	511	637	357
PBANKA_146470	14	2384467	2386450	-	1984	693	356	349	756	306	764	235	79	102
PBANKA_146480	14	2387469	2389109	-	1641	606	489	153	467	149	588	625	387	3159
PBANKA_146490	14	2393079	2400993	-	7915	466	366	104	95	4419	8956	1322	1520	349
PBANKA_146500	14	2406203	2408933	+	2731	174	373	17	18	139	225	113	149	81
PBANKA_146510	14	2415320	2416290	-	971	765	43	235	46	63	10	75	9	185
PBANKA_146520	14	2420029	2421121	+	1093	92	39	21	19	2	3	227	18	11
PBANKA_146540	14	2426715	2427631	+	917	46	19	21	25	5	5	18	12	41
PBANKA_146550	14	2430659	2431814	+	1156	51	16	22	47	5	13	40	19	15
PBANKA_146560	14	2434548	2436622	+	2075	48	49	35	74	12	27	77	68	35
PBANKA_146570	14	2437597	2438848	-	1252	2	0	10	2	10	0	5	9	10
PBANKA_146580	14	2442458	2443584	+	1127	1	0	1	3	1	1	7	1	2
PBANKA_146590	14	2446336	2449149	+	2814	6	3	28	18	31	17	39	28	8
PBANKA_146600	14	2453083	2454219	+	1137	158	103	54	237	8	73	92	45	25
PBANKA_146610	14	2456643	2457747	+	1105	11	4	2	5	0	2	65	27	11
PBANKA_020010	2	2323	3536	-	1214	37	9	4	36	0	2	12	8	15
PBANKA_020020	2	6962	8584	+	1623	911	355	280	389	107	79	299	157	795
PBANKA_020030	2	9297	11856	-	2560	37	36	31	14	8	5	60	77	121
PBANKA_020040	2	17824	19039	+	1216	753	536	117	392	207	443	401	356	672
PBANKA_020060	2	24811	26305	+	1495	1236	889	351	1195	135	435	1290	879	1565
PBANKA_020065	2	27764	29333	+	1570	21	19	12	55	7	21	9	2	54
PBANKA_020070	2	34024	34942	-	919	234	2	23	11	3	1	19	4	29
PBANKA_020080	2	36988	37937	-	950	95	58	25	61	10	54	33	13	44
PBANKA_020090	2	44788	50271	+	5484	27	75	41	272	19	311	56	289	112
PBANKA_020100	2	55159	56113	-	955	478	91	149	336	13	54	44	21	42
PBANKA_020130	2	73678	75048	+	1371	323	188	162	306	459	453	104	93	197
PBANKA_020134	2	76533	76992	-	460	791	209	675	1980	321	1082	631	351	128
PBANKA_020150	2	88782	89651	-	870	2700	1321	1332	2899	697	2163	148	121	463
PBANKA_020160	2	92895	93428	-	534	9832	3589	8378	11183	8154	16981	2453	977	2785
PBANKA_020170	2	100586	100843	-	258	14	4	14	36	6	7	338	133	34196
PBANKA_020180	2	102186	104092	+	1907	255	32	633	1648	73	232	349	185	1027
PBANKA_020190	2	104236	104712	+	477	249	37	275	747	78	157	951	379	564
PBANKA_020200	2	105741	108198	-	2458	2079	454	859	3013	363	756	2452	1133	1405
PBANKA_020210	2	109354	109704	+	351	65	6	40	79	17	24	67	13	23
PBANKA_020220	2	109977	110780	+	804	283	37	227	528	46	131	291	127	140
PBANKA_020230	2	111412	112992	+	1581	1202	303	433	978	232	398	1074	345	363
PBANKA_020240	2	113995	115617	-	1623	262	88	102	189	389	1250	357	448	285
PBANKA_020250	2	117770	120901	+	3132	746	236	300	428	765	2534	3252	2186	375
PBANKA_020260	2	121536	122219	+	684	63	15	52	61	24	18	242	40	363
PBANKA_020270	2	123355	128173	+	4819	245	94	262	557	293	587	1672	1702	113
PBANKA_020280	2	128749	129354	+	606	271	95	254	402	80	107	227	88	270
PBANKA_020290	2	129676	130976	-	1301	658	327	309	810	121	271	525	271	940
PBANKA_020300	2	134161	135501	+	1341	1969	382	3275	4502	2309	6188	3810	1382	670
PBANKA_020310	2	136764	141095	-	4332	1630	1015	1167	2976	1103	3055	1386	1518	2862
PBANKA_020320	2	142680	146136	-	3457	1018	1059	657	2167	533	1712	657	843	700
PBANKA_020330	2	147380	148265	+	886	426	314	256	463	133	239	204	85	844
PBANKA_020340	2	148666	149085	-	420	114	17	101	270	74	147	218	120	439
PBANKA_020350	2	150018	152117	+	2100	579	152	474	1526	323	885	1389	692	797
PBANKA_020360	2	152290	152979	-	690	317	122	162	319	228	252	7234	3336	495
PBANKA_020370	2	153539	158043	-	4505	503	115	865	1486	989	1703	2763	1289	3733
PBANKA_020380	2	158739	160406	-	1668	1368	1041	801	2725	383	1205	582	566	1016
PBANKA_020390	2	161447	162289	+	843	922	386	258	739	485	1046	1178	548	2032
PBANKA_020400	2	163011	163646	+	636	174	27	190	408	28	39	122	46	336
PBANKA_020410	2	164228	164878	+	651	734	317	504	1316	86	280	451	207	11396
PBANKA_020420	2	165927	166586	+	660	197	49	207	306	162	361	1330	430	330
PBANKA_020440	2	169092	169817	+	726	487	135	307	623	182	280	1105	840	112
PBANKA_020450	2	169994	173221	-	3228	395	190	144	156	571	568	7512	7102	534
PBANKA_020460	2	174635	175303	-	669	317	146	11	17	1094	533	1328	559	2430
PBANKA_020470	2	177211	179654	-	2444	630	212	369	748	232	541	821	377	1936
PBANKA_020480	2	180932	184142	+	3211	2774	1696	991	3400	831	3185	1104	1436	4279
PBANKA_020490	2	184652	186425	+	1774	1155	448	424	977	350	567	952	467	2584
PBANKA_020500	2	187009	187527	-	519	9140	8821	310	2352	495	1684	1689	2048	21803
PBANKA_020510	2	188819	190960	+	2142	741	360	209	344	160	245	728	305	1167
PBANKA_020520	2	191674	197328	-	5655	3839	5302	3533	12142	3176	13232	2276	4681	1372
PBANKA_020530	2	200117	202105	-	1989	305	97	369	830	128	309	385	253	158
PBANKA_020540	2	203186	204233	+	1048	405	84	802	1434	239	731	367	168	469
PBANKA_020550	2	204973	205752	+	780	431	156	114	196	61	97	142	84	710
PBANKA_020560	2	205762	208914	-	3153	456	182	406	1013	124	210	336	379	588
PBANKA_020570	2	209618	210880	-	1263	32	16	97	362	20	63	25	23	200
PBANKA_020580	2	211684	219858	-	8175	906	996	319	1358	617	1273	6619	19885	1169
PBANKA_020590	2	225206	229614	+	4409	4145	2069	1596	4483	1980	5313	1447	1459	1774
PBANKA_020600	2	230414	230923	-	510	262	55	353	892	478	1430	1158	707	325
PBANKA_020610	2	232142	234136	-	1995	144	40	295	531	140	249	497	213	767
PBANKA_020620	2	234585	236018	+	1434	212	51	491	1426	145	402	791	426	455
PBANKA_020630	2	236268	237716	-	1449	1321	163	747	1209	1293	3693	3410	1312	4354
PBANKA_020640	2	238719	240647	-	1929	177	66	217	328	189	374	684	236	378
PBANKA_020650	2	241878	243785	-	1908	368	78	425	655	660	1309	742	244	288
PBANKA_020660	2	245186	248743	-	3558	2076	2673	843	2838	510	1234	258	918	1822
PBANKA_020670	2	249780	250598	-	819	219	89	59	173	47	165	736	579	426
PBANKA_020680	2	251293	255231	-	3939	362	247	347	1022	521	1984	1137	1554	379
PBANKA_020690	2	256491	257429	-	939	280	140	136	348	13	40	134	59	1187
PBANKA_020700	2	260115	263673	+	3559	1951	703	2391	5586	1166	4059	2430	2191	635
PBANKA_020710	2	264434	265261	+	828	143	41	35	38	297	553	1092	397	173
PBANKA_020720	2	266408	267559	+	1152	697	241	498	850	183	323	871	337	284
PBANKA_020730	2	268979	271072	+	2094	443	206	216	356	470	1505	332	377	1808
PBANKA_020740	2	271526	273061	-	1536	168	33	146	352	194	440	619	309	177
PBANKA_020750	2	275190	277746	+	2557	585	215	181	298	1150	3825	1156	1062	207
PBANKA_020760	2	278985	285542	-	6558	187	132	491	1045	253	646	1291	2474	418
PBANKA_020770	2	289386	293390	+	4005	289	168	500	1438	180	460	332	465	382
PBANKA_020780	2	294399	295388	+	990	201	18	287	637	154	256	104	34	66
PBANKA_020790	2	296109	296689	+	581	113	12	12	15	532	798	246	134	353
PBANKA_020800	2	297447	298197	+	751	350	54	82	165	647	1629	926	388	137
PBANKA_020810	2	299262	300932	+	1671	1177	358	775	1479	302	747	944	495	980
PBANKA_020820	2	301489	301917	-	429	292	91	208	443	303	612	365	169	543
PBANKA_020830	2	304566	306086	-	1521	334	73	311	520	527	1397	666	391	324
PBANKA_020840	2	307371	309245	-	1875	109	37	48	120	79	134	1159	778	408
PBANKA_020850	2	310016	313813	-	3798	263	145	414	1134	67	166	1254	359	659
PBANKA_020860	2	314358	315179	+	822	293	96	281	586	60	161	442	232	1549
PBANKA_020870	2	315520	316998	-	1479	1623	703	1030	2131	267	625	537	379	812
PBANKA_020880	2	318179	327224	-	9046	4279	10181	4697	15747	6209	22203	1351	5498	6619
PBANKA_020890	2	330724	332049	+	1326	465	227	22	25	1863	1661	260	273	2258
PBANKA_020900	2	333045	335586	-	2542	244	71	35	20	814	1981	271	357	516
PBANKA_020910	2	337590	338398	-	809	131	15	7	9	287	576	284	157	6922
PBANKA_020920	2	339405	340922	-	1518	420	127	497	934	296	862	675	322	3070
PBANKA_020930	2	343197	345414	+	2218	458	153	57	58	394	772	9030	4235	1049
PBANKA_020940	2	345917	348077	-	2161	407	91	514	1022	199	337	2501	634	926
PBANKA_020950	2	348364	351747	-	3384	2391	1880	1084	3707	437	1226	1517	2729	7319
PBANKA_020960	2	352021	357427	-	5407	163	54	311	539	136	269	914	412	1452
PBANKA_020970	2	359286	363899	+	4614	141	102	265	536	125	343	753	2978	2447
PBANKA_020980	2	364824	367052	+	2229	194	131	166	413	78	320	102	172	745
PBANKA_020990	2	368769	370240	+	1472	326	84	432	954	99	246	172	106	313
PBANKA_021000	2	371339	375226	+	3888	964	223	637	1929	549	2059	1659	1448	730
PBANKA_021010	2	375887	377625	+	1739	111	40	49	61	214	573	752	372	186
PBANKA_021020	2	378689	380749	+	2061	2323	1411	1282	3281	257	877	2953	1642	615
PBANKA_021030	2	381727	383211	+	1485	228	32	80	130	163	626	932	667	927
PBANKA_021040	2	384409	387729	+	3321	834	381	716	2066	1040	3768	2024	2856	864
PBANKA_021050	2	387904	400929	-	13026	574	524	1413	2451	1071	3306	836	1252	380
PBANKA_021060	2	402297	411058	-	8762	1894	2087	6512	14841	1397	4884	2691	4329	922
PBANKA_021070	2	414110	416318	+	2209	281	123	502	2053	425	2087	535	968	192
PBANKA_021080	2	416762	417274	-	513	631	232	490	1049	377	939	198	103	356
PBANKA_021090	2	417482	418091	-	610	279	59	173	274	155	318	70	25	224
PBANKA_021100	2	419259	420575	+	1317	585	253	263	657	98	218	432	231	440
PBANKA_021110	2	421006	423825	-	2820	327	153	247	538	279	921	198	142	1589
PBANKA_021120	2	424656	427307	-	2652	284	201	283	634	133	390	292	456	487
PBANKA_021130	2	428549	430174	-	1626	468	186	455	948	271	696	530	454	2036
PBANKA_021140	2	431122	433443	-	2322	276	57	561	1267	164	518	407	254	415
PBANKA_021150	2	434470	435590	+	1121	742	110	1329	2350	291	969	470	191	727
PBANKA_021160	2	436166	438328	-	2163	507	227	344	1021	234	904	864	765	840
PBANKA_021170	2	439344	442673	+	3330	227	85	173	515	71	175	563	655	242
PBANKA_021180	2	443244	445709	-	2466	401	88	294	839	169	460	270	161	153
PBANKA_021190	2	447566	452518	+	4953	929	449	862	2011	615	1952	608	605	246
PBANKA_021200	2	454625	460033	+	5409	577	543	187	466	465	852	419	382	522
PBANKA_021210	2	461287	462567	-	1281	6658	2366	2867	7548	750	2732	2160	1883	3771
PBANKA_021220	2	463879	479337	-	15459	528	407	2098	4470	1463	5050	596	1663	970
PBANKA_021230	2	480819	482614	+	1796	267	59	215	619	124	385	501	375	204
PBANKA_021240	2	483202	483912	-	711	212	36	427	854	119	294	440	275	195
PBANKA_021250	2	484741	485247	+	507	58	7	89	236	48	95	503	195	336
PBANKA_021260	2	485482	486487	-	1006	83	12	42	89	26	31	958	290	928
PBANKA_021270	2	488250	494141	+	5892	486	356	1353	3975	492	1260	1600	5823	1585
PBANKA_021280	2	494884	497385	-	2502	188	81	117	216	852	1690	1115	712	178
PBANKA_021290	2	498958	500558	+	1601	393	179	609	1566	418	990	777	560	1273
PBANKA_021300	2	500638	503224	-	2587	1252	746	978	2680	446	1210	1964	1017	929
PBANKA_021310	2	503821	505075	+	1255	223	131	182	333	74	158	249	103	123
PBANKA_021320	2	506400	513443	+	7044	816	752	1624	3352	2638	11110	1219	4837	217
PBANKA_021330	2	514669	515571	+	903	445	81	150	297	67	173	158	80	58
PBANKA_021340	2	516195	518666	-	2472	1663	1617	544	1560	176	486	221	302	2009
PBANKA_021350	2	519920	520969	+	1050	1146	902	246	809	98	205	1088	974	4940
PBANKA_021360	2	522055	524490	+	2436	598	501	369	1127	478	1295	529	989	965
PBANKA_021370	2	525769	526914	+	1146	644	117	258	794	105	443	1262	1094	2694
PBANKA_021380	2	527130	529628	-	2499	205	63	76	157	392	562	2174	1880	545
PBANKA_021390	2	531242	531535	+	294	78	8	9	2	90	73	594	114	36
PBANKA_021400	2	533162	548458	+	15297	148	166	195	120	456	692	1251	4096	174
PBANKA_021410	2	548817	549303	-	487	107	42	82	106	12	16	70	27	272
PBANKA_021420	2	549927	552401	+	2475	815	366	893	2093	139	413	265	396	552
PBANKA_021430	2	552985	556231	-	3247	1036	509	733	1403	426	992	724	387	340
PBANKA_021440	2	561656	565474	+	3819	863	498	2598	8231	1643	5069	1034	1970	471
PBANKA_021450	2	567455	568241	+	787	323	116	177	284	468	497	696	218	174
PBANKA_021460	2	573958	577125	+	3168	2085	1304	625	1810	421	724	229	168	368
PBANKA_021470	2	580121	581676	+	1556	6068	3990	3424	9185	3146	9207	2790	2270	1860
PBANKA_021480	2	583193	584943	-	1751	3165	1544	502	921	478	855	3939	1784	817
PBANKA_021490	2	586196	587689	-	1494	400	476	117	270	88	173	83	43	550
PBANKA_021520	2	595024	601230	-	6207	0	3	4	1	2	4	4	1	0
PBANKA_021530	2	602233	604307	-	2075	0	0	5	2	0	0	1	0	0
PBANKA_021540	2	608617	609371	+	755	0	2	2	2	0	0	1	0	0
PBANKA_021550	2	611811	613098	+	1288	0	2	1	1	3	1	0	0	1
PBANKA_021560	2	618370	619321	+	952	715	906	128	527	17	126	40	33	87
PBANKA_021570	2	622282	623399	+	1118	42	23	19	31	3	6	32	10	13
PBANKA_021580	2	625275	626191	+	917	606	140	153	806	43	298	25	21	47
PBANKA_021600	2	632080	634001	+	1922	144	4	50	1	172	9	80	4	42
PBANKA_021610	2	638583	639719	+	1137	0	0	2	2	1	0	0	0	0
PBANKA_021620	2	642009	643295	+	1287	1	0	5	1	3	0	0	0	0
PBANKA_030010	3	1	2685	-	2685	0	0	11	0	9	2	0	1	1
PBANKA_030020	3	5630	6810	-	1181	30	27	11	30	3	5	6	4	2
PBANKA_030030	3	9494	10639	-	1146	250	109	60	169	12	35	218	80	19
PBANKA_030060	3	20982	23256	-	2275	5921	4811	1741	5071	511	1685	1467	903	845
PBANKA_030070	3	25107	28734	-	3628	866	647	306	1051	1381	4526	1541	2705	1784
PBANKA_030080	3	29609	31234	+	1626	88	33	192	439	134	311	359	213	273
PBANKA_030090	3	31732	32469	-	738	52	10	116	344	39	135	333	127	76
PBANKA_030100	3	33282	38153	-	4872	1934	2512	1473	6394	4059	10868	2775	15880	1655
PBANKA_030110	3	40547	41752	-	1206	1331	419	471	1581	539	1658	3017	2712	1084
PBANKA_030120	3	42497	43144	+	648	151	46	191	245	193	424	922	261	121
PBANKA_030130	3	43549	44451	-	903	1151	271	697	897	732	1351	12964	3590	2415
PBANKA_030140	3	47282	48760	+	1479	102	21	492	1125	69	229	823	438	96
PBANKA_030150	3	49539	50714	-	1176	1576	1830	310	1942	97	436	266	494	1638
PBANKA_030160	3	52095	54969	-	2875	1491	453	147	269	502	555	42032	26691	5438
PBANKA_030170	3	56269	57630	+	1362	102	34	218	345	92	215	749	466	255
PBANKA_030180	3	58313	60764	+	2452	115	33	40	56	92	181	1376	525	103
PBANKA_030190	3	61235	66625	-	5391	802	665	490	1629	1238	4279	980	1495	590
PBANKA_030200	3	69350	70790	+	1441	2343	852	607	1354	1218	1800	2874	1441	1192
PBANKA_030210	3	71433	73400	-	1968	439	313	256	963	263	781	1138	1776	1619
PBANKA_030220	3	73798	74594	-	797	87	34	72	169	105	227	341	314	603
PBANKA_030230	3	75369	76601	-	1233	586	435	189	433	67	147	417	236	619
PBANKA_030240	3	77948	80899	-	2952	593	304	281	903	235	495	909	282	1402
PBANKA_030250	3	82117	83634	-	1518	2967	643	2159	4293	1444	4032	1615	755	1469
PBANKA_030260	3	85334	86485	-	1152	211	21	103	264	85	79	2809	1104	308
PBANKA_030270	3	87147	88476	+	1330	114	21	224	619	32	79	270	150	55
PBANKA_030280	3	89079	91015	-	1937	128	43	138	264	107	206	701	579	79
PBANKA_030290	3	91319	92374	-	1056	104	9	17	4	40	22	1298	335	61
PBANKA_030300	3	93301	95677	+	2377	89	17	45	41	48	61	862	282	79
PBANKA_030310	3	96959	98314	+	1356	829	235	618	1463	247	561	525	261	834
PBANKA_030320	3	98801	99355	-	555	457	139	291	619	189	366	156	86	834
PBANKA_030330	3	102359	104218	+	1860	426	83	330	958	458	993	2383	922	344
PBANKA_030340	3	105572	106736	+	1165	591	122	348	593	610	1161	1259	424	539
PBANKA_030350	3	106990	107577	-	588	179	33	73	142	199	392	1806	1026	359
