"Geneid" "Chr" "Start" "End" "Strand" "Length" "SRR1571697" "SRR1571698" "SRR1571699" "SRR1571700" "SRR1571701" "SRR1571702" "SRR1571703" "SRR1571704" "SRR1571705" "SRR1571706" "SRR1571707" "SRR1571708" "SRR1571709" "SRR1571710" "SRR1571711" "SRR1571712" "SRR1571713" "SRR1571714" "SRR1571715" "SRR5298122" "SRR5298123" "SRR5298124" "SRR5298125" "SRR5298126" "SRR5298127" "SRR5298128" "SRR5298129" "SRR5298130" "SRR5298131" "SRR5298132" "SRR5298133" "SRR5298134" "SRR5298135"
"PVX_091320" "9" 428523 430664 "+" 2142 48 149 286 67 29 30 43 89 171 126 224 25 18 30 59 196 169 198 32 824 947 2131 2343 709 731 1516 1637 739 751 598 657 36 37
"PVX_091325" "9" 431896 433038 "+" 1143 84 36 67 25 27 55 57 138 77 38 63 36 27 72 99 100 88 101 22 512 654 1450 1698 411 455 998 1139 417 483 359 417 19 24
"PVX_091330" "9" 433440 434866 "+" 1427 173 296 551 186 49 35 39 430 477 321 565 75 28 50 90 422 434 433 75 622 683 1473 1725 421 464 958 1195 483 548 382 415 21 45
"PVX_091335" "9" 435964 438201 "-" 2238 190 186 338 159 77 44 54 337 261 211 404 96 43 52 116 322 293 368 61 969 1112 2415 2576 811 842 1569 1828 781 836 671 745 29 35
"PVX_091340" "9" 440196 441923 "-" 1728 104 43 225 62 45 206 591 106 121 112 294 36 55 242 555 315 317 343 48 653 742 1312 1483 463 481 922 1118 500 561 435 527 52 41
"PVX_091345" "9" 444541 445735 "+" 1195 13 6 9 8 17 47 50 16 22 5 18 16 12 33 70 55 44 55 8 414 497 1388 1563 373 377 929 1057 396 359 294 362 13 24
"PVX_091350" "9" 446970 448860 "+" 1891 84 41 125 66 37 179 176 105 88 61 185 42 52 193 282 208 222 219 37 749 840 2090 2377 567 637 1457 1575 557 667 480 491 24 49
"PVX_091355" "9" 449909 453429 "-" 3521 244 194 346 295 449 597 474 687 390 204 678 365 300 509 637 857 865 920 126 1221 1372 3061 3453 889 967 2357 2528 994 1100 760 839 37 83
"PVX_091360" "9" 455072 457117 "-" 2046 62 116 182 62 31 28 24 62 100 107 160 23 9 20 26 121 140 150 22 794 849 1840 2020 583 621 1193 1307 611 681 563 627 46 43
"PVX_091365" "9" 457636 459061 "+" 1426 99 81 121 34 11 11 16 97 117 75 111 22 14 18 28 111 129 121 22 614 636 1319 1382 466 505 820 946 520 521 403 445 23 28
"PVX_091370" "9" 460248 461381 "+" 1134 22 6 12 12 13 31 112 23 29 17 26 6 8 43 91 51 35 40 16 478 498 1016 1127 356 382 720 795 345 368 281 337 11 34
"PVX_091375" "9" 464895 468816 "+" 3922 440 370 500 288 329 373 315 865 572 335 648 248 189 305 384 770 734 822 130 1453 1541 2737 2997 1055 1086 1926 2132 1170 1194 1002 1086 39 72
"PVX_091380" "9" 468641 471593 "-" 2953 35 41 103 43 64 69 74 101 37 38 81 30 31 50 68 95 90 123 18 1010 1097 2196 2541 755 837 1624 1897 743 826 649 728 19 59
"PVX_091385" "9" 472684 480087 "+" 7404 39 50 235 318 543 477 276 486 76 111 457 342 244 296 328 630 665 628 97 2535 2877 3730 4284 1997 2082 2579 3018 2184 2361 1676 1901 365 180
"PVX_091390" "9" 480350 481751 "+" 1402 135 182 335 171 88 92 181 128 149 160 352 105 42 79 146 320 275 308 48 536 572 1507 1793 357 374 1040 1215 411 432 317 354 14 34
"PVX_091395" "9" 482365 484367 "-" 2003 243 66 92 58 79 261 731 142 107 58 96 39 74 245 636 316 291 340 48 653 831 1501 1998 532 660 1101 1454 478 667 430 568 56 107
"PVX_091400" "9" 487596 491504 "+" 3909 588 197 212 143 548 1216 2103 700 341 186 317 294 444 1279 2413 1374 1283 1438 237 1278 1357 2676 2764 994 1143 1898 1985 1137 1147 936 983 57 86
"PVX_091405" "9" 492204 493658 "-" 1455 516 152 327 1153 1166 890 769 2614 412 284 1206 930 534 574 770 1654 1667 1828 267 597 669 1308 1407 471 525 871 978 480 547 403 459 10 31
"PVX_091410" "9" 496561 498048 "-" 1488 981 514 572 632 244 370 341 1844 1199 609 1200 390 199 579 684 1174 1205 1349 178 637 745 1950 2186 479 486 1302 1492 529 528 491 461 24 37
"PVX_091415" "9" 499668 501806 "-" 2139 1348 604 855 1003 658 597 606 2333 1035 585 1555 607 384 646 1013 1680 1672 1735 259 871 1000 2391 2662 673 739 1634 1855 633 730 595 674 27 75
"PVX_091420" "9" 504652 505606 "+" 955 23 60 118 48 36 33 62 40 75 85 109 21 18 42 90 106 98 130 17 312 365 900 921 261 236 582 657 272 308 219 238 13 13
"PVX_091425" "9" 505950 507379 "-" 1430 152 237 584 515 242 228 224 688 340 326 943 299 149 172 235 765 773 776 115 634 698 1689 1947 472 542 1171 1332 496 525 424 475 13 51
"PVX_091430" "9" 510684 512946 "+" 2263 49 35 88 27 58 89 166 78 42 45 93 36 39 122 200 136 160 153 25 728 911 1586 1924 505 624 1016 1246 588 666 455 564 14 45
"PVX_091435" "9" 514245 522681 "-" 8437 478 473 907 416 1658 2520 1175 1646 729 494 1020 873 1124 1857 1636 2538 2432 2603 448 3018 3173 6198 6673 2323 2476 4085 4401 2526 2680 1984 2231 74 161
"PVX_091440" "9" 525012 526635 "-" 1624 340 271 239 76 42 41 49 414 340 214 144 18 12 29 87 250 274 286 33 535 626 1614 1854 365 441 1144 1351 449 500 333 397 14 34
"PVX_091445" "9" 527745 529327 "+" 1583 198 190 282 137 46 64 69 320 282 190 290 48 21 52 89 242 272 306 44 484 608 1165 1312 410 461 747 870 415 440 351 408 17 34
"PVX_091450" "9" 529330 531215 "-" 1886 556 458 669 313 125 152 250 665 635 442 703 150 63 124 245 635 621 716 103 611 622 1388 1447 445 401 880 906 439 497 367 344 25 29
"PVX_091455" "9" 533813 535168 "+" 1356 400 193 290 144 137 442 926 271 218 155 304 81 111 325 677 551 531 590 88 467 565 1178 1339 333 391 799 931 391 467 320 361 8 28
"PVX_091460" "9" 535840 538459 "-" 2620 92 207 327 180 72 87 105 325 311 248 430 73 44 87 139 379 330 386 59 1021 1074 1337 1499 738 843 916 1045 809 917 703 775 17 68
"PVX_091465" "9" 539598 541670 "-" 2073 1232 504 467 151 64 643 781 1532 1199 409 476 105 157 923 1166 1060 981 1037 177 811 960 2337 2561 591 632 1726 1914 640 684 496 533 18 48
"PVX_091470" "9" 545689 548926 "-" 3238 1491 855 888 171 333 4176 5008 1803 2579 808 733 225 1064 5737 6923 4004 3891 3942 645 1322 1408 1971 2183 959 1140 1503 1601 1059 1089 918 965 25 73
"PVX_091475" "9" 553348 555593 "-" 2246 26 32 53 73 286 432 292 252 34 27 106 155 185 394 369 417 343 411 59 794 918 2388 2808 610 668 1706 2053 601 718 451 537 22 53
"PVX_091480" "9" 556998 560776 "-" 3779 100 232 489 236 108 113 141 301 326 271 499 88 43 84 168 440 430 468 65 1048 1244 2109 2355 760 851 1480 1848 821 1022 684 849 48 99
"PVX_091485" "9" 562073 564146 "+" 2074 256 574 884 283 77 78 98 537 747 495 761 96 36 94 178 687 695 764 115 671 738 1631 1862 472 536 1097 1185 555 582 464 454 25 30
"PVX_091490" "9" 565069 569769 "+" 4701 82 50 149 74 80 120 159 97 114 70 142 47 28 111 164 205 197 185 34 1786 1939 4650 5329 1380 1575 3386 3690 1482 1625 1300 1400 65 80
"PVX_091495" "9" 571517 571903 "+" 387 261 280 545 518 300 220 268 713 380 311 826 281 134 165 226 750 742 812 122 155 170 436 459 118 110 245 316 109 118 78 78 6 20
"PVX_091500" "9" 574246 575349 "+" 1104 81 78 114 45 124 168 144 191 102 53 115 66 49 110 173 212 211 201 45 352 365 1007 1231 259 275 728 880 268 289 200 284 7 19
"PVX_091505" "9" 575712 577247 "-" 1536 174 157 237 61 23 51 54 262 238 141 179 32 34 44 88 230 220 236 40 593 649 1643 1769 389 474 1095 1192 483 494 457 443 254 57
"PVX_091510" "9" 577832 580610 "+" 2779 871 576 798 392 200 219 267 1433 1066 548 940 300 131 226 364 1059 980 1077 168 938 1052 2376 2596 637 765 1504 1799 723 866 601 683 42 58
"PVX_091515" "9" 580205 581025 "-" 821 349 221 330 157 106 123 109 694 408 232 431 114 72 121 165 380 423 435 59 283 331 834 868 227 218 498 505 250 245 181 202 12 12
"PVX_091520" "9" 582771 583037 "-" 267 25 15 18 2 1 5 5 36 23 9 13 2 2 6 8 15 14 17 3 111 122 225 309 82 118 138 185 79 100 72 73 2 11
"PVX_091525" "9" 584822 587594 "-" 2773 106 188 337 275 225 232 267 237 212 172 504 159 97 171 249 508 553 522 106 1000 1234 2084 2368 821 833 1518 1714 872 1008 705 812 31 52
"PVX_091530" "9" 588308 592618 "+" 4311 67 62 188 142 231 208 254 229 76 90 312 163 116 149 236 406 334 382 71 1413 1579 2534 2805 1017 1150 1865 1935 1119 1217 979 1050 45 95
"PVX_091535" "9" 593694 594591 "-" 898 170 85 134 104 114 154 147 238 156 74 223 79 70 126 167 273 253 274 45 331 399 1002 1284 291 345 699 919 274 321 226 308 8 19
"PVX_091540" "9" 597225 597970 "+" 746 103 93 176 106 70 97 185 170 86 77 250 64 53 65 134 258 248 266 38 230 300 734 881 189 216 556 603 215 210 143 200 5 17
"PVX_091545" "9" 598619 601393 "-" 2775 728 778 808 233 144 247 292 999 1182 674 535 103 68 174 332 877 832 907 151 1127 1147 2416 2612 820 843 1724 1865 870 926 716 760 40 56
"PVX_091550" "9" 603475 608044 "+" 4570 357 812 1447 644 232 155 140 774 1028 855 1381 262 97 137 226 1177 1169 1250 188 1759 1896 3298 3763 1327 1442 2426 2499 1483 1534 1218 1286 64 106
"PVX_091555" "9" 608716 609627 "-" 912 34 50 185 142 81 86 70 158 98 111 343 88 50 57 92 243 233 256 44 401 480 882 1022 320 386 546 686 332 354 312 332 5 22
"PVX_091560" "9" 611931 614187 "+" 2257 495 307 305 88 28 38 62 671 477 270 299 37 21 61 132 358 339 369 34 833 934 2068 2351 683 758 1431 1624 740 812 600 623 33 58
"PVX_091565" "9" 614356 616245 "-" 1890 80 77 151 82 24 20 14 127 91 77 189 35 19 20 37 146 131 154 25 790 804 1615 1716 570 662 991 1144 624 702 556 630 24 39
"PVX_091570" "9" 617942 622424 "-" 4483 17 9 40 38 302 474 228 210 27 16 53 121 194 335 330 381 373 396 61 1618 1721 3377 3731 1165 1215 2473 2861 1356 1503 1108 1213 43 77
"PVX_091575" "9" 623669 625710 "-" 2042 66 16 36 33 43 123 213 45 35 15 31 20 31 70 135 88 80 116 13 726 788 1762 2021 569 611 1237 1455 575 646 441 554 195 46
"PVX_091580" "9" 626149 628037 "+" 1889 134 43 51 28 66 203 467 95 103 45 42 28 62 173 318 204 229 214 37 600 657 1553 1770 455 497 980 1080 465 554 402 422 73 42
"PVX_091585" "9" 628205 629751 "-" 1547 156 135 193 53 18 66 74 230 192 123 171 19 22 48 76 180 159 177 31 574 591 1668 1913 462 493 1265 1313 528 514 362 390 40 37
"PVX_091590" "9" 630032 632353 "+" 2322 116 110 194 50 13 25 38 219 174 114 157 22 9 40 79 141 158 140 20 785 914 2265 2783 590 698 1554 1725 634 681 567 592 13 28
"PVX_091595" "9" 632406 633476 "-" 1071 198 156 216 94 30 40 74 250 181 123 244 53 31 34 98 202 205 188 32 446 429 1395 1396 327 343 954 1017 337 339 296 308 14 29
"PVX_091600" "9" 634134 635451 "-" 1318 398 223 319 74 39 79 126 590 478 239 311 59 25 72 201 354 331 335 58 559 661 1512 1728 407 512 1008 1178 449 500 361 437 16 28
"PVX_091605" "9" 637966 643941 "+" 5976 1092 1475 2252 730 382 442 574 1565 1835 1335 1843 350 218 475 781 1976 1938 2051 358 1926 2095 2400 2703 1320 1472 1649 1863 1528 1724 1281 1378 419 740
"PVX_091610" "9" 645201 646996 "+" 1796 154 160 320 143 75 52 65 315 303 198 410 61 28 44 82 310 309 306 40 608 651 1398 1557 421 503 926 1109 455 564 391 491 10 32
"PVX_091615" "9" 647681 650533 "-" 2853 215 156 179 30 20 17 26 234 275 139 163 25 12 27 67 183 176 167 32 1103 1127 1617 1894 842 946 1254 1349 858 1010 709 870 40 80
"PVX_091620" "9" 654624 656660 "+" 2037 88 89 242 131 106 167 220 170 113 112 248 86 69 167 300 354 297 314 49 604 666 2085 2311 430 506 1362 1510 515 554 451 441 22 34
"PVX_091625" "9" 657690 658316 "-" 627 39 36 73 17 38 160 135 71 72 43 55 23 59 147 184 143 172 146 37 206 270 569 709 149 178 308 441 182 221 144 197 13 12
"PVX_091630" "9" 659985 664832 "+" 4848 322 285 332 83 88 320 250 414 446 227 263 50 94 319 374 456 450 473 79 1491 1583 2959 3259 1108 1259 2012 2173 1237 1325 1022 1121 60 79
"PVX_091635" "9" 667204 671886 "+" 4683 1355 851 1266 644 742 960 991 2043 1448 801 1241 488 394 741 1103 1962 1877 2009 309 1633 1803 5036 5324 1341 1344 3311 3363 1308 1322 1170 1225 61 160
"PVX_091640" "9" 672581 674659 "+" 2079 4149 3523 3311 653 213 370 561 6087 6329 2839 2359 290 195 527 857 3486 3581 3861 618 702 807 1990 2380 507 585 1188 1474 566 650 440 574 15 27
"PVX_091645" "9" 676240 676710 "+" 471 143 43 83 73 72 110 118 166 87 48 135 75 44 85 110 189 198 196 29 174 177 558 609 113 151 381 481 139 157 107 118 7 10
"PVX_091650" "9" 677903 679553 "+" 1651 96 92 124 21 16 38 51 157 148 67 79 26 23 53 89 120 131 131 32 567 654 1396 1539 415 507 948 1043 475 563 409 474 17 42
"PVX_091652" "9" 680477 681766 "-" 1290 74 79 226 110 79 249 214 152 161 104 279 88 81 285 313 341 310 356 74 421 416 1200 1303 314 343 841 951 362 383 280 312 14 21
"PVX_091655" "9" 684319 686660 "+" 2342 270 301 528 450 272 205 244 575 395 260 861 252 121 178 273 737 693 750 114 945 1173 2947 3265 868 907 1918 2116 783 866 747 782 30 62
"PVX_091660" "9" 686911 695233 "-" 8323 403 120 157 101 183 886 1969 260 241 126 233 76 218 755 1647 843 842 804 138 2812 3076 4040 4338 2243 2269 2665 2866 2361 2475 1841 2082 62 172
"PVX_091662" "9" 698499 702403 "-" 3905 1855 501 598 332 471 1496 4831 1010 935 430 759 312 473 1848 4819 2214 2240 2315 386 1279 1393 2393 2758 1021 1042 1576 1826 993 1166 925 1059 32 93
"PVX_091665" "9" 705151 705471 "+" 321 29 33 98 95 104 61 73 81 18 41 151 57 32 43 66 157 156 128 24 106 172 380 507 58 116 251 368 78 120 75 107 6 10
"PVX_091670" "9" 707084 708763 "+" 1680 143 46 94 48 107 242 345 133 86 41 62 50 75 191 328 226 211 241 42 529 668 1345 1522 367 435 918 1002 431 520 380 383 15 59
"PVX_091675" "9" 708945 714041 "-" 5097 598 405 616 660 581 482 510 1011 589 381 1114 478 265 417 680 1238 1282 1258 191 2100 2084 2552 2608 1659 1636 1768 1947 1665 1748 1435 1572 405 139
"PVX_091680" "9" 715044 716038 "-" 995 123 79 124 49 43 111 281 142 140 76 111 40 33 101 183 206 161 193 28 341 338 928 1056 205 269 754 821 272 286 233 263 13 12
"PVX_091685" "9" 716254 721501 "-" 5248 122 42 113 790 691 467 476 648 92 52 922 719 312 320 549 1018 937 1113 160 2108 2242 4172 4631 1598 1745 2883 3124 1644 1747 1394 1517 86 118
"PVX_091690" "9" 725425 727206 "+" 1782 41 25 37 63 111 121 139 113 29 24 106 71 41 103 177 164 172 153 26 787 901 2110 2365 621 681 1434 1658 607 605 477 553 33 38
"PVX_091695" "9" 727409 729004 "-" 1596 38 42 78 83 111 151 138 131 71 60 184 81 60 134 207 179 222 211 29 762 864 1599 1752 569 688 1129 1190 534 617 476 509 23 24
"PVX_091700" "9" 729619 732285 "-" 2667 1949 1465 2654 2583 2930 3983 4324 6502 3669 1960 5612 2882 2151 4930 8006 7074 7090 7510 1094 1018 1351 2897 3423 845 982 1982 2351 874 1021 701 800 29 77
"PVX_091705" "9" 735034 737886 "+" 2853 467 483 724 197 77 129 283 804 903 559 763 125 56 259 519 757 773 834 137 1462 1552 3156 3433 1162 1250 2221 2461 1115 1180 996 1075 56 63
"PVX_091710" "9" 738592 743661 "-" 5070 129 26 27 21 93 226 475 102 110 35 67 69 72 222 456 234 253 261 35 2659 2854 2998 3372 2230 2185 2256 2497 2047 2191 1770 1909 78 145
"PVX_091715" "9" 752574 754259 "-" 1686 4 28 103 155 80 62 65 103 32 105 404 140 53 51 62 249 235 241 49 1101 1113 1290 1372 849 918 781 908 822 815 639 689 39 72
"PVX_091725" "9" 757473 759537 "-" 2065 13 60 180 66 23 26 39 60 95 105 187 26 11 23 56 117 130 136 28 1018 1210 2423 2635 776 896 1645 1832 821 853 708 757 27 61
"PVX_091730" "9" 760756 763736 "-" 2981 92 50 51 5 2 5 10 180 135 49 30 6 9 21 57 67 63 83 9 1440 1634 3812 4393 1019 1219 2521 2883 1070 1193 871 992 30 83
"PVX_091735" "9" 764441 766038 "+" 1598 127 67 146 163 155 117 129 411 108 141 356 173 99 128 194 373 360 402 51 841 1027 2384 2557 657 770 1464 1641 636 704 539 621 27 46
"PVX_091740" "9" 767236 771404 "+" 4169 281 197 385 197 166 134 194 442 303 223 405 166 86 122 230 460 437 440 83 1769 1886 4635 5018 1260 1361 3058 3257 1312 1476 1127 1180 50 85
"PVX_091745" "9" 772455 778157 "+" 5703 71 24 180 300 222 197 232 161 39 69 498 223 106 136 207 429 377 408 60 2167 2265 3605 3939 1564 1604 2344 2551 1791 1848 1372 1497 45 116
"PVX_091750" "9" 779199 787741 "+" 8543 115 121 243 118 125 384 661 120 164 152 270 94 79 291 449 434 450 414 66 2837 3409 6458 7650 2083 2489 4426 5076 2377 2632 1941 2175 122 162
"PVX_091755" "9" 791696 797498 "+" 5803 83 53 162 60 53 172 273 84 98 70 151 41 33 135 374 242 221 255 52 2003 2039 2760 3001 1490 1524 1899 2183 1603 1653 1298 1455 47 98
"PVX_091760" "9" 799004 815190 "+" 16187 418 116 237 131 677 1794 2965 362 322 171 389 260 416 1320 1999 1424 1364 1485 238 6474 6877 5522 5719 5007 5242 3915 4174 5124 5472 4389 4756 206 374
"PVX_091765" "9" 815904 822362 "-" 6459 815 453 770 388 219 313 425 810 748 525 903 227 128 340 595 962 915 961 170 2508 2564 3943 4242 1933 1949 2512 2758 1977 1968 1715 1712 98 158
"PVX_091770" "9" 828887 835037 "+" 6151 766 510 810 402 505 654 689 1270 875 567 994 352 325 621 1085 1360 1293 1370 227 2286 2529 2517 2750 1812 1891 1678 1789 1786 1975 1642 1705 66 130
"PVX_091775" "9" 836977 839802 "+" 2826 58 35 166 96 127 224 402 129 56 82 228 88 66 181 373 336 313 327 45 891 1044 1920 2195 645 746 1372 1527 669 774 598 686 30 44
"PVX_091780" "9" 840949 842869 "+" 1921 287 175 317 206 210 227 213 414 237 189 428 159 102 153 204 466 434 501 78 682 748 1450 1898 510 572 1117 1367 549 702 408 556 15 31
"PVX_091785" "9" 844128 846906 "+" 2779 728 576 885 596 366 307 204 1212 932 620 1248 351 196 219 307 1090 1014 1201 166 947 1002 2202 2420 703 687 1445 1555 767 823 617 628 23 46
"PVX_091790" "9" 848243 851878 "-" 3636 858 625 1032 842 373 248 253 1446 883 640 1532 458 163 220 418 1305 1305 1431 235 1533 1539 3577 3846 1111 1140 2559 2578 1162 1312 1015 1009 51 85
"PVX_091795" "9" 853774 856505 "+" 2732 247 317 412 103 31 34 28 421 529 311 371 41 28 47 121 350 342 362 61 1103 1223 2639 2884 894 964 1875 2062 870 965 749 885 66 67
"PVX_091800" "9" 857148 857863 "+" 716 25 42 47 47 14 15 16 45 62 48 83 17 8 13 24 64 64 61 11 243 303 805 1001 216 232 576 663 206 257 150 205 5 18
"PVX_091805" "9" 858943 862593 "+" 3651 130 146 323 495 487 310 303 408 209 166 837 459 207 207 314 743 762 790 120 1602 1760 2771 2987 1298 1387 1864 2124 1276 1328 1142 1209 121 102
"PVX_091810" "9" 863291 865082 "+" 1792 494 299 405 84 32 53 84 652 565 247 283 30 28 69 166 378 339 385 75 649 735 1891 2151 468 604 1267 1458 497 618 434 513 8 32
"PVX_091815" "9" 867431 869403 "+" 1973 658 198 358 330 382 356 313 1036 415 234 643 330 225 288 430 745 732 788 140 763 742 1546 1834 559 640 1116 1284 708 721 559 613 63 43
"PVX_091820" "9" 870588 875081 "-" 4494 468 375 511 183 62 50 65 473 488 321 424 94 37 57 133 447 447 447 79 1612 1821 2308 2762 1204 1298 1612 1741 1253 1457 1111 1131 26 71
"PVX_091825" "9" 876115 877887 "-" 1773 137 143 195 53 210 405 528 238 244 130 127 96 138 260 389 415 437 423 66 754 773 1762 1843 538 581 1246 1358 586 596 475 494 28 36
"PVX_091830" "9" 882693 884766 "+" 2074 375 168 208 180 239 253 210 678 229 120 338 233 167 223 330 530 533 562 86 747 690 1153 1171 544 635 674 780 600 636 469 520 397 37
"PVX_091835" "9" 886295 888806 "-" 2512 183 141 223 187 155 167 139 303 158 103 286 124 58 106 101 362 323 322 50 777 873 1714 2036 548 646 1234 1488 612 744 522 576 80 37
"PVX_091840" "9" 889522 891015 "+" 1494 20 9 19 15 12 23 59 14 13 11 21 3 5 9 28 30 34 26 5 585 613 869 1081 460 511 642 719 450 509 404 460 27 42
"PVX_091845" "9" 892827 894248 "-" 1422 427 141 231 84 131 183 184 392 213 127 159 83 69 137 273 322 301 361 62 543 589 633 717 456 457 446 548 460 448 386 422 10 38
"PVX_091850" "9" 899338 900400 "-" 1063 187 161 165 20 12 23 52 243 257 122 95 12 12 42 104 164 154 192 27 482 467 1421 1460 328 362 940 993 317 360 283 311 13 18
"PVX_091855" "9" 901495 903246 "-" 1752 234 106 185 84 57 51 96 327 228 170 276 74 32 79 130 233 219 252 27 618 739 1854 2193 528 535 1348 1539 475 597 452 503 15 38
"PVX_091860" "9" 906406 910931 "+" 4526 520 648 1441 1131 972 696 790 1036 854 689 2212 697 406 505 981 1956 1962 2040 333 1536 1516 2921 2963 1092 1132 1960 2046 1137 1225 1029 1039 39 93
"PVX_091865" "9" 912687 914339 "+" 1653 1901 1166 1635 817 386 371 548 2318 1889 1162 1984 459 205 313 742 1905 1911 1955 302 596 681 1698 2060 447 530 1151 1328 474 505 367 467 11 37
"PVX_091870" "9" 914550 916307 "-" 1758 54 42 127 112 82 113 163 125 68 77 210 76 49 88 150 227 229 249 50 603 728 1898 2283 433 530 1158 1541 449 617 381 506 13 43
"PVX_091875" "9" 917176 918657 "+" 1482 77 98 286 139 39 89 139 140 120 156 322 75 37 110 162 267 267 304 58 590 617 1210 1393 413 484 951 974 527 495 381 409 18 34
"PVX_091880" "9" 919785 921086 "-" 1302 255 97 201 121 89 166 417 238 186 126 266 69 64 227 476 369 348 386 48 544 632 1834 2069 378 442 1231 1351 432 477 361 377 8 33
"PVX_091885" "9" 923276 927586 "+" 4311 354 375 274 64 34 51 120 595 562 225 233 42 28 73 134 323 324 356 44 1465 1561 3261 3616 1068 1144 2279 2563 1175 1359 1008 1054 51 70
"PVX_091890" "9" 927759 929926 "-" 2168 261 114 99 30 16 50 85 306 235 103 69 20 25 72 145 182 178 174 28 816 832 2515 2773 560 684 1741 1925 643 678 506 589 39 61
"PVX_091895" "9" 931017 932089 "-" 1073 387 253 372 145 50 43 51 539 434 269 465 86 34 52 113 410 392 352 55 364 411 999 1203 248 330 671 792 255 366 274 239 6 19
"PVX_091900" "9" 933470 933965 "-" 496 22 33 124 136 91 97 100 62 48 70 215 69 35 59 66 129 169 159 21 183 216 628 701 114 137 425 491 140 140 116 158 6 5
"PVX_091905" "9" 934701 937683 "-" 2983 27 9 49 27 118 415 309 80 46 33 87 76 132 394 429 341 304 349 56 882 931 2137 2537 679 730 1369 1537 705 820 609 659 20 46
"PVX_091910" "9" 938945 941234 "-" 2290 9 8 12 32 218 1318 1264 86 166 12 40 98 321 1550 2024 923 921 925 138 1001 1179 3134 3429 736 857 2166 2329 811 835 744 795 20 75
"PVX_091915" "9" 943610 944336 "+" 727 95 81 121 91 67 48 70 207 115 73 149 69 40 71 86 166 173 180 26 256 347 768 843 213 227 481 517 239 273 182 182 10 22
"PVX_091920" "9" 944935 947673 "-" 2739 704 734 1125 431 151 129 85 1152 1064 669 1131 208 95 132 235 986 941 980 167 1035 1097 2630 2932 787 822 1807 1926 761 878 683 760 29 53
"PVX_091925" "9" 953782 955061 "-" 1280 1914 1253 1721 724 310 253 259 3344 2334 1229 1934 462 200 264 602 2121 2024 2170 317 505 604 1596 1890 424 442 1013 1257 416 443 378 385 11 29
"PVX_091930" "9" 957357 960160 "+" 2804 403 158 175 32 30 93 288 379 359 161 159 27 21 133 381 251 274 268 52 1044 1195 2731 3122 881 921 1900 2124 795 914 725 779 30 79
"PVX_091935" "9" 960928 962508 "+" 1581 120 180 271 148 50 71 94 217 199 175 320 67 34 56 155 266 254 267 51 551 596 1370 1495 387 454 922 1011 427 475 350 415 15 38
"PVX_091940" "9" 963202 967883 "+" 4682 500 272 363 151 74 102 157 528 495 269 392 98 41 140 279 413 418 467 83 1495 1622 3093 3474 1161 1175 2262 2456 1215 1344 1098 1154 47 77
