Geneid	Chr	Start	End	Strand	Length	SRR4302519	SRR4302520	SRR4302521	SRR4302522	SRR4302523	SRR4302524	SRR4302525	SRR4302526	SRR4302527	SRR4302528	SRR4302529	SRR4302530	SRR4343872	SRR4343873	SRR4343875	SRR4343876	SRR4343877	SRR4343878	SRR4343879	SRR4343880	SRR5146153	SRR5146154	SRR5146155	SRR5146214	SRR5146215	SRR5146216	SRR5146217	SRR5146218	SRR5146305	SRR5146306	SRR5146307	SRR5146308	SRR5146379	SRR5146380	SRR5150405	SRR5150407	SRR5150408	SRR5150409	SRR5150410
PF3D7_1476300	14	3139140	3140982	+	1843	83	957	6	161	95	429	95	128	42	107	27	84	41	45	889	417	292	528	301	361	113	212	253	748	291	230	280	1413	0	2	91	1	0	0	1	7	6	1	2
PF3D7_1476500	14	3147490	3148584	+	1095	44	656	13	158	106	364	106	73	12	20	18	36	22	36	580	926	153	303	941	271	107	212	180	401	210	153	199	993	0	3	40	1	0	2	1	2	2	25	25
PF3D7_1476600	14	3151970	3154923	+	2954	141	1995	32	347	270	1083	270	181	58	97	94	169	58	95	1543	4050	1012	915	5230	1156	375	715	577	1127	488	424	575	2948	4	10	366	1	3	30	3	12	2	32	12
PF3D7_1476700	14	3156976	3158037	+	1062	49	605	15	126	44	315	44	106	57	82	10	34	18	22	589	258	103	286	217	204	58	112	148	380	88	192	139	757	0	2	13	0	1	2	1	2	1	8	9
PF3D7_1476800	14	3159487	3160602	+	1116	47	738	13	161	64	317	64	115	31	60	21	62	20	24	639	289	180	390	234	187	96	194	201	453	187	176	191	1012	0	1	13	0	0	0	0	0	0	0	5
PF3D7_1477100	14	3172972	3173644	-	673	22	381	4	45	70	258	70	38	15	15	12	36	16	34	348	1591	350	162	1510	335	44	94	99	246	79	62	68	612	0	1	57	1	0	0	0	11	0	1	0
PF3D7_1477200	14	3175541	3176458	+	918	32	411	7	39	88	249	88	63	8	10	20	50	16	39	402	1929	452	215	2256	386	63	102	101	249	116	76	120	657	1	0	22	0	0	0	9	19	9	4	9
PF3D7_1477300	14	3179624	3180610	+	987	31	495	10	127	139	322	139	35	17	32	28	44	11	61	423	2152	437	256	2817	479	111	229	167	282	66	96	142	1008	0	0	0	0	0	0	0	1	0	6	10
PF3D7_1477400	14	3183248	3184352	+	1105	50	703	10	169	143	429	143	64	19	41	43	80	29	50	582	2279	618	332	2748	684	91	210	195	447	203	128	162	1071	0	0	2	0	0	0	0	6	0	6	18
PF3D7_1477500	14	3188888	3190548	+	1661	73	952	11	218	138	501	138	111	33	68	28	83	39	64	858	556	243	521	485	348	139	268	293	543	230	169	242	1373	0	0	54	0	3	7	0	2	0	4	4
PF3D7_1477600	14	3193285	3199478	+	6194	180	2588	40	486	506	1471	506	284	58	150	93	220	80	166	2102	5202	1217	1318	6605	1695	349	804	778	1658	664	469	752	4149	3	3	135	1	0	2	1	14	5	0	0
PF3D7_1477700	14	3202931	3204017	+	1087	38	485	7	118	117	265	117	70	14	29	17	25	17	53	437	2006	528	238	2360	429	93	166	160	302	107	92	118	976	3	8	21	1	1	1	1	7	0	23	18
PF3D7_1477800	14	3207627	3207899	+	273	14	169	2	25	47	89	47	15	7	5	7	7	8	21	174	1021	292	106	1001	133	30	48	61	123	62	26	37	318	1	1	0	0	0	0	0	5	1	0	0
PF3D7_1478000	14	3213581	3214617	+	1037	37	475	5	60	87	263	87	65	13	24	10	44	20	28	442	2319	438	239	2293	473	120	184	135	309	94	72	162	792	1	0	12	0	0	0	1	2	0	0	1
PF3D7_1478100	14	3216399	3217296	-	898	35	318	3	63	38	164	38	38	32	27	9	21	14	16	391	944	251	238	847	284	24	47	77	291	102	71	97	587	0	1	2	0	0	1	0	3	0	13	29
PF3D7_1478600	14	3232639	3236535	+	3897	90	1320	22	328	224	747	224	87	45	99	48	97	37	70	1210	869	251	648	875	510	201	391	379	804	338	258	385	2085	0	0	159	1	1	3	1	2	1	3	0
PF3D7_1478800	14	3242909	3243629	-	721	35	405	9	80	35	136	35	72	18	23	1	39	18	6	406	1431	240	247	1434	343	45	95	103	248	50	100	106	612	0	0	0	1	0	1	1	4	0	0	0
PF3D7_1479000	14	3254092	3256554	+	2463	76	1120	16	284	244	623	244	133	24	75	39	116	34	118	979	4648	946	582	5762	1098	179	353	360	685	397	217	377	2001	1	0	15	2	0	1	5	19	8	1	0
PF3D7_1479100	14	3257135	3257841	-	707	3	102	1	21	13	66	13	7	2	5	3	6	1	12	91	469	120	74	519	120	7	11	34	77	15	12	40	186	0	0	8	0	0	0	1	1	0	0	0
PF3D7_1479200	14	3260745	3261727	+	983	9	92	0	15	11	60	11	10	0	0	0	3	2	9	71	285	73	34	311	83	9	21	13	49	3	4	7	104	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1479400	14	3266136	3267377	+	1242	38	661	8	130	193	445	193	68	13	27	19	74	21	84	509	2181	437	285	3188	505	174	305	219	379	251	108	222	1146	1	0	20	1	0	1	0	3	1	1	0
PF3D7_1479500	14	3269494	3270496	+	1003	31	504	9	84	128	325	128	32	9	31	20	36	16	35	437	1977	397	293	2806	498	133	191	144	287	159	79	150	1022	0	2	43	0	1	0	0	3	1	0	0
PF3D7_1479600	14	3272578	3273848	+	1271	44	616	11	118	166	425	166	52	19	23	32	41	12	75	571	2445	543	344	4036	704	177	310	183	375	277	123	234	1171	0	0	5	1	0	0	0	6	0	0	0
PF3D7_1479700	14	3276230	3277501	+	1272	60	694	13	107	198	427	198	85	14	50	25	70	37	78	484	2746	578	362	4217	691	202	302	236	397	304	142	233	1269	0	0	2	1	0	8	1	7	1	0	0
PF3D7_1479800	14	3279500	3280662	+	1163	57	585	10	110	159	382	159	46	29	40	15	46	20	56	424	2173	385	325	3571	519	174	274	167	310	233	109	204	1067	1	1	28	0	0	1	0	3	1	0	0
PF3D7_1479900	14	3282729	3283752	+	1024	32	630	11	148	136	395	136	45	5	37	31	23	18	63	525	2891	498	350	3673	705	175	254	155	420	194	106	223	1196	0	0	61	0	0	0	0	1	1	0	0
PF3D7_1480000	14	3285900	3287003	+	1104	45	548	14	125	161	346	161	38	14	7	26	35	11	50	457	2280	567	324	3438	544	168	263	161	257	166	117	162	900	0	1	10	0	0	0	2	5	3	0	1
PF3D7_0200100	2	25232	31168	+	5937	214	3446	53	621	731	1966	731	427	113	228	103	324	117	331	2627	7196	1708	1709	10620	2277	787	1372	1024	1739	1093	636	911	5249	9	8	59	3	9	21	7	27	9	16	5
PF3D7_0200200	2	33030	34259	-	1230	42	599	8	114	143	384	143	77	29	44	11	54	19	33	506	683	314	328	1175	272	128	259	160	295	98	130	229	977	4	2	17	1	35	74	1	5	6	18	3
PF3D7_0200300	2	35927	37249	-	1323	47	621	9	171	179	413	179	60	12	40	31	68	18	66	487	3014	688	368	4044	796	130	247	181	386	87	122	236	1318	0	0	2	0	0	0	0	1	1	1	0
PF3D7_0200400	2	38287	39303	-	1017	46	713	14	117	182	404	182	50	15	28	29	50	28	85	589	2996	693	332	4119	737	178	284	210	388	233	124	215	1207	0	0	1	1	0	0	0	1	2	0	0
PF3D7_0200500	2	41515	42858	-	1344	40	647	13	129	216	470	216	19	25	38	23	61	26	85	515	2861	552	371	4385	721	183	235	176	375	200	118	219	1165	1	1	2	0	0	0	0	12	5	0	2
PF3D7_0200600	2	45286	46558	-	1273	61	728	12	115	215	418	215	81	24	40	39	45	20	102	642	3647	877	406	5403	878	217	292	247	428	155	152	227	1340	0	2	21	1	0	0	1	6	4	1	0
PF3D7_0200700	2	48923	50147	-	1225	38	687	10	165	213	401	213	80	20	42	28	35	24	89	535	3122	662	356	4453	688	169	307	208	374	175	125	186	1295	1	0	17	0	0	0	1	7	1	0	0
PF3D7_0201000	2	57344	58421	-	1078	53	542	20	125	164	372	164	49	10	22	25	38	23	67	468	2991	600	310	4088	609	145	264	161	347	211	118	151	1064	0	0	3	0	0	0	2	2	0	0	0
PF3D7_0201100	2	60107	60319	-	213	12	167	3	52	34	108	34	6	1	5	5	2	4	12	127	832	160	83	788	193	22	50	38	97	17	20	37	259	0	0	0	0	0	0	0	0	0	0	0
PF3D7_0201200	2	63157	64376	+	1220	51	706	14	133	179	477	179	67	18	39	39	53	22	95	585	3754	808	372	5043	904	191	286	201	394	231	101	228	1341	1	0	2	1	0	0	3	3	0	0	1
PF3D7_0201300	2	66529	67545	+	1017	52	662	9	111	176	348	176	85	19	39	31	50	20	86	548	2919	624	358	4138	720	131	278	201	410	203	115	259	1234	1	0	45	1	0	0	1	19	9	1	2
PF3D7_0201400	2	69088	69771	+	684	30	311	7	43	53	162	53	14	8	36	15	41	8	23	294	1646	377	189	1604	372	39	83	79	260	135	56	82	616	0	1	20	0	0	0	1	1	0	1	0
PF3D7_0201500	2	73441	74396	-	956	38	478	8	83	122	238	122	60	12	29	23	28	11	42	444	227	113	242	178	168	72	136	113	312	131	94	153	691	0	2	24	0	0	3	0	3	0	2	0
PF3D7_0201600	2	77251	78808	-	1558	75	869	15	154	193	487	193	73	20	49	43	64	27	95	879	341	229	514	269	307	132	267	267	553	300	184	268	1508	0	2	43	0	6	9	3	6	2	1	0
PF3D7_0201700	2	81291	84165	-	2875	116	1665	30	384	389	1049	389	174	44	121	71	144	70	155	1528	627	376	967	447	582	262	524	593	1084	444	311	594	2839	2	1	22	1	9	17	1	4	5	2	0
PF3D7_0201800	2	86832	88791	-	1960	76	915	20	177	173	464	173	65	18	39	39	66	38	90	874	358	219	535	225	372	135	280	256	651	228	128	248	1398	36	128	44	57	10	34	0	13	3	3	2
PF3D7_0201900	2	91318	98838	-	7521	194	2854	48	541	683	1648	683	233	59	133	122	209	115	284	2282	857	556	1374	635	821	423	914	856	1648	760	492	821	4383	2	1	266	3	7	24	1	13	4	2	1
PF3D7_0202000	2	103385	105796	-	2412	88	1273	21	226	357	803	357	150	64	103	52	112	49	131	1068	489	302	756	287	321	297	525	396	692	392	255	372	1999	2	1	246	4	1354	3680	4	16	6	19	9
PF3D7_0202100	2	109564	110580	-	1017	35	474	5	127	76	214	76	110	46	100	14	43	12	13	485	145	156	269	98	178	67	149	148	298	61	128	137	678	25	71	25	19	3	15	1	6	1	2	1
PF3D7_0202200	2	112547	113682	-	1136	47	472	4	93	76	273	76	58	31	54	18	49	11	19	591	201	107	364	123	216	70	125	159	386	149	140	173	677	313	155	67	67	4	16	0	5	1	0	0
PF3D7_0202300	2	117225	118235	+	1011	45	417	4	107	95	241	95	62	11	46	18	54	15	36	461	185	113	268	125	159	45	107	137	348	124	78	142	770	0	0	7	0	0	0	0	0	0	0	0
PF3D7_0202400	2	120524	124102	+	3579	170	2449	37	407	507	1308	507	213	64	149	80	189	89	227	2068	815	617	1295	476	771	320	633	782	1494	737	478	690	3633	15	9	1386	8	9	33	2	10	1	32	5
PF3D7_0202500	2	127994	128314	+	321	18	264	1	32	55	157	55	30	7	16	13	25	12	22	258	135	64	161	76	92	47	78	75	180	147	81	43	473	2	1	23	0	61	205	0	4	0	21	28
PF3D7_0202600.1	2	129342	133563	-	4222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_0202600.2	2	129342	133563	-	4222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_0202700	2	135523	137139	+	1617	81	882	14	179	65	370	65	94	63	127	18	66	35	19	768	330	174	525	218	323	80	155	251	689	203	279	294	1151	6	6	47	1	2	1	1	20	4	51	51
PF3D7_0202800	2	137557	138389	-	833	18	218	1	46	16	95	16	47	53	54	6	17	5	2	286	146	80	134	88	115	26	35	54	145	15	93	28	253	0	1	4	0	0	1	1	4	1	0	1
PF3D7_0202900	2	138927	141192	+	2266	66	863	7	140	52	301	52	180	141	216	34	74	30	12	810	408	221	480	195	329	65	112	196	652	147	407	232	1147	5	9	46	3	3	4	1	9	6	291	204
PF3D7_0203000	2	141625	147564	-	5940	300	3268	55	740	273	1522	273	382	278	522	101	254	134	78	3104	1314	895	1923	726	1374	299	633	992	2651	647	1097	1002	4667	19	61	271	16	3	2	4	28	5	14	7
PF3D7_0203100	2	149524	156981	-	7458	317	4263	56	902	341	1839	341	448	303	547	100	376	147	109	3730	1504	944	2313	920	1630	471	867	1237	3135	779	1405	1223	5625	17	93	268	19	0	3	4	28	4	32	14
PF3D7_0203200	2	158137	159660	-	1524	64	840	8	101	76	417	76	160	106	163	24	65	37	16	795	188	239	448	176	278	84	142	245	629	144	369	242	1070	6	3	17	2	0	2	0	2	2	5	3
PF3D7_0203300	2	160514	161242	+	729	31	431	6	69	35	157	35	106	70	103	11	42	11	13	382	148	119	226	103	181	47	97	124	281	75	218	96	484	1	5	32	2	1	1	0	3	0	13	14
PF3D7_0203400	2	162065	162900	-	836	11	194	1	32	9	50	9	31	26	76	3	19	12	4	211	66	68	94	47	82	19	28	40	133	45	108	49	224	2	4	25	1	0	1	1	3	0	7	26
PF3D7_0203600	2	166144	168051	+	1908	78	797	18	130	60	339	60	110	54	97	21	65	22	20	867	356	282	507	221	386	84	119	195	723	77	252	229	1338	0	0	12	0	1	6	2	19	4	3	3
PF3D7_0203700	2	168682	170136	-	1455	60	853	12	143	68	368	68	100	77	117	36	73	33	26	723	235	225	446	138	249	136	306	226	485	191	310	250	1157	6	2	118	3	27	66	6	17	3	22	8
PF3D7_0203800	2	171563	174912	-	3350	74	1033	10	200	97	357	97	162	136	225	21	87	24	22	1087	384	295	631	206	395	126	227	274	661	126	468	259	1355	0	4	19	4	7	14	0	8	1	31	22
PF3D7_0203900	2	176567	178300	+	1734	79	959	7	184	80	471	80	117	83	143	30	91	29	17	807	346	171	558	198	309	116	227	285	688	180	383	349	1258	2	6	19	0	1	2	0	8	2	4	1
PF3D7_0204000	2	178955	181526	+	2572	117	1282	17	291	114	529	114	166	161	274	42	108	48	27	1245	565	270	784	279	595	137	272	390	1011	228	552	423	1746	6	34	246	6	0	0	1	11	2	8	19
PF3D7_0204100	2	182228	189115	-	6888	258	3656	51	674	317	1595	317	406	302	529	114	298	114	101	3446	1226	745	2075	802	1310	452	854	1050	2688	819	1220	1098	4979	3	37	131	6	1	0	7	45	11	12	5
PF3D7_0204200	2	192818	194199	+	1382	42	430	6	98	22	171	22	110	86	95	13	30	15	8	449	175	142	248	94	165	41	97	135	329	92	214	123	600	0	0	76	1	0	14	1	9	1	6	9
PF3D7_0204300	2	194826	196916	-	2091	90	1293	19	269	114	518	114	157	135	147	21	129	57	30	1234	544	321	767	289	516	109	265	376	921	228	417	345	1658	0	0	52	0	1	1	1	7	1	1	0
PF3D7_0204400	2	197219	198043	-	825	18	315	3	44	15	98	15	28	19	55	10	24	11	6	291	140	86	143	58	161	31	46	61	183	22	73	65	358	0	0	12	0	0	1	0	5	1	0	0
PF3D7_0204500	2	198353	199570	-	1218	47	649	4	153	65	343	65	88	75	116	25	75	28	13	651	203	194	372	109	256	102	178	224	451	111	288	206	979	0	0	1	0	0	2	0	3	2	3	3
PF3D7_0204600	2	200482	204048	-	3567	137	1680	22	288	157	769	157	291	211	385	58	127	56	41	1641	560	418	1002	342	727	173	334	525	1392	276	861	538	2320	0	3	71	1	3	0	10	36	14	0	2
PF3D7_0204700	2	205889	207403	-	1515	75	1062	17	202	73	443	73	139	112	161	35	66	29	25	789	289	163	518	167	276	203	329	285	526	172	436	250	1193	6	20	10	7	17	11	0	29	5	15	21
PF3D7_0204800	2	209583	210833	-	1251	43	618	3	123	56	282	56	77	82	152	21	59	21	22	616	223	137	402	160	265	83	140	167	474	111	323	166	769	1	2	48	1	0	1	1	4	2	4	7
PF3D7_0204900	2	211348	212627	+	1280	47	741	10	167	66	261	66	128	70	107	22	48	16	14	634	235	222	346	137	181	106	202	262	428	173	301	151	868	5	2	12	2	0	3	0	29	3	30	6
PF3D7_0205000	2	212982	214508	-	1527	56	757	16	154	51	316	51	77	125	229	24	68	27	11	760	254	135	497	165	340	36	85	212	718	141	437	265	993	0	0	314	1	1	1	1	3	1	32	7
PF3D7_0205100	2	214838	217348	-	2511	114	1180	24	236	112	510	112	220	116	131	36	100	48	33	1101	487	304	645	235	455	121	231	367	843	230	493	310	1421	1	0	104	0	2	0	0	2	2	28	60
PF3D7_0205200	2	217882	218907	-	1026	31	370	7	65	29	185	29	69	87	144	9	41	14	3	333	108	137	223	80	175	31	74	104	257	88	280	93	459	0	1	27	1	0	0	0	1	1	12	20
PF3D7_0205300	2	219690	222256	+	2567	110	964	16	179	55	379	55	222	125	225	16	72	38	18	1016	413	234	616	240	427	75	113	219	849	177	467	304	1395	0	1	232	0	0	4	5	11	2	2	4
PF3D7_0205400	2	223478	224851	+	1374	74	789	12	123	75	285	75	153	64	169	17	80	23	10	816	281	238	534	170	260	61	153	250	589	123	325	197	1174	1	1	7	0	3	6	0	4	0	33	112
PF3D7_0205500	2	225562	226245	-	684	11	230	1	30	23	75	23	29	30	48	4	25	7	5	183	54	69	86	25	44	36	48	57	102	34	97	39	270	0	0	1	0	1	5	0	3	0	9	8
PF3D7_0205600	2	228025	229932	+	1908	83	1158	10	206	81	388	81	202	97	138	23	77	44	28	899	339	242	586	179	367	127	248	338	780	173	391	323	1471	0	1	37	1	3	21	0	9	3	6	4
PF3D7_0205700.1	2	231141	232529	+	1389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_0205700.2	2	231141	232529	+	1389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_0205800	2	232729	233476	-	748	21	213	4	22	17	64	17	32	34	38	8	12	12	6	231	100	74	115	43	74	33	47	54	112	60	94	65	325	35	23	28	11	9	23	1	47	9	37	37
PF3D7_0205900	2	235237	238816	+	3580	131	1920	27	363	176	835	176	236	146	265	49	157	64	44	1624	581	382	927	345	570	297	631	612	1145	278	636	570	2628	99	79	75	49	13	17	6	28	10	81	104
PF3D7_0206000	2	239246	243796	-	4551	183	2562	44	428	223	1123	223	337	194	352	73	216	104	80	2310	957	616	1426	545	978	316	600	780	1840	466	944	815	3490	6	22	306	5	6	8	13	92	21	12	4
PF3D7_0206100	2	245358	246699	+	1342	40	413	2	83	33	180	33	32	91	170	2	45	17	6	453	205	91	244	106	175	36	85	113	314	76	229	113	542	86	144	102	60	4	5	1	10	3	8	9
PF3D7_0206200	2	249030	250727	+	1698	69	1091	13	223	112	465	112	132	91	163	33	76	41	28	955	338	221	606	205	361	221	441	386	660	295	340	306	1536	4	24	6	10	18	43	2	19	8	7	9
PF3D7_0206500	2	263037	267347	-	4311	182	2392	31	483	202	1040	202	322	273	459	74	178	95	63	2227	797	438	1374	510	920	378	648	761	1681	453	1026	814	3299	7	20	48	7	3	19	5	35	14	17	10
PF3D7_0206600	2	270078	270619	-	542	10	120	3	12	4	42	4	17	18	39	1	6	1	1	175	54	31	71	24	45	18	28	19	100	16	37	6	175	1	4	2	1	2	2	0	4	1	6	4
PF3D7_0206700	2	271594	273009	+	1416	56	841	12	175	75	395	75	105	57	118	33	54	28	26	741	290	159	443	165	273	157	227	269	600	124	348	344	1150	4	1	7	0	9	9	1	7	0	43	2
PF3D7_0206800	2	273689	274507	-	819	32	482	12	95	49	240	49	73	37	63	13	55	15	19	376	134	101	267	93	132	104	199	156	264	77	163	102	613	24	17	19	8	150	266	6	60	14	34	55
PF3D7_0206900.1	2	275540	276494	-	955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_0206900.2	2	275540	276577	-	1038	1	14	0	1	0	6	0	7	2	6	0	0	1	2	36	13	2	17	7	20	1	0	2	23	5	8	1	20	0	0	1	0	0	0	0	0	0	0	0
PF3D7_0207000	2	277494	278456	-	963	36	516	8	113	53	192	53	103	82	108	16	57	15	19	534	175	131	348	107	216	122	189	180	305	192	264	150	785	28	59	40	23	3	4	0	6	3	8	9
PF3D7_0207100	2	281907	287345	+	5439	219	2934	48	644	284	1341	284	583	383	529	96	221	103	87	2717	1086	732	1738	664	1173	328	674	919	2347	575	1340	956	4215	430	613	402	124	7	6	7	78	23	50	101
PF3D7_0207200	2	288183	288665	-	483	18	287	2	58	30	109	30	104	66	139	4	18	10	1	285	146	65	171	58	136	35	63	83	234	37	233	78	347	5	13	10	0	0	0	1	1	2	2	4
PF3D7_0207300	2	290168	292703	-	2536	89	1241	19	208	102	534	102	295	97	214	34	95	38	32	1152	436	313	693	285	414	196	432	382	739	312	387	352	1865	37	96	15	28	4	2	1	11	1	3	0
PF3D7_0207400	2	294273	297616	-	3344	110	1898	27	319	198	804	198	296	131	252	41	156	47	55	1512	587	329	912	350	631	288	624	564	1091	333	505	502	2373	27	50	70	22	1	3	4	22	7	4	1
PF3D7_0207500	2	298897	302564	-	3668	134	1938	34	359	221	974	221	226	93	157	77	125	71	72	1603	584	455	937	303	576	329	656	589	1161	378	492	628	2675	3	3	16	1	3	0	2	10	1	8	1
PF3D7_0207600	2	303593	307027	-	3435	119	2001	37	341	286	1031	286	218	62	151	80	171	65	100	1686	714	477	1018	365	608	338	679	605	1202	408	417	572	2776	4	7	32	0	6	12	0	19	7	26	1
PF3D7_0207700	2	308847	312155	-	3309	127	1826	33	354	277	963	277	201	56	134	66	151	76	98	1535	614	509	1034	409	657	374	718	620	1073	508	441	580	2638	2	1	11	2	3	2	1	19	4	4	0
PF3D7_0207800	2	313449	316741	-	3293	101	1902	21	365	212	816	212	182	77	195	67	138	57	72	1593	626	486	933	344	601	310	663	599	1093	357	483	567	2440	0	2	25	0	2	3	3	15	2	5	1
PF3D7_0207900	2	317596	321310	-	3715	144	2105	28	342	269	891	269	178	82	199	55	162	80	64	1603	665	505	962	367	633	436	782	731	1178	291	520	614	2607	3	2	38	2	3	1	7	31	6	16	2
PF3D7_0208000	2	322338	325723	-	3386	152	1784	23	282	183	683	183	169	89	172	64	142	67	54	1677	612	433	899	352	765	231	485	498	1124	256	502	499	2355	1	0	47	1	2	0	1	9	2	2	0
PF3D7_0208100.1	2	327932	335203	+	7272	243	2848	33	585	244	1208	244	380	299	532	97	227	132	72	2945	1256	807	1651	661	1386	274	533	868	2185	589	1226	789	3880	1	2	353	3	15	30	10	68	6	25	22
PF3D7_0208200	2	335679	336581	-	903	51	616	5	132	65	220	65	84	73	83	19	43	21	14	557	218	210	342	103	191	72	183	205	389	122	255	135	822	0	0	37	0	1	11	1	9	1	3	0
PF3D7_0208300	2	337558	342966	+	5409	256	2421	29	547	163	995	163	317	267	426	53	219	97	65	2442	1012	582	1473	599	1168	193	362	639	2170	496	1044	775	3545	5	18	89	3	7	20	2	41	9	30	8
PF3D7_0208400	2	343308	349340	-	6033	258	2432	39	357	170	986	170	334	305	584	68	188	76	57	2613	1075	864	1711	664	1355	220	466	663	2387	583	1009	613	3625	3	3	589	3	2	5	1	21	2	5	2
PF3D7_0208500	2	352836	353628	+	793	25	254	1	37	27	80	27	44	31	51	7	17	6	7	289	135	82	131	56	124	15	39	67	188	14	131	48	295	1	2	13	0	0	0	1	0	0	0	2
PF3D7_0208600	2	354621	356117	+	1497	85	1034	18	164	101	374	101	140	130	204	28	82	28	21	937	354	231	603	226	375	108	230	297	682	179	387	243	1254	0	1	151	1	0	0	1	8	2	5	1
PF3D7_0208700.2	2	356501	358014	-	1514	1	26	0	5	1	11	1	0	2	1	0	4	1	1	31	6	17	10	4	13	2	8	3	14	0	10	2	32	0	0	3	0	0	0	0	1	0	0	0
PF3D7_0208700.1	2	356645	358014	-	1370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_0208800	2	359142	359849	+	708	30	396	5	64	30	177	30	74	48	78	11	38	19	9	379	134	82	227	79	144	31	80	98	308	60	153	117	615	0	1	19	0	0	0	2	7	3	2	10
PF3D7_0208900	2	360828	368354	+	7527	335	4488	73	907	380	1906	380	365	303	526	135	373	154	105	3753	1636	1281	2260	926	1803	547	1067	1427	3038	943	1401	1304	5840	8	22	129	3	9	19	11	45	8	18	32
PF3D7_0209000	2	370438	379845	+	9408	426	6121	76	1337	496	2659	496	665	415	781	179	466	221	167	5044	2064	1468	2964	1372	2009	869	1736	1994	4005	1277	1796	1908	7890	12	40	141	17	4	5	7	48	13	168	45
PF3D7_0209100	2	381130	383445	-	2316	104	1325	33	181	90	578	90	120	113	214	45	66	44	20	1212	496	325	728	292	490	183	291	386	798	259	419	347	1582	34	29	84	28	5	5	5	33	7	18	24
PF3D7_0209200	2	384865	386580	-	1716	61	599	10	65	40	236	40	86	67	102	22	50	18	24	592	195	106	299	108	183	51	120	132	428	127	232	181	830	2	2	9	1	3	10	1	13	3	7	8
PF3D7_0209300	2	387273	388151	+	879	33	437	4	119	25	137	25	83	49	88	21	33	18	12	471	192	111	261	84	149	49	72	125	291	109	194	103	571	0	3	28	1	2	1	0	16	3	5	8
PF3D7_0209400	2	388424	390611	-	2188	97	917	15	156	92	299	92	110	166	265	21	90	19	12	927	362	304	468	162	305	109	206	273	629	207	573	267	1020	1	3	5	2	2	3	2	8	2	16	51
PF3D7_0209500	2	391275	392789	-	1515	57	753	11	141	54	301	54	150	123	224	19	63	32	19	812	378	262	455	201	363	59	142	233	593	183	435	184	999	0	0	91	0	0	0	1	2	1	0	2
PF3D7_0209600	2	394237	398745	-	4509	156	2011	31	316	147	803	147	223	158	334	63	127	76	46	1822	711	680	1022	423	806	243	406	561	1359	580	695	518	2820	0	13	35	6	0	1	4	19	6	8	17
PF3D7_0209700	2	400153	401859	-	1707	71	902	18	131	80	390	80	157	103	219	21	59	27	21	845	265	174	516	162	319	112	218	262	616	181	309	274	1277	12	111	17	26	13	18	2	35	3	19	16
PF3D7_0209800	2	404281	406355	-	2075	68	1013	13	203	100	436	100	203	122	153	40	74	45	27	921	337	207	575	194	343	187	299	315	676	167	544	276	1380	0	6	8	1	12	33	1	13	2	13	1
PF3D7_0210000	2	409983	410228	+	246	17	191	0	21	10	40	10	12	35	37	5	9	1	4	169	48	27	92	30	46	22	38	51	115	58	85	55	234	0	0	4	0	0	3	0	2	1	2	3
PF3D7_0210100.2	2	412275	412741	+	467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_0210100.1	2	412275	412859	+	585	4	25	0	6	4	8	4	5	3	12	0	1	1	0	36	7	17	17	7	26	1	19	10	17	0	14	5	38	1	1	2	0	1	4	1	12	1	0	1
PF3D7_0210200	2	413278	421137	-	7860	325	4098	65	768	358	1640	358	376	313	579	104	320	149	104	3817	1607	1212	2294	840	1777	505	964	1093	3085	752	1348	1238	5645	6	5	220	8	4	22	2	21	11	30	10
PF3D7_0210300	2	423063	424654	-	1592	84	890	13	135	82	438	82	96	75	146	30	70	33	19	780	268	264	423	175	288	170	266	277	518	145	368	256	1287	100	101	34	35	14	14	11	75	19	540	655
PF3D7_0210400	2	425689	426497	+	809	45	398	6	72	24	126	24	65	47	95	10	15	10	8	384	186	74	257	103	206	40	58	106	266	61	187	86	457	0	0	4	0	0	1	1	5	3	3	0
PF3D7_0210500	2	427490	431530	+	4041	191	1926	32	483	119	794	119	247	207	365	49	143	62	38	2076	797	628	1306	511	1034	184	277	476	1801	416	952	581	2505	0	3	87	0	1	4	3	12	3	6	3
