Geneid	Chr	Start	End	Strand	Length	SRR1571697	SRR1571698	SRR1571699	SRR1571700	SRR1571701	SRR1571702	SRR1571703	SRR1571704	SRR1571705	SRR1571706	SRR1571707	SRR1571708	SRR1571709	SRR1571710	SRR1571711	SRR1571712	SRR1571713	SRR1571714	SRR1571715
PVX_123755	14	1729338	1732682	-	3345	136	114	330	79	56	101	191	187	178	192	413	78	48	115	241	323	343	319	53
PVX_123760	14	1757045	1758538	+	1494	70	74	253	171	329	297	218	283	151	117	299	191	165	220	221	445	431	470	77
PVX_123765	14	1765755	1766785	+	1031	633	187	261	272	504	1618	2370	599	376	231	533	362	459	1753	3024	1703	1686	1756	254
PVX_123770	14	1768327	1770391	-	2065	151	46	54	29	38	218	679	107	94	39	89	34	60	259	551	258	261	286	42
PVX_123775	14	1771185	1772856	+	1672	37	27	33	9	23	34	102	56	74	52	35	17	13	48	120	83	75	79	21
PVX_123780	14	1773034	1774062	-	1029	23	26	51	36	102	106	87	147	36	32	81	64	59	106	109	157	136	173	28
PVX_123785	14	1775855	1777614	-	1760	138	125	389	750	1185	985	752	1324	194	249	1143	810	614	730	850	1514	1519	1623	248
PVX_123790	14	1781786	1783309	+	1524	227	108	181	177	200	196	170	389	166	117	313	151	97	148	216	395	329	401	70
PVX_123795	14	1784156	1788610	-	4455	125	246	615	398	134	184	267	233	321	371	893	162	79	165	343	627	613	690	105
PVX_123800	14	1790056	1796198	+	6143	1172	923	1513	1410	1270	1051	905	2393	1396	1000	2480	950	622	835	1308	2616	2486	2769	416
PVX_123805	14	1796307	1810849	-	14543	491	669	1176	438	234	253	288	889	933	655	1133	187	129	240	400	1075	1024	1076	185
PVX_123810	14	1812162	1817533	-	5372	107	249	451	131	66	167	228	294	402	231	485	58	24	105	204	407	408	406	65
PVX_123815	14	1818814	1819930	+	1117	47	137	287	151	48	74	101	158	222	214	343	55	21	62	109	275	272	291	38
PVX_123820	14	1821609	1822834	+	1226	90	61	84	16	12	11	15	89	88	47	50	5	3	14	34	67	57	81	9
PVX_123825	14	1823022	1823756	-	735	63	145	317	87	32	16	41	141	198	146	277	23	10	21	50	204	221	259	42
PVX_123830	14	1824997	1826268	+	1272	117	114	158	19	11	5	7	181	200	122	103	12	2	14	30	119	117	129	14
PVX_123835	14	1826990	1828339	-	1350	36	14	45	163	250	176	160	270	20	23	160	172	100	92	129	276	251	300	45
PVX_123840	14	1831793	1834930	+	3138	818	331	473	352	542	1254	3044	922	614	421	820	378	404	1378	3185	1734	1698	1848	274
PVX_123845	14	1840034	1843150	+	3117	3085	1811	2745	1581	1236	1880	2708	5020	3540	1799	3566	1314	793	1947	3053	4425	4377	4645	779
PVX_123850	14	1844038	1846323	+	2286	290	142	153	40	35	94	163	305	242	124	170	42	27	86	251	246	245	243	46
PVX_123855	14	1847712	1849018	+	1307	117	76	333	520	447	335	368	617	131	150	836	417	222	237	363	751	688	758	123
PVX_123860	14	1850798	1852103	-	1306	85	72	104	27	12	29	36	157	134	66	77	12	13	30	69	91	97	82	17
PVX_123865	14	1853723	1857535	-	3813	48	117	197	79	100	183	146	159	142	91	214	70	59	131	181	271	263	242	43
PVX_123870	14	1858296	1859832	+	1537	56	95	245	97	53	97	109	134	132	133	291	81	38	57	71	241	206	224	37
PVX_123875	14	1860422	1861009	-	588	91	47	52	25	18	29	53	81	64	54	72	8	15	27	64	86	76	75	15
PVX_123880	14	1862116	1867608	-	5493	195	204	367	107	50	61	56	376	298	198	246	36	20	61	155	301	296	292	52
PVX_123885	14	1868389	1873507	+	5119	305	311	509	148	71	56	65	442	430	296	388	66	34	64	128	345	414	422	80
PVX_123890	14	1874029	1878052	-	4024	408	324	500	243	132	130	159	484	410	304	565	136	62	121	215	547	487	561	82
PVX_123895	14	1879912	1881021	+	1110	101	48	72	37	40	61	80	134	69	50	101	35	24	48	58	134	108	120	17
PVX_123900	14	1881441	1882542	-	1102	175	108	197	125	64	57	66	280	188	134	285	82	36	51	113	233	216	241	46
PVX_123905	14	1883119	1884715	+	1597	248	157	216	85	70	70	75	306	268	174	244	41	24	47	102	242	227	272	27
PVX_123910	14	1884858	1888796	-	3939	634	413	635	302	257	176	175	613	529	401	683	120	51	97	196	695	655	676	103
PVX_123915	14	1889546	1893896	-	4351	145	231	419	139	73	94	116	284	367	290	441	71	41	75	174	401	375	445	68
PVX_123920	14	1895851	1899566	+	3716	581	942	1571	878	420	280	274	1120	1176	877	1563	362	150	208	299	1520	1505	1575	243
PVX_123925	14	1900176	1901582	-	1407	41	56	125	64	23	37	40	94	79	81	145	32	16	30	60	133	126	124	15
PVX_123930	14	1903154	1906152	-	2999	105	156	202	38	18	26	45	276	278	156	169	21	18	50	131	185	215	206	36
PVX_123935	14	1908631	1909739	+	1109	1916	983	838	269	149	420	645	4191	3113	1109	1203	262	215	701	1510	1644	1710	1802	246
PVX_123940	14	1911155	1913503	-	2349	739	549	1132	330	113	124	155	805	725	621	1043	139	41	105	295	898	808	855	167
PVX_123945	14	1917978	1919480	+	1503	695	506	765	219	111	219	284	717	682	456	726	114	79	170	321	666	697	714	130
PVX_123950	14	1920332	1923507	-	3176	92	130	227	161	90	89	98	252	182	130	271	85	29	72	136	267	267	298	49
PVX_123955	14	1924203	1928114	+	3912	85	91	148	57	20	32	57	128	126	73	123	15	10	36	72	139	127	136	23
PVX_123960	14	1928462	1929508	-	1047	115	270	561	254	117	190	296	389	401	358	717	136	82	174	266	576	534	630	91
PVX_123965	14	1932136	1934424	+	2289	209	120	173	39	23	35	49	238	200	109	154	30	14	44	110	189	154	188	38
PVX_123970	14	1936275	1938325	+	2051	260	222	312	161	175	170	132	576	353	253	390	135	79	134	195	425	397	425	72
PVX_123975	14	1939366	1941036	-	1671	22	8	87	382	473	402	234	381	22	13	309	244	159	195	192	518	478	529	92
PVX_123980	14	1943591	1944070	-	480	8	6	7	28	58	42	37	67	14	6	37	41	38	42	48	66	55	90	13
PVX_123985	14	1945359	1947512	-	2154	261	291	400	83	58	79	102	336	438	273	261	40	22	80	116	388	348	392	64
PVX_123990	14	1949674	1955910	+	6237	316	295	536	420	613	507	351	819	385	258	684	357	222	315	491	882	913	941	152
PVX_123995	14	1956609	1959728	+	3120	15	24	90	91	92	77	60	83	33	60	140	77	43	55	70	169	136	138	27
PVX_124000	14	1959895	1962636	-	2742	206	84	134	127	120	121	99	239	138	86	232	82	59	84	144	213	225	288	36
PVX_124005	14	1963668	1971817	-	8150	164	379	852	504	388	780	1022	298	440	520	1118	272	196	493	744	1199	1081	1240	216
PVX_124010	14	1974230	1977001	+	2772	86	123	342	341	618	753	454	498	131	188	544	398	296	434	411	861	831	878	134
PVX_124015	14	1977572	1980776	-	3205	190	101	343	335	489	815	820	611	445	221	702	346	367	698	1077	1083	1024	1103	155
PVX_124020	14	1982933	1986553	-	3621	434	302	294	69	101	242	139	475	401	228	249	83	91	214	238	417	408	458	70
PVX_124025	14	1987662	1989113	+	1452	58	72	84	39	118	93	67	195	127	61	129	57	54	80	96	175	155	182	30
PVX_124030	14	1989532	1990381	+	850	32	88	152	42	27	26	38	63	118	111	143	27	15	19	48	118	135	135	25
PVX_124035	14	1990626	1992267	-	1642	34	132	193	54	35	38	61	99	137	115	193	28	15	37	86	174	171	211	30
PVX_124040	14	1992488	1994875	+	2388	43	110	132	25	16	28	57	127	191	129	112	10	13	22	81	149	150	131	22
PVX_124045	14	1997153	2000322	+	3170	117	73	219	300	308	369	477	203	105	94	505	213	136	277	393	582	531	629	96
PVX_124050	14	2002711	2006066	+	3356	389	336	438	79	15	38	116	494	470	258	217	22	17	55	134	369	375	395	63
PVX_124055	14	2006779	2008453	+	1675	62	138	220	87	29	46	61	119	242	150	243	38	14	37	76	208	211	212	30
PVX_124060	14	2009125	2012425	-	3301	16	8	38	2837	15291	15018	5300	10898	235	19	1131	5893	6988	7377	4999	12737	12470	12993	2148
PVX_124065	14	2016736	2019784	+	3049	79	129	351	204	97	90	91	195	162	142	413	102	52	73	90	318	326	351	49
PVX_124070	14	2020097	2029018	-	8922	647	591	1220	822	525	507	605	1139	983	623	1637	490	288	597	899	1651	1521	1650	274
PVX_124075	14	2030212	2035827	-	5616	260	359	547	223	239	525	787	384	463	260	368	120	142	338	503	758	674	776	124
PVX_124080	14	2036176	2041375	+	5200	251	237	339	130	72	109	142	347	323	221	276	51	45	123	185	334	322	332	62
PVX_124085	14	2042042	2049542	-	7501	4388	2100	2229	480	354	1007	1116	4409	3329	1428	1572	279	250	1037	1603	2681	2552	2878	466
PVX_124090	14	2053605	2056547	+	2943	250	471	1186	756	1077	1362	940	1203	569	579	1369	637	603	1017	975	1984	1890	2036	333
PVX_124095	14	2057337	2058745	+	1409	735	936	1487	539	152	91	47	1238	1427	998	1467	223	73	96	174	1245	1155	1159	213
PVX_124100	14	2060440	2062271	+	1832	1034	1039	1447	416	170	119	154	1543	1487	1014	1232	178	79	137	233	1228	1252	1294	198
PVX_124105	14	2062530	2065782	-	3253	400	412	611	194	87	141	301	542	607	365	492	83	63	167	378	604	573	622	129
PVX_124110	14	2065868	2067000	+	1133	26	32	40	24	14	31	57	64	60	39	68	22	10	28	57	63	80	83	15
PVX_124115	14	2067374	2069694	+	2321	65	45	99	35	46	122	205	135	138	84	107	36	23	86	125	159	179	175	35
PVX_124120	14	2069824	2075657	-	5834	91	41	95	39	178	378	320	156	62	38	94	69	126	304	341	324	292	305	51
PVX_124125	14	2077096	2077456	-	361	2	8	25	18	14	29	44	7	12	17	31	5	4	16	21	24	39	22	4
PVX_124130	14	2077864	2083359	-	5496	41	48	153	119	156	320	457	59	77	85	188	58	61	125	217	274	272	301	54
PVX_124140	14	2084173	2091377	+	7205	104	277	578	284	144	144	190	289	354	310	641	77	57	96	209	530	505	552	88
PVX_124145	14	2091995	2093207	-	1213	274	83	110	74	86	336	844	226	186	86	163	70	136	534	1076	503	448	509	73
PVX_124150	14	2095389	2098549	+	3161	62	294	822	496	156	147	128	168	327	411	961	198	89	158	265	732	690	780	140
PVX_124155	14	2098640	2101209	-	2570	267	95	157	81	63	237	707	163	185	112	192	56	81	331	910	363	387	477	67
PVX_124160	14	2101317	2102946	-	1630	101	177	301	153	35	26	26	232	225	207	365	72	19	34	49	271	253	248	46
PVX_124165	14	2103275	2105248	-	1974	203	128	166	29	7	16	30	304	200	125	117	20	11	33	89	153	155	144	35
PVX_124170	14	2106073	2107790	+	1718	127	131	196	51	39	38	64	245	253	121	161	29	21	41	79	164	199	207	27
PVX_124175	14	2108558	2109602	+	1045	247	232	364	226	200	199	122	445	310	219	442	156	112	123	170	470	458	494	83
PVX_124180	14	2112700	2114609	+	1910	320	220	291	91	27	51	70	354	296	178	275	35	17	52	117	289	284	296	38
PVX_124185	14	2115810	2118410	+	2601	170	126	147	37	17	25	52	275	215	128	128	16	17	49	133	145	142	174	20
PVX_124190	14	2120901	2123538	+	2638	107	92	181	68	82	170	404	137	145	108	207	64	71	209	594	305	339	320	44
PVX_124195	14	2124789	2126631	+	1843	346	219	243	178	222	226	290	675	373	210	460	199	131	180	341	564	543	595	82
PVX_124200	14	2127517	2128887	-	1371	38	15	24	3	16	70	146	28	69	24	36	8	26	120	169	93	73	105	20
PVX_100510	14	2138099	2141081	-	2983	22	7	14	9	24	98	168	36	30	14	26	16	46	160	262	126	125	134	29
PVX_100515	14	2142593	2149493	-	6901	198	55	106	205	175	553	836	238	161	49	397	110	213	653	1312	662	599	646	109
PVX_100520	14	2151755	2152588	+	834	80	69	54	2	8	18	19	168	135	60	43	8	9	14	61	67	69	53	14
PVX_100525	14	2153991	2157442	-	3452	425	151	267	174	115	251	499	450	318	173	413	108	94	255	536	479	506	567	67
PVX_100530	14	2159137	2160327	-	1191	33	65	94	23	17	34	34	72	134	93	123	9	12	33	61	110	118	121	20
PVX_100535	14	2170759	2177685	+	6927	2384	1707	2309	786	311	543	742	2509	2409	1245	2011	303	197	598	1167	2315	2090	2408	424
PVX_100540	14	2179294	2183036	+	3743	162	173	180	50	28	26	42	252	222	114	148	29	19	42	75	198	179	187	32
PVX_100545	14	2183100	2184926	-	1827	89	90	148	80	62	31	35	165	130	92	179	50	24	25	51	157	156	175	27
PVX_100550	14	2185982	2188495	-	2514	382	667	983	274	68	78	71	934	1227	748	891	116	54	98	207	826	833	893	138
PVX_100555	14	2190578	2192355	+	1778	47	100	353	290	140	172	150	97	121	151	558	134	49	112	128	395	407	397	68
PVX_100560	14	2193011	2194546	+	1536	154	128	174	64	52	142	257	197	180	132	181	56	39	114	224	248	251	258	37
PVX_100565	14	2194680	2196197	-	1518	184	117	222	155	165	180	178	319	249	181	331	116	100	191	305	358	336	415	46
PVX_100570	14	2197647	2200412	-	2766	74	61	125	93	113	229	279	172	107	79	182	88	75	214	293	280	259	322	45
PVX_100575	14	2201265	2202371	+	1107	58	40	47	39	27	23	37	51	48	39	72	21	9	24	38	84	67	81	12
PVX_100580	14	2203308	2204314	+	1007	2	2	1	38	61	29	19	51	1	2	18	46	24	26	19	58	72	70	10
PVX_100585	14	2205203	2208443	+	3241	104	62	89	98	206	132	95	287	108	62	117	116	85	75	113	246	264	265	37
PVX_100590	14	2208316	2209322	-	1007	91	70	77	26	40	45	44	135	77	50	64	24	29	38	42	92	89	103	10
PVX_100595	14	2209391	2212430	-	3040	148	110	132	25	22	37	68	243	231	111	99	12	22	67	111	139	167	173	33
PVX_100600	14	2213074	2215401	-	2328	174	254	301	106	111	132	122	359	338	177	248	62	44	86	175	373	321	331	65
PVX_100610	14	2215894	2217443	+	1550	246	216	368	172	167	190	131	561	481	285	515	141	93	139	205	514	474	511	79
PVX_100615	14	2219021	2221898	-	2878	14	11	64	49	55	82	91	54	31	24	87	45	26	45	83	96	95	114	22
PVX_100620	14	2225576	2226467	-	892	2	2	16	16	16	17	21	10	3	2	36	10	7	21	12	29	17	33	3
PVX_100625	14	2232485	2236103	+	3619	144	197	283	88	67	64	71	246	310	218	255	60	34	66	109	290	274	277	43
PVX_100630	14	2236593	2238857	-	2265	220	147	235	127	53	42	48	251	212	112	240	48	19	55	63	253	228	273	37
PVX_100635	14	2242252	2256142	+	13891	1474	1903	3460	1392	577	496	469	2386	2743	1845	3155	527	280	464	749	2830	2909	3081	509
PVX_100640	14	2256552	2258078	+	1527	64	96	197	115	53	32	45	128	118	90	212	59	16	28	44	178	170	182	29
PVX_100645	14	2258124	2259198	-	1075	74	131	214	101	51	62	79	149	135	109	191	34	16	34	76	210	206	195	34
PVX_100650	14	2260793	2264349	+	3557	302	195	401	186	164	208	272	339	287	181	375	109	72	133	257	426	445	481	66
PVX_100655	14	2265142	2266409	-	1268	21	26	63	29	14	16	31	61	51	37	48	17	6	16	34	57	64	72	13
PVX_100660	14	2278866	2285035	+	6170	63	156	372	162	119	163	213	163	181	183	363	104	65	120	191	360	357	380	70
PVX_100665	14	2285229	2287640	-	2412	65	135	322	135	72	144	173	132	151	197	357	67	30	125	176	345	318	332	59
PVX_100670	14	2288240	2290606	-	2367	11	7	53	13	14	41	39	35	26	20	37	9	7	19	50	36	39	48	8
PVX_100675	14	2291567	2292950	-	1384	295	287	466	177	77	65	82	472	445	351	469	81	32	61	111	456	444	449	75
PVX_100680	14	2293226	2296162	-	2937	45	95	203	103	56	38	30	106	127	95	202	44	29	43	68	158	148	201	26
PVX_100685	14	2297067	2300670	-	3604	599	255	282	84	98	397	1228	303	249	185	243	78	84	400	933	564	591	605	110
PVX_100690	14	2302965	2307637	+	4673	697	567	855	276	83	86	118	892	798	500	754	98	52	92	292	721	665	751	115
PVX_100695	14	2308710	2310278	+	1569	186	246	588	471	263	285	405	394	348	326	877	229	121	221	364	765	728	827	121
PVX_100700	14	2310740	2312401	+	1662	20	9	31	7	39	60	70	30	9	10	37	17	17	41	83	58	45	58	11
PVX_100705	14	2312814	2313770	-	957	214	194	706	667	386	461	763	442	293	373	1191	380	197	297	530	1087	1080	1029	208
PVX_100710	14	2315238	2318699	-	3462	100	48	62	55	412	474	344	357	107	46	95	164	173	273	335	395	423	444	62
PVX_100715	14	2321528	2326536	+	5009	878	703	1002	380	384	411	487	1343	1156	763	1107	311	201	372	681	1293	1235	1324	204
PVX_100720	14	2326942	2330247	-	3306	116	239	418	91	34	51	57	262	320	217	276	41	42	42	81	300	269	324	49
PVX_100725	14	2332876	2334908	+	2033	185	110	196	132	91	76	63	255	161	120	283	85	52	72	102	272	265	259	49
PVX_100730	14	2335451	2337653	+	2203	99	482	1227	915	514	375	154	626	764	717	1765	490	209	195	200	1408	1260	1364	203
PVX_100735	14	2338261	2340444	+	2184	150	456	784	242	99	122	223	424	665	530	754	98	49	122	216	617	638	636	98
PVX_100740	14	2340941	2348462	-	7522	100	46	114	51	102	368	690	106	89	48	104	51	75	299	425	311	330	322	55
PVX_100745	14	2349163	2352633	-	3471	362	254	392	210	146	154	212	479	345	254	430	92	66	116	212	445	427	510	87
PVX_100750	14	2353821	2355017	+	1197	104	101	138	119	62	63	74	202	123	108	211	72	34	50	68	222	214	203	35
PVX_100755	14	2357427	2358944	-	1518	356	284	412	204	205	275	447	708	542	308	536	187	126	289	558	716	659	705	115
PVX_100760	14	2360911	2363520	-	2610	25	33	46	13	14	44	91	34	46	33	47	13	10	52	125	79	91	76	10
PVX_100765	14	2365204	2366403	+	1200	32	95	188	122	86	92	94	139	123	121	219	71	44	65	100	233	255	246	35
PVX_100770	14	2368184	2370090	+	1907	318	161	286	281	182	80	84	416	228	188	423	158	85	90	163	427	446	455	56
PVX_100775	14	2370680	2371531	-	852	92	34	38	14	23	88	227	58	47	33	53	25	37	116	267	124	114	105	16
PVX_100780	14	2373658	2374397	-	740	43	8	11	10	22	64	126	22	16	9	29	5	15	36	68	48	53	52	6
PVX_100785	14	2375021	2378057	-	3037	111	275	536	184	96	144	197	263	406	323	540	103	41	79	189	468	452	495	77
PVX_100790	14	2378262	2380338	+	2077	113	237	314	65	53	67	85	243	306	187	263	38	23	65	106	283	281	269	56
PVX_100795	14	2380759	2382265	-	1507	117	111	184	49	145	300	196	233	164	118	112	76	95	205	241	334	324	330	68
PVX_100800	14	2384135	2386155	+	2021	102	227	435	175	81	130	218	235	311	255	428	91	44	113	243	401	397	491	65
PVX_100805	14	2386578	2392325	-	5748	505	439	493	90	40	67	122	755	728	409	407	61	31	111	274	502	555	562	82
PVX_100810	14	2393455	2398521	+	5067	733	453	427	51	60	105	202	719	798	389	263	60	37	159	319	494	524	521	89
PVX_100815	14	2399094	2400119	-	1026	7	10	32	10	15	38	24	25	13	9	18	17	13	24	38	31	48	47	9
PVX_100820	14	2400906	2403373	+	2468	483	339	749	605	445	301	307	1107	675	533	1336	498	252	260	415	1154	1098	1179	158
PVX_100825	14	2404307	2409802	-	5496	376	246	464	321	304	277	303	570	345	230	681	264	152	225	403	676	673	653	103
PVX_100830	14	2412344	2414836	+	2493	401	242	324	89	41	35	117	414	341	243	274	51	18	88	186	269	317	306	62
PVX_100835	14	2415947	2417825	+	1879	566	385	648	451	192	196	283	796	688	477	1038	246	107	179	313	844	815	894	140
PVX_100840	14	2418282	2419487	+	1206	173	125	222	121	35	71	107	234	212	163	252	56	34	60	127	238	206	281	42
PVX_100845	14	2420210	2423520	+	3311	924	651	714	115	58	89	162	1129	1047	608	580	72	40	108	321	765	724	751	131
PVX_100850	14	2424963	2425517	+	555	80	11	20	16	29	127	234	51	24	15	44	14	26	103	205	103	114	101	20
PVX_100855	14	2426243	2427988	-	1746	1014	489	510	106	59	183	421	1231	1021	509	517	80	78	239	570	678	680	760	103
PVX_100860	14	2429292	2431209	-	1918	33	10	11	5	15	56	106	23	10	8	12	4	17	35	84	44	35	49	6
PVX_100865	14	2432144	2436065	+	3922	396	307	393	185	136	165	365	476	386	258	508	115	74	175	416	512	573	637	79
PVX_100870	14	2436233	2437815	-	1583	59	18	36	48	45	78	198	92	45	27	117	55	46	105	221	139	148	163	20
PVX_100875	14	2438462	2443860	+	5399	384	160	339	361	476	725	1241	452	256	154	646	329	246	560	1094	943	819	996	177
PVX_100880	14	2444708	2446969	-	2262	574	232	273	90	181	864	1979	438	528	249	337	127	233	956	2220	1039	1058	1027	178
PVX_100885	14	2450225	2453502	+	3278	257	339	842	466	238	451	661	522	548	479	1131	277	199	523	973	1032	1022	1117	180
PVX_100890	14	2456825	2459465	+	2641	1022	534	804	428	408	635	1464	1230	1024	604	1108	392	309	860	2079	1478	1437	1572	211
PVX_100895	14	2462366	2463892	-	1527	130	47	82	56	93	761	1039	122	171	70	111	55	190	1083	1580	614	690	719	110
PVX_100900	14	2468053	2470443	-	2391	186	101	147	125	91	163	230	172	156	111	203	77	63	157	294	283	295	283	37
PVX_100905	14	2472779	2474206	+	1428	43	198	375	117	41	58	65	197	382	287	453	60	28	67	116	330	308	392	63
PVX_100910	14	2480729	2488096	+	7368	466	716	3199	3910	2450	1972	1809	2313	963	1423	5918	2085	1063	1267	2516	4783	4804	5113	818
PVX_100915	14	2490050	2491181	+	1132	103	55	66	27	16	34	46	118	96	68	113	28	22	38	94	101	86	128	13
PVX_100920	14	2491649	2492845	-	1197	252	75	105	56	82	281	849	134	96	73	93	42	78	286	558	330	363	354	54
PVX_100925	14	2494030	2496898	+	2869	124	153	337	174	119	92	147	251	244	184	374	110	63	95	189	355	353	346	58
PVX_100930	14	2497099	2498697	-	1599	96	188	226	66	31	40	42	240	250	167	241	32	19	34	58	215	231	216	37
PVX_100935	14	2498963	2502322	+	3360	484	496	829	460	102	67	58	800	932	539	1082	206	60	82	208	818	788	868	139
PVX_100940	14	2505123	2521607	+	16485	803	487	2664	3020	2657	2505	2986	2473	744	1386	5359	2066	1391	1820	3031	4967	4816	5215	743
PVX_100945	14	2522327	2525293	-	2967	140	96	156	89	54	61	89	199	164	108	233	62	30	67	90	224	213	203	37
PVX_100950	14	2526379	2528215	+	1837	113	130	193	62	55	40	75	195	164	125	173	29	21	51	84	168	172	183	36
PVX_100955	14	2528270	2530388	-	2119	218	262	387	105	77	55	52	415	384	281	375	84	48	57	107	348	374	398	66
PVX_100960	14	2531444	2538524	-	7081	549	359	807	651	654	681	993	1051	640	491	1433	580	364	637	1183	1508	1387	1551	256
PVX_100965	14	2539799	2541664	-	1866	23	174	231	54	25	22	41	116	230	137	230	21	15	24	98	183	202	194	32
PVX_100970	14	2543616	2550163	-	6548	856	237	424	207	357	764	1309	619	463	226	461	174	184	542	1131	899	885	965	165
PVX_100975	14	2558636	2560575	-	1940	163	130	202	138	159	187	239	308	217	141	289	138	95	215	305	372	347	404	57
PVX_100980	14	2560653	2563294	+	2642	519	316	434	137	93	150	196	693	551	321	511	83	60	190	261	517	512	562	87
PVX_100985	14	2565090	2566781	+	1692	107	157	382	245	115	276	489	240	251	237	573	110	89	227	390	518	468	531	81
PVX_100990	14	2567525	2570113	-	2589	263	253	320	99	29	56	98	366	301	216	346	44	25	69	171	332	329	338	56
PVX_100995	14	2571947	2573662	+	1716	271	194	447	302	175	166	134	486	298	246	559	195	77	160	185	512	496	564	98
PVX_101000	14	2574751	2576424	-	1674	300	94	136	50	30	126	333	216	167	93	158	32	36	166	428	228	234	228	30
PVX_101005	14	2578141	2578508	+	368	101	84	105	11	3	12	15	131	107	59	83	11	7	14	36	101	92	103	20
PVX_101010	14	2578840	2580688	+	1849	254	215	314	51	19	24	46	393	331	202	241	20	14	40	77	247	266	284	41
PVX_101015	14	2581019	2583104	-	2086	470	178	186	41	15	59	105	454	327	153	189	23	24	66	222	253	246	246	30
PVX_101020	14	2583462	2586020	+	2559	122	58	87	33	54	162	370	92	116	75	107	27	50	190	403	234	204	233	35
PVX_101025	14	2586691	2588034	+	1344	70	182	435	179	77	76	83	185	287	202	441	87	43	68	153	361	319	427	64
PVX_101030	14	2588542	2590304	+	1763	55	34	57	19	10	8	20	70	62	34	39	9	8	7	29	54	44	52	7
PVX_101035	14	2590959	2592550	+	1592	2013	1223	1685	755	291	223	249	3145	2338	1226	1966	487	161	281	480	1849	1804	1937	302
PVX_101040	14	2593098	2595386	-	2289	806	716	921	560	267	185	194	1494	1164	652	1161	341	166	165	339	1093	1020	1170	178
PVX_101045	14	2596777	2597758	-	982	181	141	186	38	20	28	50	271	222	133	129	27	9	24	79	167	150	232	20
