Geneid	Chr	Start	End	Strand	Length	SRR5298122	SRR5298123	SRR5298124	SRR5298125	SRR5298126	SRR5298127	SRR5298128	SRR5298129	SRR5298130	SRR5298131	SRR5298132	SRR5298133	SRR5298134	SRR5298135
PVX_003595	4	745191	747140	+	1950	766	867	2340	2556	599	615	1568	1840	590	667	503	586	30	23
PVX_003590	4	748693	755070	+	6378	2401	2530	3213	3504	1750	1890	2381	2661	1894	2099	1590	1735	79	145
PVX_003585	4	758060	764118	+	6059	2779	2753	3718	3792	2168	2224	2196	2231	2150	2275	1815	1960	85	128
PVX_003580	4	763977	765970	-	1994	757	909	2212	2632	556	735	1351	1662	606	742	498	574	37	32
PVX_003575	4	768382	769950	-	1569	795	945	1391	1412	620	770	997	1061	644	652	552	591	26	33
PVX_003570	4	770698	774854	+	4157	1775	1792	2399	2687	1345	1344	1913	2103	1367	1473	1159	1281	46	89
PVX_003565	4	777744	779460	-	1717	958	1009	579	648	692	818	662	759	719	772	388	436	65	153
PVX_003560	4	784051	785175	-	1125	571	626	282	358	464	470	223	240	517	528	388	402	753	73
PVX_003555	4	791331	795503	+	4173	2043	2057	1054	1179	1603	1740	875	921	1549	1766	1361	1465	185	306
PVX_003550	4	796589	797632	-	1044	415	511	238	306	312	380	246	211	445	430	362	372	45	76
PVX_003545	4	802175	804082	+	1908	1060	1192	472	511	840	930	315	363	834	906	544	573	89	190
PVX_003540	4	807783	809310	+	1528	761	869	427	485	577	635	350	387	542	585	503	570	26	68
PVX_003535	4	812521	814446	+	1926	952	1094	488	546	849	855	480	588	765	874	715	787	87	161
PVX_003530	4	816356	817688	+	1333	820	957	361	411	618	711	239	258	645	663	411	492	57	89
PVX_003525	4	820276	826015	+	5740	3272	3371	1385	1385	2616	2638	897	926	2297	2438	1947	2054	312	267
PVX_003520	4	828464	830030	-	1567	820	940	337	400	645	675	267	301	619	675	521	604	88	97
PVX_003515	4	832595	834080	-	1486	945	968	418	426	753	866	289	342	684	712	524	526	83	116
PVX_003510	4	837627	839134	+	1508	851	892	321	371	657	675	168	192	634	642	498	506	37	94
PVX_003505	4	842673	844468	+	1796	1167	1213	469	516	909	998	236	243	827	831	567	629	61	149
PVX_003500	4	846203	847093	-	891	596	613	262	316	366	456	136	166	387	481	337	362	40	65
PVX_003495	4	850740	852782	+	2043	1252	1394	493	543	1054	1132	189	208	620	608	398	398	39	119
PVX_003490	4	855175	858063	-	2889	1644	1651	702	718	1363	1422	394	442	1232	1308	700	862	104	189
PVX_003485	4	861691	862716	-	1026	444	398	534	439	384	337	458	485	325	365	266	286	20	39
PVX_003475	4	871919	876622	+	4704	1908	2258	2069	2369	1550	1667	2542	2906	3343	3651	2827	3148	93	198
PVX_088780	5	6478	8365	-	1888	1270	1331	464	492	1036	1145	205	233	775	886	388	479	91	166
PVX_088785	5	11514	12559	-	1046	703	802	271	247	558	606	145	145	497	555	329	348	75	105
PVX_088790	5	12807	14435	-	1629	1141	1127	371	396	880	960	236	238	852	888	489	433	98	173
PVX_088795	5	17187	18537	-	1351	725	775	264	319	569	562	176	159	623	657	470	483	56	118
PVX_088800	5	34492	35855	+	1364	746	756	490	496	585	555	520	558	611	707	508	560	34	91
PVX_088805	5	36548	37759	-	1212	807	790	480	576	588	647	395	383	567	619	504	468	45	79
PVX_088810	5	42749	43537	+	789	432	465	174	178	341	386	96	105	320	337	249	302	40	48
PVX_088815	5	44733	45860	-	1128	694	771	300	324	522	596	163	189	562	596	467	499	29	94
PVX_088820	5	49904	51215	+	1312	754	748	312	328	598	622	204	214	567	635	430	543	67	127
PVX_088825	5	53924	55652	+	1729	1030	1178	423	495	812	905	258	291	784	865	725	760	82	158
PVX_088830	5	58190	60998	+	2809	1519	1712	670	676	1229	1303	377	409	1148	1192	849	917	185	262
PVX_088835	5	62595	63520	-	926	485	553	227	288	397	431	156	216	359	407	281	292	37	59
PVX_088840	5	69351	71291	-	1941	1029	1134	612	595	806	797	400	400	799	817	690	710	77	129
PVX_088845	5	74702	75445	+	744	376	422	177	209	256	309	102	104	278	310	257	304	25	50
PVX_088850	5	78993	80676	+	1684	1045	1109	410	503	836	856	294	309	767	740	641	691	113	181
PVX_088855	5	82329	83881	-	1553	850	925	415	454	661	748	292	338	617	715	472	589	46	108
PVX_088860	5	91071	92309	+	1239	629	764	487	532	518	621	396	498	503	612	448	490	32	41
PVX_088870	5	118097	118615	-	519	244	308	692	856	185	216	492	562	215	197	196	194	6	16
PVX_088875	5	122179	130125	+	7947	3408	3993	5842	6590	2845	2955	3852	4367	2754	3119	2445	2643	132	172
PVX_088880	5	131369	132793	+	1425	645	783	996	1075	470	491	720	738	512	593	450	469	17	24
PVX_088885	5	133785	135198	-	1414	479	606	1504	1766	368	418	1081	1185	385	458	296	338	15	28
PVX_088890	5	136376	137572	-	1197	511	545	1048	1234	338	389	737	882	367	403	310	339	35	18
PVX_088895	5	138407	140110	-	1704	658	786	1661	2009	465	511	1132	1361	469	554	379	483	20	25
PVX_088905	5	141106	146405	-	5300	1927	2212	4259	4853	1455	1545	2930	3104	1641	1746	1267	1396	184	96
PVX_088907	5	149102	150060	+	959	427	471	1076	1161	305	371	725	805	306	344	292	322	14	20
PVX_088910	5	153212	155527	+	2316	791	973	2402	2804	629	800	1904	2137	715	815	637	693	43	46
PVX_088915	5	156236	159370	-	3135	1438	1526	2732	3038	1145	1193	1744	1912	1131	1175	967	1084	92	91
PVX_088920	5	161316	163270	+	1955	752	854	1459	1623	566	617	1031	1170	632	710	571	588	22	39
PVX_088930	5	165196	167136	+	1941	864	903	2076	2504	637	740	1455	1648	695	738	616	658	27	61
PVX_088935	5	168477	169838	+	1362	668	710	1659	1897	521	561	1130	1310	481	593	463	545	17	23
PVX_088940	5	171722	174037	+	2316	790	879	1641	2039	556	635	1149	1357	624	729	521	572	32	40
PVX_088945	5	174168	178114	-	3947	1484	1572	1853	2008	1043	1124	1214	1273	1093	1266	970	1071	163	74
PVX_088950	5	178899	181571	+	2673	1048	1141	1008	1067	745	912	752	847	877	942	732	746	32	61
PVX_088955	5	182098	183064	-	967	323	322	695	790	215	262	528	576	258	289	193	238	10	16
PVX_088960	5	185628	187829	+	2202	898	1024	1981	2185	723	774	1394	1422	796	817	635	712	62	59
PVX_088965	5	188264	194365	-	6102	2501	2659	3035	3192	1968	2083	2072	2226	1954	2117	1768	1894	90	125
PVX_088970	5	198131	200640	+	2510	894	1085	1892	2255	690	808	1250	1381	720	829	595	659	43	48
PVX_088975	5	201314	206734	+	5421	1964	2139	3102	3337	1438	1577	2200	2520	1526	1735	1252	1484	81	143
PVX_088985	5	206874	208442	-	1569	628	647	1696	1835	478	488	1235	1253	479	518	430	425	17	29
PVX_088990	5	208750	210206	-	1457	580	633	1665	1948	390	539	1134	1313	461	545	372	416	11	32
PVX_088995	5	211026	213824	-	2799	1033	1077	2375	2413	774	790	1585	1648	810	868	698	697	19	45
PVX_089000	5	215292	217424	-	2133	720	780	1619	1786	533	585	1091	1163	639	670	516	511	24	54
PVX_089005	5	217667	218894	-	1228	348	431	911	1093	260	312	634	745	277	355	247	296	9	19
PVX_089010	5	219826	223505	-	3680	1427	1440	1891	2144	1023	1047	1318	1452	1207	1294	979	1044	52	64
PVX_089015	5	224462	228007	+	3546	1337	1542	3178	3566	1085	1156	2014	2338	1082	1180	927	944	45	131
PVX_089020	5	228670	230607	-	1938	785	852	1779	1995	612	605	1254	1382	592	699	500	585	48	39
PVX_089025	5	233936	236165	+	2230	854	1007	2584	2972	727	766	1801	1962	716	761	520	638	18	39
PVX_089030	5	237759	239145	+	1387	553	608	1682	1836	386	513	1145	1264	451	489	387	375	14	34
PVX_089035	5	239622	243449	-	3828	1614	1760	2330	2539	1258	1326	1599	1717	1287	1350	1129	1202	65	118
PVX_089040	5	246061	247736	+	1676	653	761	1165	1346	525	572	969	1108	508	610	386	488	31	37
PVX_089045	5	248726	250753	-	2028	910	907	1812	1973	631	668	1293	1357	685	724	555	661	23	38
PVX_089050	5	252877	255006	+	2130	741	869	2271	2501	558	632	1578	1792	605	715	528	574	31	38
PVX_089055	5	259893	286025	+	26133	9874	10636	7816	8530	7717	8132	5277	5774	8048	8436	6797	7183	400	605
PVX_089060	5	287110	289938	-	2829	1107	1243	2562	2780	899	984	1765	1965	928	1074	802	926	155	78
PVX_089065	5	291296	293723	-	2428	828	882	2120	2357	576	697	1356	1575	604	719	492	570	19	31
PVX_089070	5	296917	298692	-	1776	824	887	1960	2059	625	687	1505	1579	658	686	625	579	27	44
PVX_089075	5	299336	300485	+	1150	472	603	1525	1839	445	520	1055	1180	462	524	350	460	25	26
PVX_089080	5	300691	301487	+	797	392	413	972	1191	239	297	721	878	274	324	207	265	10	15
PVX_089085	5	301783	304231	-	2449	1019	1115	2962	3254	784	842	2077	2197	835	853	741	728	45	49
PVX_089090	5	306790	307505	+	716	276	369	873	999	222	265	618	651	222	254	199	193	8	13
PVX_089095	5	308229	308835	-	607	235	275	796	912	199	187	559	588	197	260	152	179	7	16
PVX_089105	5	309875	311318	-	1444	530	694	1516	1812	420	488	1042	1219	472	541	363	395	40	25
PVX_089110	5	311929	320136	-	8208	3112	3364	6321	6834	2495	2648	4502	4639	2591	2699	2201	2326	130	170
PVX_089115	5	321309	324422	+	3114	1173	1262	2768	2991	815	892	2059	2181	952	927	796	839	68	80
PVX_089120	5	324607	329231	-	4625	1794	1947	3345	3696	1385	1523	2370	2602	1490	1618	1218	1343	86	159
PVX_089125	5	329784	334156	-	4373	1593	1726	3963	4796	1137	1310	2903	3330	1220	1413	1067	1165	38	97
PVX_089130	5	335113	337146	-	2034	724	886	2340	2752	542	616	1713	1926	558	744	520	589	20	34
PVX_089135	5	337959	339177	-	1219	398	533	1092	1166	337	336	654	723	372	343	255	299	14	39
PVX_089140	5	340163	342365	+	2203	833	912	2233	2592	583	688	1576	1734	614	762	537	619	13	32
PVX_089145	5	343230	344783	+	1554	714	718	1673	1770	505	537	1103	1271	506	596	453	483	15	37
PVX_089150	5	344921	349137	-	4217	1681	1840	3046	3274	1276	1381	2016	2182	1298	1473	1154	1199	50	92
PVX_089155	5	350133	351616	-	1484	627	676	1139	1183	472	498	820	841	507	526	411	457	20	28
PVX_089160	5	352305	354722	+	2418	1066	1117	1610	1902	788	859	1218	1337	826	957	649	663	30	55
PVX_089165	5	356094	357066	-	973	388	449	946	1081	292	289	708	796	312	352	262	291	12	15
PVX_089170	5	358638	361476	-	2839	1310	1497	2813	3128	979	1129	1805	2035	1072	1148	927	1043	56	65
PVX_089175	5	361710	362662	+	953	331	373	965	1090	206	218	647	701	238	279	221	219	4	17
PVX_089180	5	363231	364559	+	1329	619	728	1693	2037	499	538	1311	1419	473	558	472	498	20	38
PVX_089185	5	365338	368142	+	2805	1038	1199	2336	2870	778	843	1727	2046	910	942	710	775	66	60
PVX_089195	5	368379	370813	-	2435	845	969	1282	1392	617	656	1047	1127	614	750	545	559	41	56
PVX_089200	5	372309	378252	-	5944	1919	2065	3760	4072	1238	1400	2496	2693	1540	1648	1288	1419	73	102
PVX_089205	5	382086	383300	+	1215	374	448	873	942	301	264	641	696	296	350	258	295	14	16
PVX_089210	5	384791	387117	+	2327	666	789	2192	2481	495	539	1650	1930	639	662	496	568	28	52
PVX_089215	5	388029	392078	+	4050	1441	1653	3767	4240	1144	1311	2619	2958	1258	1387	1109	1137	54	131
PVX_089220	5	394154	397315	+	3162	1116	1250	2666	2913	844	952	1790	2107	962	1085	786	893	38	83
PVX_089225	5	397544	398954	-	1411	551	582	1421	1585	383	436	938	957	499	527	355	424	17	32
PVX_089230	5	400922	402799	+	1878	744	878	2556	2811	609	651	1706	1896	633	668	562	610	30	52
PVX_089235	5	403416	405866	-	2451	1046	970	2041	2228	679	780	1477	1634	838	920	696	706	24	67
PVX_089240	5	408514	410101	+	1588	431	581	1254	1702	336	398	871	1129	369	426	284	348	17	32
PVX_089245	5	410767	412767	-	2001	549	696	1837	2296	405	468	1209	1461	432	517	426	440	25	37
PVX_089250	5	414363	415220	+	858	348	347	936	1098	224	275	701	747	269	310	250	221	18	22
PVX_089255	5	415267	420099	-	4833	1659	1803	3769	4133	1224	1248	2569	2883	1275	1434	1024	1231	47	84
PVX_089260	5	421079	421836	+	758	351	384	893	1009	284	293	536	656	272	325	242	258	16	28
PVX_089265	5	422118	423939	-	1822	801	839	2335	2640	612	666	1699	1760	637	691	563	632	22	42
PVX_089270	5	424194	425692	+	1499	555	662	1716	2062	432	505	1147	1347	420	489	360	391	14	28
PVX_089275	5	426075	427459	-	1385	322	373	1011	1241	254	315	719	895	240	346	229	284	5	26
PVX_089280	5	428595	429774	-	1180	393	435	1140	1364	293	319	839	895	289	364	274	292	14	24
PVX_089285	5	430993	432923	-	1931	790	824	2267	2346	601	668	1558	1670	636	626	497	516	48	44
PVX_089290	5	433172	434241	+	1070	375	370	1112	1101	257	303	783	875	334	358	292	306	8	19
PVX_089295	5	442308	445059	+	2752	883	1003	2231	2485	654	719	1660	1896	822	787	631	685	38	45
PVX_089300	5	445369	446025	-	657	270	229	703	693	203	206	516	510	216	205	176	190	8	10
PVX_089305	5	447665	450264	-	2600	869	999	2643	3155	652	783	1840	2221	743	837	613	721	40	57
PVX_089310	5	452949	456061	-	3113	977	1031	1798	1971	721	798	1351	1517	792	794	648	698	30	67
PVX_089315	5	459215	463850	+	4636	1882	1943	4054	4398	1399	1408	2744	2850	1488	1585	1270	1273	45	95
PVX_089320	5	464168	467391	+	3224	947	1142	1765	2121	761	782	1113	1339	879	929	690	716	32	61
PVX_089325	5	467965	471286	-	3322	1334	1408	1527	1740	1000	1043	1099	1188	1066	1159	883	953	41	77
PVX_089330	5	472915	474904	-	1990	619	642	1418	1561	452	533	999	1036	474	524	441	462	19	33
PVX_089335	5	476151	478749	-	2599	1116	1160	2859	3220	770	801	1916	2079	814	902	698	778	26	60
PVX_089340	5	479804	481439	-	1636	623	711	1051	1187	430	502	710	763	498	524	373	422	14	28
PVX_089345	5	483326	484942	-	1617	515	550	694	750	365	366	508	535	448	452	340	340	21	23
PVX_089355	5	490016	492067	+	2052	753	874	1743	2009	546	622	1464	1550	612	731	487	580	14	41
PVX_089360	5	493857	495449	+	1593	535	732	1616	2038	455	506	1006	1290	483	573	367	464	14	26
PVX_089365	5	496284	502557	+	6274	2122	2335	3548	4012	1553	1684	2360	2729	1680	1794	1402	1647	93	133
PVX_089370	5	503352	504583	+	1232	437	520	1160	1531	303	385	813	1048	337	404	286	319	19	43
PVX_089375	5	505431	512279	+	6849	2327	2606	4876	5696	1792	1944	3491	3899	1869	2131	1540	1657	96	139
PVX_089380	5	513246	514910	+	1665	633	724	1624	1865	443	470	1063	1171	506	562	413	464	36	27
PVX_089385	5	517222	518454	+	1233	387	460	1282	1544	301	349	912	1029	375	396	261	276	82	30
PVX_089390	5	519563	522784	-	3222	1193	1326	3116	3626	873	1031	2031	2317	989	1050	794	891	42	67
PVX_089395	5	523860	525866	-	2007	726	802	1534	1593	596	619	1097	1130	603	717	570	560	21	48
PVX_089400	5	526587	529331	-	2745	1221	1222	1520	1680	822	962	1059	1260	908	978	738	874	95	60
PVX_089405	5	529909	532166	-	2258	889	995	1861	2227	659	686	1288	1542	724	777	577	672	29	35
PVX_089410	5	533155	534241	-	1087	527	638	1378	1623	420	468	966	1057	430	415	352	381	12	26
PVX_089415	5	535019	540178	+	5160	1885	2054	3533	4071	1454	1564	2261	2516	1540	1739	1270	1345	71	84
PVX_089425	5	540608	543933	-	3326	1373	1521	2361	2732	1055	1083	1646	1722	992	1194	935	950	40	73
PVX_089430	5	547106	548390	+	1285	577	581	1672	1880	460	470	1170	1301	458	505	390	413	19	23
PVX_089435	5	556398	558473	-	2076	727	721	1765	1672	617	581	1160	1136	591	631	542	492	16	34
PVX_089440	5	558638	558790	+	153	98	133	224	327	43	113	202	267	84	107	75	95	3	7
PVX_089445	5	560038	561354	-	1317	497	566	1311	1424	426	389	843	987	371	456	328	336	20	31
PVX_089450	5	563956	565162	+	1207	562	536	1391	1530	444	512	840	862	379	395	275	281	41	29
PVX_089455	5	566928	568287	+	1360	434	487	959	1088	319	335	633	756	320	379	270	278	13	30
PVX_089460	5	570016	570837	+	822	370	398	911	959	343	345	630	655	278	339	241	270	3	17
PVX_089465	5	572341	573829	-	1489	587	656	1243	1436	460	512	925	968	487	494	392	452	19	53
PVX_089467	5	574369	575371	-	1003	437	469	1199	1330	373	366	880	951	375	377	271	284	8	22
PVX_089470	5	577628	578732	-	1105	426	487	905	1117	331	398	702	787	345	386	268	321	10	21
PVX_089473	5	580805	581860	-	1056	409	429	837	1015	289	287	658	757	325	335	265	262	15	17
PVX_089475	5	584014	586587	-	2574	804	829	1393	1602	622	670	1078	1114	622	721	508	604	30	41
PVX_089480	5	591010	595322	+	4313	1452	1657	2983	3490	1091	1298	2203	2493	1144	1323	1041	1180	88	77
PVX_089485	5	596332	600121	+	3790	1102	1419	3309	3964	889	1033	2152	2596	819	1053	692	886	44	65
PVX_089490	5	602383	603275	-	893	337	382	929	1001	224	291	755	753	268	279	211	274	8	15
PVX_089495	5	608897	609830	+	934	425	470	1212	1405	336	387	778	926	328	344	323	346	17	24
PVX_089500	5	611148	613385	-	2238	752	905	2053	2401	566	613	1377	1576	646	728	499	510	37	31
PVX_089505	5	615847	617552	-	1706	531	586	1917	2070	436	449	1363	1520	526	509	387	400	17	27
PVX_089510	5	621424	622932	-	1509	549	584	1327	1580	398	516	1016	1156	483	509	386	461	17	32
PVX_089515	5	625084	626376	-	1293	515	546	1689	1815	391	420	1256	1216	430	462	366	369	80	41
PVX_089520	5	628325	630656	+	2332	904	1102	2645	3127	699	792	1794	2028	674	815	600	719	28	54
PVX_089525	5	632260	632568	-	309	134	167	437	580	96	160	336	401	95	153	78	123	3	8
PVX_089530	5	634671	642746	+	8076	2415	2720	4422	5088	1680	1841	3443	3721	1841	2058	1605	1775	101	136
PVX_089535	5	644169	647387	+	3219	983	1144	2064	2281	736	809	1666	1751	960	953	766	834	59	49
PVX_089540	5	647841	649301	-	1461	378	463	1033	1187	301	328	762	828	327	413	291	330	120	16
PVX_089545	5	656810	657586	+	777	276	275	866	908	195	181	626	707	194	226	157	195	6	14
PVX_089550	5	661654	663426	+	1773	645	663	1457	1604	458	534	1087	1183	494	552	403	504	25	43
PVX_089555	5	663496	665781	-	2286	838	837	1649	1780	633	679	1187	1333	705	766	578	560	37	55
PVX_089560	5	666121	667341	-	1221	418	526	1022	1190	299	405	724	761	369	406	291	370	15	30
PVX_089565	5	668086	669414	-	1329	557	532	1438	1580	405	478	1031	1116	403	480	358	388	12	25
PVX_089570	5	671128	673474	+	2347	731	791	2126	2458	536	636	1342	1568	540	708	430	552	26	60
PVX_089575	5	673451	674365	-	915	216	310	741	985	200	238	562	691	206	242	183	207	11	17
PVX_089580	5	675838	679082	+	3245	1225	1469	1763	1955	979	1078	1099	1387	953	1092	906	969	68	86
PVX_089585	5	679310	680319	-	1010	325	353	980	1211	246	249	629	779	243	287	218	244	25	19
PVX_089590	5	681977	683563	-	1587	552	634	1598	1720	480	511	1027	1228	502	540	408	466	14	24
PVX_089592	5	684789	689335	+	4547	1285	1414	3041	3515	927	1002	2233	2686	1012	1196	839	1001	61	83
PVX_089595	5	690354	690992	+	639	305	355	877	1023	268	260	621	623	252	264	202	240	16	29
PVX_089600	5	691195	691995	-	801	257	309	736	787	207	218	549	570	247	251	174	237	21	15
PVX_089605	5	693181	694557	+	1377	500	571	940	1053	395	422	597	678	471	508	352	374	26	22
PVX_089610	5	695475	697451	-	1977	714	759	1177	1510	532	561	892	963	561	647	491	511	19	30
PVX_089615	5	699463	703686	+	4224	1479	1527	2591	2689	997	1128	1726	1884	1152	1230	1025	1116	222	65
PVX_089620	5	705224	706875	+	1652	562	614	1713	2047	426	473	1234	1350	466	519	417	472	31	48
PVX_089625	5	707387	709948	+	2562	883	978	2520	3037	625	772	1753	1887	663	748	574	610	31	55
PVX_089630	5	710075	712243	-	2169	729	790	1714	1861	561	607	1097	1209	579	600	455	530	15	32
PVX_089635	5	714749	715955	+	1207	530	560	1532	1552	459	398	1022	1147	446	484	414	381	22	20
PVX_089640	5	716662	718194	-	1533	648	680	1425	1506	491	548	902	996	486	519	417	462	17	32
PVX_089645	5	719538	722109	-	2572	900	1049	2103	2599	638	823	1329	1565	725	895	659	778	32	68
PVX_089650	5	723326	724014	+	689	307	336	773	963	258	292	575	708	262	302	210	249	30	16
PVX_089655	5	724246	727416	-	3171	1166	1338	2060	2295	912	977	1525	1730	1015	979	791	865	40	53
PVX_089660	5	728829	735821	-	6993	2822	3046	6576	7186	2035	2312	4234	4582	2143	2411	1920	2012	190	151
PVX_089665	5	736468	741356	-	4889	2789	2890	3883	4030	2196	2401	2715	2909	2139	2201	1690	1848	51	158
PVX_089670	5	752270	753496	-	1227	634	709	1785	2028	535	583	1252	1364	441	564	486	540	15	31
PVX_089675	5	755029	756851	+	1823	868	1053	2109	2488	686	812	1424	1711	647	747	587	582	25	57
PVX_089680	5	757201	759912	-	2712	1007	1174	2327	2704	818	892	1791	1970	820	917	732	770	25	59
PVX_089685	5	761131	762107	-	977	417	517	1225	1468	332	372	900	944	352	398	273	348	27	115
PVX_089690	5	763526	765436	+	1911	851	1050	1877	2004	750	794	1327	1478	693	811	610	674	21	48
PVX_089695	5	765723	766614	-	892	386	431	1135	1283	325	341	801	861	335	324	261	294	13	25
PVX_089700	5	769053	771783	+	2731	869	1059	2272	2857	676	839	1741	1976	737	912	669	717	51	54
PVX_089705	5	772693	773817	-	1125	543	578	1296	1474	454	454	835	957	433	452	418	428	21	28
PVX_089710	5	774553	776055	+	1503	534	624	1336	1462	399	481	833	957	438	474	349	380	234	46
PVX_089715	5	776240	781795	-	5556	1859	2011	2480	2709	1379	1466	1704	1873	1501	1633	1190	1339	148	85
PVX_089720	5	784803	789650	+	4848	1726	1765	2647	2690	1366	1371	1983	2161	1494	1440	1170	1243	92	94
PVX_089725	5	790309	790935	-	627	287	282	722	819	192	229	507	520	238	271	184	224	11	8
PVX_089730	5	791921	792955	+	1035	322	348	1062	1202	233	252	747	853	281	299	206	235	8	16
PVX_089735	5	793356	794417	-	1062	358	443	980	1239	287	312	679	792	296	378	260	301	38	15
PVX_089740	5	794895	796573	-	1679	802	857	2344	2342	560	580	1549	1597	665	677	523	580	23	38
PVX_089745	5	797468	799660	+	2193	914	997	1562	1749	648	735	1013	1078	690	749	567	594	20	59
PVX_089750	5	800295	802576	-	2282	901	1103	2740	2957	692	769	1881	2132	733	730	600	724	28	52
PVX_089755	5	805477	806817	-	1341	475	579	1214	1406	364	466	949	1048	391	477	325	401	13	23
PVX_089760	5	809815	810808	-	994	374	440	1146	1397	290	325	835	951	282	337	247	285	38	14
PVX_089765	5	814433	816708	-	2276	884	878	2088	2101	578	629	1482	1603	649	762	566	609	29	25
PVX_089770	5	816843	818214	+	1372	541	664	1560	1821	408	543	1016	1191	469	506	405	411	35	35
PVX_089775	5	818564	819713	-	1150	491	494	1259	1406	343	403	876	1058	382	426	285	365	11	22
PVX_089780	5	819242	819816	+	575	216	263	586	609	199	206	445	509	188	206	137	171	8	14
PVX_089785	5	825107	826412	-	1306	721	836	427	581	643	702	406	467	591	678	469	515	60	138
PVX_089790	5	828662	829928	-	1267	497	577	466	579	409	412	458	621	367	406	279	358	33	33
