Geneid	Chr	Start	End	Strand	Length	SRR3134662	SRR3134663	SRR3134664	SRR3134665	SRR3134666	SRR3134667
PF3D7_0207400	2	294273	297616	-	3344	45	30	16	44	16	46
PF3D7_0207500	2	298897	302564	-	3668	53	33	22	43	18	40
PF3D7_0207600	2	303593	307027	-	3435	110	117	65	128	52	132
PF3D7_0207700	2	308847	312155	-	3309	49	51	12	59	17	92
PF3D7_0207800	2	313449	316741	-	3293	26	14	7	21	7	34
PF3D7_0207900	2	317596	321310	-	3715	645	304	160	350	214	301
PF3D7_0208000	2	322338	325723	-	3386	92	62	38	46	58	54
PF3D7_0208100.1	2	327932	335203	+	7272	868	353	280	347	271	317
PF3D7_0208200	2	335679	336581	-	903	76	38	20	41	20	35
PF3D7_0208300	2	337558	342966	+	5409	1493	532	514	476	595	478
PF3D7_0208400	2	343308	349340	-	6033	50	27	20	25	30	23
PF3D7_0208500	2	352836	353628	+	793	287	75	82	78	101	83
PF3D7_0208600	2	354621	356117	+	1497	60	32	12	23	31	43
PF3D7_0208700.2	2	356501	358014	-	1514	52	39	19	18	19	14
PF3D7_0208700.1	2	356645	358014	-	1370	0	0	0	0	0	0
PF3D7_0208800	2	359142	359849	+	708	8	1	3	0	3	4
PF3D7_0208900	2	360828	368354	+	7527	2678	879	969	924	1092	876
PF3D7_0209000	2	370438	379845	+	9408	302	191	96	142	105	166
PF3D7_0209100	2	381130	383445	-	2316	593	184	161	194	167	217
PF3D7_0209200	2	384865	386580	-	1716	195	99	83	48	71	48
PF3D7_0209300	2	387273	388151	+	879	309	147	73	112	80	117
PF3D7_0209400	2	388424	390611	-	2188	1478	660	554	831	667	760
PF3D7_0209500	2	391275	392789	-	1515	63	20	19	22	15	21
PF3D7_0209600	2	394237	398745	-	4509	1347	613	458	607	555	631
PF3D7_0209700	2	400153	401859	-	1707	740	390	228	345	256	277
PF3D7_0209800	2	404281	406355	-	2075	131	55	44	54	29	52
PF3D7_0210000	2	409983	410228	+	246	298	108	105	102	131	81
PF3D7_0210100.2	2	412275	412741	+	467	0	0	0	0	0	0
PF3D7_0210100.1	2	412275	412859	+	585	25	14	5	3	10	12
PF3D7_0210200	2	413278	421137	-	7860	162	80	52	69	67	79
PF3D7_0210300	2	423063	424654	-	1592	7597	2666	2807	2601	3086	2512
PF3D7_0210400	2	425689	426497	+	809	52	37	28	38	19	25
PF3D7_0210500	2	427490	431530	+	4041	51	14	19	12	14	20
PF3D7_0210600	2	432041	434086	-	2046	123	66	41	69	54	67
PF3D7_0210700	2	436050	436994	+	945	3	5	3	5	2	0
PF3D7_0210800	2	437755	439002	-	1248	4	2	3	0	2	1
PF3D7_0210900	2	442080	442934	-	855	32	24	9	30	11	33
PF3D7_0211100	2	451751	455116	+	3366	6	5	1	3	3	3
PF3D7_0211200	2	455579	456286	-	708	197	79	54	61	61	60
PF3D7_0211300	2	457130	458585	-	1456	156	85	77	71	67	59
PF3D7_0211400	2	459072	461518	-	2447	1263	493	477	432	554	380
PF3D7_0211500	2	463163	466900	+	3738	54	45	23	29	24	28
PF3D7_0211600	2	467847	468476	+	630	705	293	278	289	312	282
PF3D7_0211700	2	469790	473491	+	3702	3155	840	1032	845	1103	832
PF3D7_0211800	2	475242	477074	+	1833	404	168	120	223	139	212
PF3D7_0211900	2	477432	479091	-	1660	177	52	42	58	56	56
PF3D7_0212000	2	480100	481432	+	1333	1131	394	470	428	529	385
PF3D7_0212100	2	483436	488970	+	5535	1447	407	518	433	595	495
PF3D7_0212200	2	489904	490818	-	915	1918	478	536	554	597	544
PF3D7_0212300	2	492616	494306	+	1691	530	134	144	205	175	232
PF3D7_0212400	2	495166	507854	-	12689	7652	2285	2314	2253	2649	2249
PF3D7_0212500	2	509525	521746	+	12222	1496	671	516	752	664	630
PF3D7_0212600	2	522931	523999	+	1069	609	301	188	270	228	253
PF3D7_0212700	2	524700	526043	-	1344	122	60	56	51	46	58
PF3D7_0212800	2	528249	531923	+	3675	1998	736	720	663	898	748
PF3D7_0212900	2	533253	534350	+	1098	1299	363	432	419	513	407
PF3D7_0213000	2	535646	536146	+	501	492	201	172	179	194	176
PF3D7_0213100	2	537789	539420	+	1632	627	232	265	269	272	354
PF3D7_0213200	2	540409	540969	-	561	1126	478	384	374	445	400
PF3D7_0213300	2	541086	541548	-	463	568	204	159	196	169	182
PF3D7_0213400	2	541811	543807	+	1997	891	382	292	290	334	305
PF3D7_0213500	2	543802	545895	-	2094	1414	432	441	439	480	478
PF3D7_0213600	2	546482	555294	-	8813	12384	4280	4308	4455	4958	4555
PF3D7_0213700	2	557048	557696	+	649	1200	385	389	365	376	299
PF3D7_0213800	2	558585	560594	+	2010	24	25	19	18	14	17
PF3D7_0213900	2	561122	564622	-	3501	28	27	13	15	19	30
PF3D7_0214000	2	566121	567894	+	1774	252	94	69	63	58	81
PF3D7_0214100	2	568529	573315	-	4787	244	101	80	126	90	136
PF3D7_0214200	2	575155	576054	-	900	1338	438	474	507	496	554
PF3D7_0214300	2	578662	586164	+	7503	163	74	38	54	35	52
PF3D7_0214400	2	586765	589051	-	2287	1156	404	366	383	408	391
PF3D7_0214500	2	590501	591421	+	921	7	9	2	7	8	3
PF3D7_0214600	2	594196	599340	+	5145	88	31	24	24	17	26
PF3D7_0214700	2	599829	601712	-	1884	76	44	31	26	34	39
PF3D7_0214800	2	605045	609325	+	4281	381	184	152	171	168	211
PF3D7_0214900	2	610625	615372	+	4748	332	139	134	134	160	100
PF3D7_0215000	2	616772	619429	-	2658	125	56	45	62	80	65
PF3D7_0215100	2	622524	624306	-	1783	1479	442	528	476	545	464
PF3D7_0215200	2	626976	627710	+	735	46	29	12	20	16	26
PF3D7_0215300	2	628642	631308	-	2667	705	289	162	252	160	363
PF3D7_0215400	2	634589	637507	-	2919	169	91	39	92	81	112
PF3D7_0215500	2	640400	642694	+	2295	191	50	50	76	53	69
PF3D7_0215600	2	643106	644317	-	1212	571	177	235	192	226	191
PF3D7_0215700	2	645929	650085	+	4157	619	232	152	182	149	228
PF3D7_0215800	2	650663	653362	-	2700	280	115	96	137	100	142
PF3D7_0215900	2	654918	656840	-	1923	208	140	95	87	121	93
PF3D7_0216000	2	658636	664629	+	5994	552	277	174	292	215	292
PF3D7_0216100	2	664984	668532	-	3549	1142	466	310	394	356	321
PF3D7_0216200	2	668985	669841	-	857	24	18	9	18	19	14
PF3D7_0216300	2	670413	674558	+	4146	446	189	117	184	154	183
PF3D7_0216400	2	675431	677599	+	2169	13	1	6	10	5	14
PF3D7_0216500	2	678487	683703	+	5217	94	48	44	49	37	36
PF3D7_0216600	2	686485	688545	+	2061	350	262	160	248	214	306
PF3D7_0216700.1	2	690311	695783	+	5473	0	0	0	0	0	0
PF3D7_0216700.2	2	690311	695783	+	5473	0	0	0	0	0	0
PF3D7_0216800	2	696193	699561	-	3369	455	240	171	174	185	226
PF3D7_0216900	2	701245	702894	+	1650	33	11	3	5	17	14
PF3D7_0217000	2	703090	706587	-	3498	2349	931	895	1051	1025	1062
PF3D7_0217100	2	707738	709393	+	1656	1718	490	451	532	513	566
PF3D7_0217200	2	709799	715252	-	5454	452	120	125	105	146	106
PF3D7_0217300	2	715798	716549	-	752	63	39	29	39	37	23
PF3D7_0217400	2	717692	718281	+	590	73	41	26	43	56	33
PF3D7_0217500	2	720437	722661	+	2225	442	232	173	236	194	246
PF3D7_0217600	2	723747	729932	-	6186	79	42	30	50	46	40
PF3D7_0217700	2	731120	732312	-	1193	481	221	170	171	160	154
PF3D7_0217800	2	734272	734595	+	324	69	24	30	31	31	29
PF3D7_0217900	2	735438	736997	-	1560	550	194	131	196	129	204
PF3D7_0218000	2	738860	739852	+	993	1694	626	523	617	625	597
PF3D7_0218100	2	741014	742459	+	1446	414	134	156	128	185	111
PF3D7_0218200	2	743289	745712	-	2424	926	334	308	204	324	161
PF3D7_0218300	2	747566	749365	-	1800	2577	1143	913	983	1091	846
PF3D7_0218400	2	750049	751737	-	1689	2591	1010	865	921	1046	1035
PF3D7_0218500	2	752966	753439	+	474	360	126	139	121	137	124
PF3D7_0218600	2	755418	762560	+	7143	163	78	48	44	56	67
PF3D7_0218700	2	763491	765191	-	1701	31	27	8	23	38	20
PF3D7_0219100	2	769761	771041	+	1281	210	112	106	116	132	144
PF3D7_0219200	2	772316	772690	+	375	16	4	8	5	5	4
PF3D7_0219300	2	773335	773754	-	420	25	10	10	10	10	2
PF3D7_0219400.1	2	774815	776036	+	1222	38	13	20	16	15	18
PF3D7_0219400.2	2	775639	776036	+	398	0	0	0	0	0	0
PF3D7_0219500	2	776828	778065	-	1238	109	53	37	32	36	38
PF3D7_0219600	2	779418	782132	-	2715	1385	479	466	531	569	649
PF3D7_0219700	2	783723	784828	-	1106	182	67	81	99	78	99
PF3D7_0219800	2	786870	787940	-	1071	542	177	198	200	186	198
PF3D7_0219900	2	791464	792381	+	918	2	3	2	5	2	6
PF3D7_0220000	2	796752	801586	+	4835	152	52	51	58	51	56
PF3D7_0220100	2	804520	807741	+	3222	85	46	25	56	28	64
PF3D7_0220200	2	809511	810298	-	788	120	84	44	75	54	83
PF3D7_0220300	2	813827	814654	-	828	20	8	9	10	10	17
PF3D7_0220500	2	823825	824864	-	1040	18	11	7	5	2	8
PF3D7_0220600	2	831189	832005	+	817	298	168	91	174	85	153
PF3D7_0220700	2	833805	834688	+	884	16	13	9	15	4	12
PF3D7_0220800	2	838843	844116	+	5274	106	56	32	46	38	48
PF3D7_0221000	2	848092	849119	+	1028	52	33	14	42	17	17
PF3D7_0221200	2	854966	855738	+	773	2	2	1	2	2	1
PF3D7_0221400	2	860466	861504	+	1039	3	0	3	1	0	2
PF3D7_0221700	2	869508	871124	-	1617	0	1	0	0	0	0
PF3D7_0221800	2	873131	873319	+	189	0	0	0	0	0	0
PF3D7_0222000	2	876984	877832	+	849	1	0	0	0	0	0
PF3D7_0222100	2	878468	879251	-	784	0	1	0	0	0	0
PF3D7_0222200	2	881469	882267	-	799	0	0	0	0	0	0
PF3D7_0222500	2	889660	890745	+	1086	2	0	0	0	0	2
PF3D7_0222600	2	892856	894206	+	1351	2	0	3	2	1	4
PF3D7_0222700	2	896226	897420	+	1195	0	2	0	2	0	0
PF3D7_0222800	2	899430	900445	+	1016	31	4	11	9	9	14
PF3D7_0223100	2	904551	905775	+	1225	0	2	1	1	1	1
PF3D7_0223200	2	907678	908861	+	1184	0	0	0	0	0	0
PF3D7_0223300	2	909350	911054	+	1705	8	2	1	5	1	1
PF3D7_0223400	2	913244	914457	+	1214	49	529	18	518	13	445
PF3D7_0223500	2	916352	923648	-	7297	3	16	1	25	1	28
PF3D7_0300100	3	36965	44482	+	7518	1	0	0	2	0	1
PF3D7_0300200	3	46369	47579	-	1211	18	187	7	208	6	164
PF3D7_0300400	3	52280	53273	-	994	119	37	46	42	37	58
PF3D7_0300500	3	55390	56584	-	1195	1	1	0	3	2	1
PF3D7_0300600	3	58307	58519	-	213	0	0	0	0	0	0
PF3D7_0300700	3	61445	62714	+	1270	2	0	0	1	1	0
PF3D7_0300800	3	64572	65783	+	1212	0	1	0	0	0	0
PF3D7_0300900	3	67928	68682	+	755	0	0	0	1	0	2
PF3D7_0301000	3	69460	71919	-	2460	1	3	1	3	3	3
PF3D7_0301100	3	76494	77474	+	981	20	10	2	7	1	2
PF3D7_0301200	3	78195	80393	-	2199	32	14	4	17	8	13
PF3D7_0301300	3	82011	83515	-	1505	161	48	21	56	28	63
PF3D7_0301400	3	85305	86131	-	827	26	6	9	6	13	15
PF3D7_0301500	3	88250	89231	-	982	8	4	2	4	3	3
PF3D7_0301600	3	91115	93463	-	2349	41	16	9	40	8	42
PF3D7_0301700	3	96568	97907	-	1340	7	11	0	7	2	6
PF3D7_0301800	3	104325	105281	+	957	53	23	27	13	25	33
PF3D7_0301900	3	105913	107109	-	1197	6	1	0	1	3	3
PF3D7_0302000	3	107961	109880	-	1920	5140	1974	1840	2035	1992	1837
PF3D7_0302100	3	114070	118086	+	4017	72	23	22	31	30	25
PF3D7_0302200	3	119458	124735	+	5278	38	60	12	52	9	58
PF3D7_0302500	3	135418	140660	+	5243	4145	1382	1208	1270	1418	1135
PF3D7_0302600	3	141556	145653	+	4098	12	6	5	0	6	5
PF3D7_0302700	3	146372	147056	-	685	147	65	68	52	61	56
PF3D7_0302800	3	148046	149305	-	1260	21	16	8	7	6	5
PF3D7_0302900	3	152168	156146	-	3979	171	68	77	100	106	149
PF3D7_0303000	3	159353	161704	-	2352	829	333	365	318	418	372
PF3D7_0303100	3	162778	167103	-	4326	73	16	16	32	15	29
PF3D7_0303200	3	169571	174300	+	4730	2699	782	886	782	968	840
PF3D7_0303300	3	175022	175799	-	778	838	233	265	213	287	214
PF3D7_0303400	3	178420	181127	+	2708	5909	2212	2546	2138	2861	2480
PF3D7_0303500	3	182731	189411	+	6681	30	13	8	19	18	22
PF3D7_0303600	3	190180	190719	+	540	142	43	30	45	43	39
PF3D7_0303700	3	191245	192591	-	1347	379	128	125	124	114	153
PF3D7_0303800	3	194430	196211	+	1782	4111	1377	1343	1071	1238	1159
PF3D7_0303900	3	196570	197438	-	869	445	242	151	161	166	217
PF3D7_0304000	3	198542	201584	-	3043	655	164	159	218	188	223
PF3D7_0304100	3	204542	206119	+	1578	251	142	88	133	101	129
PF3D7_0304200	3	207342	208943	-	1602	168	55	69	61	41	58
PF3D7_0304300	3	212283	216572	+	4290	100	36	30	27	32	40
PF3D7_0304400.1	3	217941	218489	+	549	11	14	10	9	7	10
PF3D7_0304500	3	219117	219872	-	756	20	11	11	10	4	18
PF3D7_0304600	3	221323	222516	-	1194	631	400	191	347	266	309
PF3D7_0304700	3	224160	225793	-	1634	47	28	14	28	19	26
PF3D7_0304800	3	227057	231397	+	4341	181	79	74	59	48	61
PF3D7_0304900	3	231793	232305	-	513	5	4	1	3	3	2
PF3D7_0305000	3	234058	235334	-	1277	2731	1095	993	1045	1075	1045
PF3D7_0305100	3	236334	248270	-	11937	714	323	254	269	306	293
PF3D7_0305200	3	251242	254661	+	3420	147	80	53	65	64	80
PF3D7_0305300	3	255276	258416	-	3141	803	431	263	373	348	310
PF3D7_0305400	3	260332	261085	+	754	449	121	108	123	132	109
PF3D7_0305500	3	261485	273286	-	11802	151	63	38	63	35	55
PF3D7_0305600	3	275864	277717	-	1854	119	50	59	78	44	91
PF3D7_0305700	3	278956	279828	-	873	3622	1299	1330	1299	1414	1138
PF3D7_0305800	3	281916	285260	+	3345	205	58	59	66	60	77
PF3D7_0305900	3	285579	286112	-	534	35	15	10	8	8	11
PF3D7_0306000	3	286906	287319	-	414	310	97	141	128	142	144
PF3D7_0306100	3	288637	290747	-	2111	429	127	171	146	192	142
PF3D7_0306200	3	292943	294548	+	1606	180	114	62	69	67	70
PF3D7_0306300	3	295107	296094	-	988	598	218	160	187	146	171
PF3D7_0306400	3	298517	300478	+	1962	232	56	58	115	63	152
PF3D7_0306500	3	301007	301906	-	900	85	28	38	28	23	31
PF3D7_0306600	3	302826	303083	+	258	264	190	85	107	95	118
PF3D7_0306700	3	304317	304999	+	683	126	64	46	52	55	47
PF3D7_0306800	3	306108	307984	-	1877	252	166	97	154	102	191
PF3D7_0306900	3	310652	311805	+	1154	369	157	153	126	128	112
PF3D7_0307100	3	312693	313342	-	650	365	148	118	148	149	163
PF3D7_0307200	3	314976	316236	-	1261	67	20	16	21	20	41
PF3D7_0307300	3	318804	320336	+	1533	148	72	49	62	59	70
PF3D7_0307400	3	321050	322162	-	1113	275	88	65	72	88	77
PF3D7_0307500	3	322933	324836	-	1904	335	131	114	92	144	127
PF3D7_0307600	3	325922	328383	+	2462	83	25	16	24	38	33
PF3D7_0307700	3	328787	335269	-	6483	399	169	133	165	159	152
PF3D7_0307800	3	337179	339278	+	2100	401	179	182	170	188	223
PF3D7_0307900	3	340028	351652	-	11625	105	51	42	48	32	65
PF3D7_0308000	3	353549	355045	+	1497	267	184	92	152	115	121
PF3D7_0308100	3	356319	361454	+	5136	12	3	5	6	13	16
PF3D7_0308200	3	362342	364233	-	1892	297	130	80	144	80	152
PF3D7_0308300	3	365659	366672	-	1014	943	302	298	262	370	300
PF3D7_0308500	3	369925	370789	+	865	360	174	122	191	152	168
PF3D7_0308600	3	372632	374230	+	1599	891	523	412	541	506	589
PF3D7_0308700	3	375806	377437	+	1632	249	76	69	108	60	96
PF3D7_0308800	3	378045	378517	+	473	195	61	46	59	67	46
PF3D7_0308900	3	379130	383290	-	4161	329	144	142	169	109	149
PF3D7_0309000	3	384375	386879	+	2505	889	318	295	283	313	288
PF3D7_0309100	3	387219	388473	-	1255	692	239	263	242	275	218
PF3D7_0309200	3	389137	394604	-	5468	920	336	327	334	376	313
PF3D7_0309300	3	397649	400516	+	2868	63	25	8	20	23	27
PF3D7_0309500	3	402933	405440	+	2508	1664	665	585	861	645	964
PF3D7_0309600	3	407980	408318	+	339	180	84	70	100	71	103
PF3D7_0309700	3	409102	410928	-	1827	9	6	5	6	6	6
PF3D7_0309800	3	412089	413762	+	1674	102	56	26	42	29	45
PF3D7_0309900	3	414234	419673	-	5440	53	34	25	23	35	38
PF3D7_0310000	3	420697	421515	+	819	110	79	40	50	39	43
PF3D7_0310100	3	422379	424680	+	2302	204	109	109	120	119	112
PF3D7_0310200	3	427290	440942	+	13653	1204	397	468	378	529	485
PF3D7_0310300	3	442720	446457	+	3738	246	123	76	142	91	128
PF3D7_0310400	3	447500	451384	+	3885	60	39	30	31	25	31
PF3D7_0310500	3	452297	459106	-	6810	309	147	89	163	92	169
PF3D7_0310600.1	3	461175	462027	-	853	50	20	7	21	18	22
PF3D7_0310700	3	463326	464274	+	949	118	55	60	48	70	52
PF3D7_0310800	3	464662	464991	+	330	162	69	76	60	87	65
PF3D7_0310900	3	466085	468445	+	2361	14	9	3	5	6	7
PF3D7_0311000	3	469287	470118	+	832	486	212	197	187	231	168
PF3D7_0311100	3	470860	473161	-	2302	269	133	109	91	125	112
PF3D7_0311200	3	474788	479086	+	4299	239	96	95	117	75	130
PF3D7_0311300	3	480122	483453	-	3332	118	34	57	68	54	57
PF3D7_0311400	3	488804	496510	+	7707	196	83	48	77	55	76
PF3D7_0311500	3	497118	497363	-	246	854	281	270	232	285	240
PF3D7_0311600	3	499602	502353	+	2752	27350	11254	9551	9089	10037	8754
PF3D7_0311700	3	502698	505848	+	3151	3148	978	1135	963	1437	971
PF3D7_0311800	3	506655	508846	+	2192	77	39	22	35	25	34
PF3D7_0311900	3	509291	511597	-	2307	2529	835	822	670	877	657
PF3D7_0312000	3	512130	512951	+	822	1313	518	516	564	628	467
PF3D7_0312100	3	513752	516262	+	2511	909	376	276	341	342	289
PF3D7_0312200	3	516793	520503	-	3711	64	40	14	39	15	35
PF3D7_0312300	3	521969	522883	+	915	295	120	138	95	128	122
PF3D7_0312400	3	524154	526439	-	2286	441	137	146	192	184	160
PF3D7_0312500	3	529037	530776	+	1740	321	177	113	144	144	148
PF3D7_0312800	3	534239	535238	+	1000	18	18	10	16	7	10
PF3D7_0312900	3	536043	537274	+	1232	292	89	59	100	78	96
PF3D7_0313000	3	537621	538804	-	1184	35	15	8	14	14	11
PF3D7_0313100	3	539743	542810	+	3068	2124	773	672	727	724	729
PF3D7_0313200	3	543241	543942	-	702	123	46	33	27	30	47
PF3D7_0313300	3	544055	545194	-	1140	119	76	63	51	51	62
PF3D7_0313400	3	545828	548182	-	2355	1902	876	724	782	839	698
PF3D7_0313500	3	548718	551453	+	2736	312	127	79	71	70	74
PF3D7_0313600	3	552001	554621	-	2621	146	47	48	67	64	48
PF3D7_0313700.1	3	555035	558684	-	3650	1783	548	643	498	695	418
PF3D7_0313700.2	3	556480	558684	-	2205	0	0	0	0	0	0
PF3D7_0313800	3	559334	562253	+	2920	281	132	120	151	130	186
PF3D7_0313900	3	562366	565656	-	3291	1854	562	523	533	444	517
PF3D7_0314000	3	567247	568850	+	1604	1364	506	375	456	437	449
PF3D7_0314100.1	3	569308	571051	-	1744	30	11	11	14	13	13
PF3D7_0314100.2	3	570283	571051	-	769	0	0	0	0	0	0
PF3D7_0314200	3	572666	576823	-	4158	774	309	258	242	271	258
PF3D7_0314300	3	577008	578366	-	1359	18	23	15	16	9	21
PF3D7_0314400	3	579539	580465	-	927	2402	854	888	925	906	774
PF3D7_0314500	3	584226	585168	+	943	11	6	3	7	12	2
PF3D7_0314600	3	586555	587331	+	777	70	30	27	12	25	24
PF3D7_0314700	3	589002	592547	-	3546	325	142	119	164	141	176
PF3D7_0314800	3	604595	607931	+	3337	5	10	1	4	7	9
PF3D7_0314900	3	608883	610718	+	1836	61	27	19	23	29	30
PF3D7_0315000	3	611334	612014	+	681	112	31	31	35	22	32
PF3D7_0315100	3	612739	613422	-	684	21	9	5	16	10	15
PF3D7_0315200	3	616472	622816	+	6345	299	165	87	192	96	185
PF3D7_0315300	3	623446	630360	+	6915	244	98	79	84	69	88
PF3D7_0315400	3	630611	631381	-	771	40	26	26	22	16	28
PF3D7_0315500	3	632846	633544	-	699	365	169	152	95	161	102
PF3D7_0315600	3	635586	637462	+	1877	1666	514	500	554	523	637
PF3D7_0315700	3	638283	641306	+	3024	788	287	244	223	244	257
PF3D7_0315800	3	641482	642579	-	1098	513	136	89	96	60	107
PF3D7_0315900	3	644186	645268	+	1083	470	162	153	155	207	168
PF3D7_0316000	3	645921	646844	-	924	211	65	69	84	73	65
PF3D7_0316100	3	648635	649531	+	897	1037	411	268	265	335	303
PF3D7_0316200	3	649849	657247	-	7399	690	288	297	269	349	285
PF3D7_0316300.2	3	658272	661643	+	3372	633	195	324	149	331	169
PF3D7_0316300.1	3	660020	661643	+	1624	0	0	0	0	0	0
PF3D7_0316400	3	662126	665152	-	3027	2239	770	724	520	697	663
PF3D7_0316500	3	667006	668391	+	1386	47	27	23	20	21	24
PF3D7_0316600	3	669302	670873	-	1572	2741	968	1079	1024	1142	1013
PF3D7_0316700	3	674458	675636	+	1179	4780	1413	1551	1436	1664	1327
PF3D7_0316800	3	677842	678474	+	633	77	27	23	32	18	28
PF3D7_0316900	3	679234	681277	-	2044	74	28	21	29	25	22
PF3D7_0317000	3	682795	683685	-	891	546	184	175	164	182	140
PF3D7_0317100	3	686282	689482	+	3201	591	236	183	293	208	252
PF3D7_0317200	3	690154	694815	-	4662	157	106	50	106	68	88
PF3D7_0317300	3	699544	709728	-	10185	203	93	83	86	99	94
PF3D7_0317400	3	712253	714082	-	1830	1230	449	456	485	540	481
PF3D7_0317500	3	716523	721831	-	5309	953	337	224	236	261	256
PF3D7_0317600	3	725015	726130	+	1116	586	224	216	266	224	273
PF3D7_0317700	3	728259	738076	+	9818	635	222	162	205	160	196
PF3D7_0317800	3	738205	738882	-	678	591	217	234	214	237	167
PF3D7_0317900	3	739428	741733	+	2306	600	225	195	165	247	193
PF3D7_0318000	3	742191	742799	+	609	27	12	13	5	5	8
PF3D7_0318100	3	743929	745053	+	1125	596	233	201	311	310	350
PF3D7_0318200	3	748465	755838	+	7374	177	46	49	70	56	76
PF3D7_0318300	3	756491	760292	-	3802	91	50	28	35	40	44
PF3D7_0318400	3	761693	765439	-	3747	438	162	137	114	199	108
PF3D7_0318500	3	767815	782760	+	14946	73	27	22	28	35	36
PF3D7_0318600	3	783112	786165	-	3054	184	71	66	78	66	63
PF3D7_0318700	3	788453	788812	+	360	121	79	39	37	56	45
PF3D7_0318800	3	789858	791308	+	1451	325	106	108	112	79	108
PF3D7_0318900	3	791840	793481	-	1642	46	13	14	25	20	17
PF3D7_0319000	3	795577	801171	+	5595	1058	425	421	506	532	626
PF3D7_0319100	3	802260	802583	-	324	5733	2440	1875	2621	2107	2165
PF3D7_0319200	3	803592	806312	-	2721	532	271	216	252	241	243
PF3D7_0319300	3	807277	807859	+	583	1647	611	630	540	674	549
PF3D7_0319400	3	810081	814172	+	4092	66	36	26	39	31	48
PF3D7_0319500	3	815569	816855	+	1287	128	66	49	70	53	80
PF3D7_0319600	3	817913	818695	+	783	591	233	263	231	278	269
PF3D7_0319700	3	820708	830802	+	10095	767	214	226	181	239	130
PF3D7_0319800	3	831076	832509	-	1434	20	5	1	7	10	6
PF3D7_0319900	3	833833	834777	-	945	15156	6435	5393	5745	5481	5284
PF3D7_0320000	3	837307	838271	+	965	130	51	42	79	57	67
PF3D7_0320100	3	840362	841758	+	1397	121	55	37	27	39	36
PF3D7_0320200	3	842539	844290	+	1752	585	326	252	291	288	331
PF3D7_0320300	3	845713	847320	+	1608	78	21	22	50	30	66
PF3D7_0320400	3	848247	857504	-	9258	98	62	36	41	43	53
PF3D7_0320500	3	860813	862102	+	1290	523	180	174	197	211	166
PF3D7_0320600	3	862741	863832	-	1092	161	94	66	58	65	57
PF3D7_0320700	3	865014	866420	+	1407	11021	4699	4618	3590	4999	4758
PF3D7_0320800	3	870817	872342	+	1526	232	89	112	125	138	128
PF3D7_0320900	3	875213	876295	+	1083	1635	557	545	576	617	523
PF3D7_0321000	3	877735	879511	+	1777	2622	1559	913	1311	1052	1280
PF3D7_0321100	3	879959	885493	-	5535	1919	650	500	502	522	508
PF3D7_0321200	3	886962	888976	-	2015	405	222	191	224	194	210
PF3D7_0321300	3	890014	892764	-	2751	4	4	4	3	10	4
PF3D7_0321400	3	894761	896112	+	1352	17108	6534	6612	7139	7586	8230
PF3D7_0321500	3	896546	899770	-	3225	3596	1400	1600	1511	1915	1709
PF3D7_0321600	3	900857	903369	+	2513	286	142	82	117	106	133
PF3D7_0321700	3	903764	910118	-	6355	159	49	53	56	37	58
PF3D7_0321800	3	912916	921036	+	8121	60	21	22	39	24	40
PF3D7_0321900	3	922974	927942	+	4969	266	110	70	106	93	105
PF3D7_0322000	3	928644	929159	-	516	121	32	25	39	25	44
PF3D7_0322100	3	930640	932415	-	1776	149	40	45	39	47	52
PF3D7_0322200	3	933188	937006	-	3819	72	30	23	25	25	38
PF3D7_0322300	3	938212	940173	-	1962	738	328	273	248	297	272
PF3D7_0322400	3	942545	945301	+	2757	148	75	28	56	45	60
PF3D7_0322500	3	945537	946751	-	1215	141	74	20	42	30	52
PF3D7_0322600	3	948374	952693	+	4320	79	54	22	20	23	34
PF3D7_0322700	3	952964	962367	-	9404	335	136	107	130	116	109
PF3D7_0322800	3	964101	965203	+	1103	26	9	7	5	7	6
PF3D7_0322900	3	965553	966502	-	950	106	40	16	40	29	51
PF3D7_0323000	3	968675	969202	-	528	6	3	4	8	6	6
PF3D7_0323100	3	971166	975794	+	4629	199	52	49	65	57	61
PF3D7_0323200	3	976870	978195	+	1326	877	439	387	362	426	350
PF3D7_0323300	3	978970	980271	+	1302	88	24	32	16	26	23
PF3D7_0323400	3	980706	983966	-	3261	726	285	233	284	251	287
PF3D7_0323500	3	986265	987610	+	1346	101	37	37	38	35	26
PF3D7_0323600	3	988631	990882	+	2252	18	10	4	6	8	6
PF3D7_0323700	3	991544	993625	-	2082	12	10	17	6	17	13
PF3D7_0323800	3	998649	1001582	+	2934	53	24	17	28	16	21
PF3D7_0324000	3	1005952	1006800	+	849	2	2	1	0	0	1
PF3D7_0324100	3	1007413	1008202	-	790	13	3	2	3	2	2
PF3D7_0324200	3	1010342	1011140	-	799	0	0	0	0	0	0
PF3D7_0324300	3	1012355	1013464	+	1110	0	0	0	0	0	1
PF3D7_0324400	3	1015795	1016942	+	1148	1	0	0	2	1	1
PF3D7_0324500	3	1018874	1019973	+	1100	3	0	0	4	0	0
PF3D7_0324600	3	1021998	1023008	+	1011	71	23	25	24	36	32
PF3D7_0324800	3	1027571	1028929	+	1359	2017	614	658	735	683	660
PF3D7_0324900	3	1030822	1038254	-	7433	194	58	66	108	81	96
PF3D7_0400100	4	28706	37677	+	8972	711	231	217	243	220	220
PF3D7_0400300	4	42032	43374	-	1343	3378	1233	1201	1442	1368	1347
